Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
15/10/2024;02:00;;0,4;0,49;;15;54;31;Muy bueno / Oso ona;;18,17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
15/10/2024;01:00;;0,45;0,48;;20;63;33;Muy bueno / Oso ona;;17,38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
14/10/2024;24:00;0,54;0,47;0,47;1,84;29;78;33;Muy bueno / Oso ona;11,72;16,92;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;19,66;Muy bueno / Oso ona
14/10/2024;23:00;0,55;0,5;0,45;1,86;27;77;35;Muy bueno / Oso ona;11,6;16,17;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;19,19;Muy bueno / Oso ona
14/10/2024;22:00;0,68;0,62;0,42;1,38;30;89;43;Bueno / Ona;9,35;15,54;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;8,07;Bueno / Ona
14/10/2024;21:00;0,38;0,55;0,38;0,89;11;62;46;Bueno / Ona;5,92;15,08;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,3;Bueno / Ona
14/10/2024;20:00;0,46;0,45;0,35;0,84;10;54;39;Muy bueno / Oso ona;6,12;14,83;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,16;Muy bueno / Oso ona
14/10/2024;19:00;0,25;0,45;0,33;0,77;8;52;39;Muy bueno / Oso ona;4,95;14,79;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,51;Muy bueno / Oso ona
14/10/2024;18:00;0,11;0,38;0,31;0,63;4;30;25;Muy bueno / Oso ona;4,07;14,75;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,69;Muy bueno / Oso ona
14/10/2024;17:00;0,09;0,34;0,32;0,54;2;24;21;Muy bueno / Oso ona;3,5;14,71;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona
14/10/2024;16:00;0;0,31;0,34;0,41;2;21;18;Muy bueno / Oso ona;2,34;14,5;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,49;Muy bueno / Oso ona
14/10/2024;15:00;0;0,27;0,37;0,29;2;14;11;Muy bueno / Oso ona;1,88;14,08;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,82;Muy bueno / Oso ona
14/10/2024;14:00;0;0,28;0,42;0,11;3;15;11;Muy bueno / Oso ona;1,66;14;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,12;Muy bueno / Oso ona
14/10/2024;13:00;0;0,29;0,44;0,14;4;18;12;Muy bueno / Oso ona;1,81;13,88;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,44;Muy bueno / Oso ona
14/10/2024;12:00;0,08;0,31;0,45;0,34;9;29;16;Muy bueno / Oso ona;2,64;13,75;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona
14/10/2024;11:00;0,21;0,34;0,44;0,63;83;150;23;Muy bueno / Oso ona;5,18;13,58;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;8,4;Muy bueno / Oso ona
14/10/2024;10:00;0,33;0,42;0,43;1,05;70;146;39;Muy bueno / Oso ona;5,37;13,25;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;11,8;Muy bueno / Oso ona
14/10/2024;09:00;0,5;0,48;0,41;1,79;54;128;45;Bueno / Ona;10,84;12,38;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;25,81;Bueno / Ona
14/10/2024;08:00;0,83;0,59;0,39;1,94;96;205;57;Bueno / Ona;13,25;11,46;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;19,51;Bueno / Ona
14/10/2024;07:00;0,98;0,66;0,35;1,52;88;190;55;Bueno / Ona;10,7;10,13;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;9,25;Bueno / Ona
14/10/2024;06:00;0,47;0,47;0,3;0,77;35;98;44;Bueno / Ona;5,24;9,67;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,27;Bueno / Ona
14/10/2024;05:00;0,14;0,33;0,29;0,36;6;35;26;Muy bueno / Oso ona;2,71;9,42;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona
14/10/2024;04:00;0,1;0,27;0,3;0,15;3;16;11;Muy bueno / Oso ona;2,28;9,33;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,95;Muy bueno / Oso ona
14/10/2024;03:00;0;0,25;0,34;0;3;14;9;Muy bueno / Oso ona;1,19;9,29;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,78;Muy bueno / Oso ona
14/10/2024;02:00;;0,27;0,39;;6;24;15;Muy bueno / Oso ona;;9,33;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
14/10/2024;01:00;;0,29;0,41;;7;32;21;Muy bueno / Oso ona;;9,25;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
13/10/2024;24:00;0;0,29;0,42;0,22;6;27;18;Muy bueno / Oso ona;2,08;9;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,47;Muy bueno / Oso ona
13/10/2024;23:00;0;0,28;0,42;0,23;6;22;12;Muy bueno / Oso ona;2,13;8,96;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,27;Muy bueno / Oso ona
13/10/2024;22:00;0,16;0,34;0,42;0,91;15;43;21;Muy bueno / Oso ona;6,49;8,88;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5,19;Muy bueno / Oso ona
13/10/2024;21:00;0,55;0,42;0,41;1,18;14;56;35;Muy bueno / Oso ona;8,61;8,71;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;8,22;Muy bueno / Oso ona
13/10/2024;20:00;0,86;0,58;0,39;1,48;25;88;50;Bueno / Ona;10,67;8,5;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10,97;Bueno / Ona
13/10/2024;19:00;1,12;0,68;0,35;1,58;23;89;54;Bueno / Ona;11,57;8,21;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;10,21;Bueno / Ona
13/10/2024;18:00;0,36;0,44;0,31;0,81;5;41;34;Muy bueno / Oso ona;5,85;7,96;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,48;Muy bueno / Oso ona
13/10/2024;17:00;0,04;0,35;0,3;0,4;3;25;20;Muy bueno / Oso ona;2,36;7,83;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,69;Muy bueno / Oso ona
13/10/2024;16:00;0;0,27;0,3;0,06;2;13;10;Muy bueno / Oso ona;1,32;7,75;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,73;Muy bueno / Oso ona
13/10/2024;15:00;0;0,26;0,31;0,07;2;12;9;Muy bueno / Oso ona;1,38;7,71;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,7;Muy bueno / Oso ona
13/10/2024;14:00;0;0,26;0,32;0,17;3;12;8;Muy bueno / Oso ona;1,72;7,63;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,95;Muy bueno / Oso ona
13/10/2024;13:00;0;0,27;0,34;0,19;5;20;12;Muy bueno / Oso ona;1,84;7,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,99;Muy bueno / Oso ona
13/10/2024;12:00;0,1;0,27;0,33;0,11;8;21;9;Muy bueno / Oso ona;2,22;7,58;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,51;Muy bueno / Oso ona
13/10/2024;11:00;0,49;0,38;0,33;0,14;92;163;22;Muy bueno / Oso ona;2,96;7,63;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona
13/10/2024;10:00;0,04;0,37;0,32;0,32;54;102;20;Muy bueno / Oso ona;2,22;7,63;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,02;Muy bueno / Oso ona
13/10/2024;09:00;0,15;0,33;0,3;0,59;12;40;22;Muy bueno / Oso ona;4,41;7,71;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,94;Muy bueno / Oso ona
13/10/2024;08:00;0,24;0,37;0,29;0,79;20;61;31;Muy bueno / Oso ona;5,24;7,75;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;7,41;Muy bueno / Oso ona
13/10/2024;07:00;0,11;0,36;0,28;0,56;20;65;34;Muy bueno / Oso ona;4,02;7,71;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,34;Muy bueno / Oso ona
13/10/2024;06:00;0,19;0,36;0,28;0,61;16;57;33;Muy bueno / Oso ona;4,15;7,63;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona
13/10/2024;05:00;0;0,25;0,28;0,46;11;41;24;Muy bueno / Oso ona;3,14;7,58;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,23;Muy bueno / Oso ona
13/10/2024;04:00;0;0,24;0,29;0,48;6;33;24;Muy bueno / Oso ona;3,38;7,54;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,02;Muy bueno / Oso ona
13/10/2024;03:00;0,08;0,26;0,3;0,54;7;37;25;Muy bueno / Oso ona;3,83;7,5;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5,14;Muy bueno / Oso ona
13/10/2024;02:00;;0,24;0,32;;6;35;26;Muy bueno / Oso ona;;7,5;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
13/10/2024;01:00;;0,25;0,33;;6;30;21;Muy bueno / Oso ona;;7,54;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
12/10/2024;24:00;0,23;0,29;0,33;0,55;7;36;25;Muy bueno / Oso ona;4,04;7,54;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,86;Muy bueno / Oso ona
12/10/2024;23:00;0,51;0,37;0,33;0,95;12;53;34;Muy bueno / Oso ona;6,59;7,58;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,9;Muy bueno / Oso ona
12/10/2024;22:00;0,27;0,37;0,32;0,47;5;29;22;Muy bueno / Oso ona;3,49;7,67;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,48;Muy bueno / Oso ona
12/10/2024;21:00;0,16;0,31;0,31;0,36;5;30;22;Muy bueno / Oso ona;2,74;7,79;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,86;Muy bueno / Oso ona
12/10/2024;20:00;0,51;0,34;0,3;0,7;7;39;28;Muy bueno / Oso ona;5,03;7,96;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona
12/10/2024;19:00;0,44;0,36;0,3;0,56;6;37;28;Muy bueno / Oso ona;4,1;8,13;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,86;Muy bueno / Oso ona
12/10/2024;18:00;0,21;0,32;0,29;0,36;6;34;25;Muy bueno / Oso ona;3,02;8,42;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,26;Muy bueno / Oso ona
12/10/2024;17:00;0,09;0,3;0,28;0,14;7;37;26;Muy bueno / Oso ona;2;8,67;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
12/10/2024;16:00;0,07;0,29;0,28;0,13;7;31;21;Muy bueno / Oso ona;1,77;8,88;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,34;Muy bueno / Oso ona
12/10/2024;15:00;0,11;0,29;0,28;0,38;8;28;16;Muy bueno / Oso ona;2,66;8,96;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona
12/10/2024;14:00;0,13;0,26;0,28;0,15;5;21;14;Muy bueno / Oso ona;1,69;9,08;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,3;Muy bueno / Oso ona
12/10/2024;13:00;0,08;0,28;0,28;0,14;7;29;19;Muy bueno / Oso ona;1,68;9,13;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,37;Muy bueno / Oso ona
12/10/2024;12:00;0,12;0,28;0,27;0,3;7;24;14;Muy bueno / Oso ona;2,17;9,38;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,84;Muy bueno / Oso ona
12/10/2024;11:00;0,16;0,29;0,26;0,2;22;51;18;Muy bueno / Oso ona;1,92;9,83;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,69;Muy bueno / Oso ona
12/10/2024;10:00;0,12;0,27;0,26;0,23;35;72;18;Muy bueno / Oso ona;2,04;10,21;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,56;Muy bueno / Oso ona
12/10/2024;09:00;0,16;0,29;0,25;0;6;28;19;Muy bueno / Oso ona;1,71;10,38;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,88;Muy bueno / Oso ona
12/10/2024;08:00;0,09;0,28;0,25;0,11;5;29;21;Muy bueno / Oso ona;1,42;10,58;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona
12/10/2024;07:00;0,07;0,26;0,24;0,06;3;22;17;Muy bueno / Oso ona;1,09;10,92;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,4;Muy bueno / Oso ona
12/10/2024;06:00;0,03;0,25;0,25;0;1;15;13;Muy bueno / Oso ona;0,81;11,25;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,69;Muy bueno / Oso ona
12/10/2024;05:00;0;0,24;0,25;0;1;15;13;Muy bueno / Oso ona;0,68;11,5;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
12/10/2024;04:00;0;0,23;0,26;0;0;9;9;Muy bueno / Oso ona;0,76;11,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,36;Muy bueno / Oso ona
12/10/2024;03:00;0;0,24;0,29;0,08;1;11;10;Muy bueno / Oso ona;1,19;12,04;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
12/10/2024;02:00;;0,25;0,33;;1;17;15;Muy bueno / Oso ona;;12,25;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
12/10/2024;01:00;;0,24;0,36;;1;12;11;Muy bueno / Oso ona;;12,42;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
11/10/2024;24:00;0,05;0,27;0,38;0,07;1;15;14;Muy bueno / Oso ona;1,44;12,58;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,22;Muy bueno / Oso ona
11/10/2024;23:00;0,13;0,29;0,4;0,39;2;20;17;Muy bueno / Oso ona;2,73;12,79;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,7;Muy bueno / Oso ona
11/10/2024;22:00;0,23;0,28;0,41;0,36;3;22;17;Muy bueno / Oso ona;3,02;12,96;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,35;Muy bueno / Oso ona
11/10/2024;21:00;0,64;0,36;0,42;0,9;9;40;27;Muy bueno / Oso ona;6,47;13,17;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,48;Muy bueno / Oso ona
11/10/2024;20:00;1,63;0,44;0,42;1,89;17;72;46;Bueno / Ona;14,24;13,29;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;11,35;Bueno / Ona
11/10/2024;19:00;1,48;0,56;0,43;2,1;25;90;52;Bueno / Ona;15,52;13,38;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;11,78;Bueno / Ona
11/10/2024;18:00;1,04;0,5;0,43;1,21;13;72;52;Bueno / Ona;8,49;13,33;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,81;Bueno / Ona
11/10/2024;17:00;0,69;0,39;0,44;0,76;10;55;40;Muy bueno / Oso ona;5,06;13,38;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,72;Muy bueno / Oso ona
11/10/2024;16:00;0,5;0,4;0,44;0,66;16;68;44;Bueno / Ona;4,23;13,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,45;Bueno / Ona
11/10/2024;15:00;0,38;0,35;0,45;0,55;13;54;35;Muy bueno / Oso ona;3,28;13,75;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,78;Muy bueno / Oso ona
11/10/2024;14:00;0,3;0,36;0,47;0,53;13;48;28;Muy bueno / Oso ona;2,94;14,04;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona
11/10/2024;13:00;0,62;0,41;0,48;0,96;18;57;30;Muy bueno / Oso ona;7,2;14,17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona
11/10/2024;12:00;0,8;0,49;0,47;1,08;20;59;29;Muy bueno / Oso ona;6,94;14,13;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,52;Muy bueno / Oso ona
11/10/2024;11:00;0,62;0,59;0,45;0,58;47;98;26;Muy bueno / Oso ona;4,01;13,88;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona
11/10/2024;10:00;0,51;0,56;0,4;0,95;59;117;27;Muy bueno / Oso ona;5,11;13,67;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona
11/10/2024;09:00;0,79;0,4;0,36;1,06;37;85;30;Muy bueno / Oso ona;7,21;13,63;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona
11/10/2024;08:00;0,96;0,49;0,34;1,28;60;128;37;Muy bueno / Oso ona;8,71;13,5;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;6,31;Muy bueno / Oso ona
11/10/2024;07:00;1,08;0,49;0,31;1,47;56;120;35;Muy bueno / Oso ona;10,18;13,17;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,93;Muy bueno / Oso ona
11/10/2024;06:00;0,56;0,46;0,29;0,91;42;96;31;Muy bueno / Oso ona;5,68;12,88;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona
11/10/2024;05:00;0,25;0,33;0,28;0,5;19;53;24;Muy bueno / Oso ona;3,69;12,63;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona
11/10/2024;04:00;0;0,27;0,28;0,36;11;38;22;Muy bueno / Oso ona;2,38;12,33;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona
11/10/2024;03:00;0,04;0,24;0,29;0,53;6;29;19;Muy bueno / Oso ona;3,23;12,08;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,48;Muy bueno / Oso ona
11/10/2024;02:00;;0,24;0,29;;7;30;20;Muy bueno / Oso ona;;11,92;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
11/10/2024;01:00;;0,25;0,29;;5;25;16;Muy bueno / Oso ona;;11,79;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
10/10/2024;24:00;0,07;0,25;0,29;1,06;4;24;18;Muy bueno / Oso ona;7,17;11,75;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,56;Muy bueno / Oso ona
10/10/2024;23:00;0,34;0,34;0,3;1,33;10;43;27;Muy bueno / Oso ona;9,37;11,63;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona
10/10/2024;22:00;0,28;0,34;0,29;1,43;11;49;33;Muy bueno / Oso ona;9,32;11,54;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6,51;Muy bueno / Oso ona
10/10/2024;21:00;0,33;0,32;0,28;1,23;5;38;31;Muy bueno / Oso ona;8,22;11,29;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,19;Muy bueno / Oso ona
10/10/2024;20:00;0,25;0,37;0,27;0,57;8;48;35;Muy bueno / Oso ona;3,48;11,38;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3,27;Muy bueno / Oso ona
10/10/2024;19:00;0,33;0,26;0,26;0,39;1;21;19;Muy bueno / Oso ona;3,02;11,79;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,52;Muy bueno / Oso ona
10/10/2024;18:00;0,25;0,25;0,26;0;1;12;11;Muy bueno / Oso ona;0,8;11,92;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,66;Muy bueno / Oso ona
10/10/2024;17:00;0,04;0,25;0,27;0;1;11;9;Muy bueno / Oso ona;0,77;11,63;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,71;Muy bueno / Oso ona
10/10/2024;16:00;0,06;0,27;0,27;0;2;11;8;Muy bueno / Oso ona;0,73;11,5;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,82;Muy bueno / Oso ona
10/10/2024;15:00;0;0,25;0,27;0,07;2;10;7;Muy bueno / Oso ona;1,01;11,29;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,71;Muy bueno / Oso ona
10/10/2024;14:00;0,21;0,28;0,28;0,07;4;19;14;Muy bueno / Oso ona;1,21;11,58;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,25;Muy bueno / Oso ona
10/10/2024;13:00;0,05;0,28;0,28;0;3;14;9;Muy bueno / Oso ona;1;11,67;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,79;Muy bueno / Oso ona
10/10/2024;12:00;0;0,27;0,27;0;2;11;8;Muy bueno / Oso ona;0,65;11,92;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,46;Muy bueno / Oso ona
10/10/2024;11:00;0;0,27;0,26;0;3;12;8;Muy bueno / Oso ona;1,11;12,08;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,64;Muy bueno / Oso ona
10/10/2024;10:00;0,17;0,28;0,25;0,34;12;41;22;Muy bueno / Oso ona;2,54;12,29;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,12;Muy bueno / Oso ona
10/10/2024;09:00;0,27;0,27;0,24;0,55;11;46;29;Muy bueno / Oso ona;3,47;12,5;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3,1;Muy bueno / Oso ona
10/10/2024;08:00;0,28;0,28;0,23;0,41;18;64;37;Muy bueno / Oso ona;3,29;12,71;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona
10/10/2024;07:00;0,3;0,36;0,22;0,32;20;80;49;Bueno / Ona;2,64;12,88;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2,26;Bueno / Ona
10/10/2024;06:00;0,01;0,25;0,2;0,01;5;32;24;Muy bueno / Oso ona;0,77;13,08;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,7;Muy bueno / Oso ona
10/10/2024;05:00;0;0,21;0,19;0;1;10;9;Muy bueno / Oso ona;0,46;13,25;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,15;Muy bueno / Oso ona
10/10/2024;04:00;0;0,19;0,19;0;1;9;7;Muy bueno / Oso ona;0,52;13,38;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,2;Muy bueno / Oso ona
10/10/2024;03:00;0;0,18;0,19;0;0;6;6;Muy bueno / Oso ona;0,32;13,42;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0;Muy bueno / Oso ona
10/10/2024;02:00;;0,18;0,19;;1;7;6;Muy bueno / Oso ona;;14,17;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
10/10/2024;01:00;;0,18;0,19;;0;7;6;Muy bueno / Oso ona;;14,08;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
