Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
17/11/2024;20:00;0,26;0,29;6;24;15;Muy bueno / Oso ona;39,21;Regular / Erregularra;11,5;Bueno / Ona;Regular / Erregularra
17/11/2024;19:00;0,25;0,29;6;35;26;Muy bueno / Oso ona;40,38;Regular / Erregularra;11,58;Bueno / Ona;Regular / Erregularra
17/11/2024;18:00;0,23;0,29;5;27;19;Muy bueno / Oso ona;42;Regular / Erregularra;11,88;Bueno / Ona;Regular / Erregularra
17/11/2024;17:00;0,19;0,29;2;11;8;Muy bueno / Oso ona;43,54;Regular / Erregularra;12,58;Bueno / Ona;Regular / Erregularra
17/11/2024;16:00;0,27;0,29;12;38;20;Muy bueno / Oso ona;45,13;Regular / Erregularra;13,08;Bueno / Ona;Regular / Erregularra
17/11/2024;15:00;0,41;0,28;32;82;33;Muy bueno / Oso ona;45,88;Regular / Erregularra;13,46;Bueno / Ona;Regular / Erregularra
17/11/2024;14:00;0,38;0,25;23;69;33;Muy bueno / Oso ona;46,17;Regular / Erregularra;14,04;Bueno / Ona;Regular / Erregularra
17/11/2024;13:00;0,35;0,23;22;66;33;Muy bueno / Oso ona;46,21;Regular / Erregularra;14,17;Bueno / Ona;Regular / Erregularra
17/11/2024;12:00;0,27;0,21;13;51;31;Muy bueno / Oso ona;45,71;Regular / Erregularra;14,13;Bueno / Ona;Regular / Erregularra
17/11/2024;11:00;0,26;0,2;7;37;26;Muy bueno / Oso ona;48,25;Regular / Erregularra;13,96;Bueno / Ona;Regular / Erregularra
17/11/2024;10:00;0,21;0,19;6;32;23;Muy bueno / Oso ona;53,38;Malo / Txarra;13,5;Bueno / Ona;Malo / Txarra
17/11/2024;09:00;0,2;0,19;15;45;22;Muy bueno / Oso ona;53,92;Malo / Txarra;13,21;Bueno / Ona;Malo / Txarra
17/11/2024;08:00;0,19;0,2;8;36;25;Muy bueno / Oso ona;53,5;Malo / Txarra;12,79;Bueno / Ona;Malo / Txarra
17/11/2024;07:00;0,18;0,22;5;31;23;Muy bueno / Oso ona;52,63;Malo / Txarra;12,42;Bueno / Ona;Malo / Txarra
17/11/2024;06:00;0,18;0,25;5;27;20;Muy bueno / Oso ona;51,58;Malo / Txarra;12,21;Bueno / Ona;Malo / Txarra
17/11/2024;05:00;0,18;0,29;2;24;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,13;Bueno / Ona;Bueno / Ona
17/11/2024;04:00;0,2;0,36;4;34;27;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,83;Bueno / Ona;Bueno / Ona
17/11/2024;03:00;0,21;0,42;11;43;27;Muy bueno / Oso ona;50;Regular / Erregularra;11,38;Bueno / Ona;Regular / Erregularra
17/11/2024;02:00;0,2;0,45;7;36;25;Muy bueno / Oso ona;49,29;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
17/11/2024;01:00;0,26;0,48;11;48;32;Muy bueno / Oso ona;48,63;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;24:00;0,37;0,49;22;68;35;Muy bueno / Oso ona;48,46;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;23:00;0,41;0,46;28;84;41;Bueno / Ona;48,21;Regular / Erregularra;11;Bueno / Ona;Regular / Erregularra
16/11/2024;22:00;0,52;0,43;47;115;43;Bueno / Ona;48,08;Regular / Erregularra;11,29;Bueno / Ona;Regular / Erregularra
16/11/2024;21:00;0,71;0,39;66;143;42;Bueno / Ona;47,67;Regular / Erregularra;11,33;Bueno / Ona;Regular / Erregularra
16/11/2024;20:00;0,65;0,32;60;137;46;Bueno / Ona;47,33;Regular / Erregularra;11,29;Bueno / Ona;Regular / Erregularra
16/11/2024;19:00;0,45;0,27;25;79;41;Bueno / Ona;46,83;Regular / Erregularra;11,38;Bueno / Ona;Regular / Erregularra
16/11/2024;18:00;0,5;0,26;28;82;39;Muy bueno / Oso ona;46,13;Regular / Erregularra;11,17;Bueno / Ona;Regular / Erregularra
16/11/2024;17:00;0,3;0,25;12;50;32;Muy bueno / Oso ona;45,25;Regular / Erregularra;11;Bueno / Ona;Regular / Erregularra
16/11/2024;16:00;0,16;0,31;5;24;17;Muy bueno / Oso ona;44,21;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;15:00;0,18;0,33;6;24;15;Muy bueno / Oso ona;43,5;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;14:00;0,16;0,33;9;28;14;Muy bueno / Oso ona;42,83;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;13:00;0,17;0,34;8;31;18;Muy bueno / Oso ona;42;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;12:00;0,23;0,33;11;38;21;Muy bueno / Oso ona;41,54;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;11:00;0,35;0,32;20;58;28;Muy bueno / Oso ona;37,92;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
16/11/2024;10:00;0,48;0,3;41;100;37;Muy bueno / Oso ona;32,17;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/11/2024;09:00;0,75;0,27;99;194;43;Bueno / Ona;31,71;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
16/11/2024;08:00;0,3;0,23;20;63;32;Muy bueno / Oso ona;31,75;Bueno / Ona;11,33;Bueno / Ona;Bueno / Ona
16/11/2024;07:00;0,2;0,27;12;42;24;Muy bueno / Oso ona;31,75;Bueno / Ona;11,83;Bueno / Ona;Bueno / Ona
16/11/2024;06:00;0,2;0,34;6;32;22;Muy bueno / Oso ona;31,13;Bueno / Ona;11,88;Bueno / Ona;Bueno / Ona
16/11/2024;05:00;0,16;0,43;2;18;15;Muy bueno / Oso ona;30,54;Bueno / Ona;12,04;Bueno / Ona;Bueno / Ona
16/11/2024;04:00;0,15;0,51;1;14;12;Muy bueno / Oso ona;29,96;Bueno / Ona;12,29;Bueno / Ona;Bueno / Ona
16/11/2024;03:00;0,17;0,58;4;24;19;Muy bueno / Oso ona;29,83;Bueno / Ona;12,67;Bueno / Ona;Bueno / Ona
16/11/2024;02:00;0,25;0,64;19;56;27;Muy bueno / Oso ona;29,96;Bueno / Ona;12,96;Bueno / Ona;Bueno / Ona
16/11/2024;01:00;0,41;0,66;31;81;34;Muy bueno / Oso ona;29,83;Bueno / Ona;13,04;Bueno / Ona;Bueno / Ona
15/11/2024;24:00;0,61;0,67;60;126;35;Muy bueno / Oso ona;29,21;Bueno / Ona;12,96;Bueno / Ona;Bueno / Ona
15/11/2024;23:00;0,79;0,63;88;168;34;Muy bueno / Oso ona;28,5;Bueno / Ona;12,88;Bueno / Ona;Bueno / Ona
15/11/2024;22:00;0,9;0,57;131;237;36;Muy bueno / Oso ona;27,92;Bueno / Ona;12,58;Bueno / Ona;Bueno / Ona
15/11/2024;21:00;0,79;0,48;100;188;35;Muy bueno / Oso ona;27,63;Bueno / Ona;12,29;Bueno / Ona;Bueno / Ona
15/11/2024;20:00;0,74;0,43;94;182;38;Muy bueno / Oso ona;27,08;Bueno / Ona;12,13;Bueno / Ona;Bueno / Ona
15/11/2024;19:00;0,59;0,39;67;142;40;Muy bueno / Oso ona;26,42;Bueno / Ona;12,13;Bueno / Ona;Bueno / Ona
15/11/2024;18:00;0,47;0,37;36;88;33;Muy bueno / Oso ona;26,25;Bueno / Ona;12,29;Bueno / Ona;Bueno / Ona
15/11/2024;17:00;0,44;0,39;33;87;37;Muy bueno / Oso ona;26,33;Bueno / Ona;12,33;Bueno / Ona;Bueno / Ona
15/11/2024;16:00;0,32;0,4;15;54;31;Muy bueno / Oso ona;26,17;Bueno / Ona;12,33;Bueno / Ona;Bueno / Ona
15/11/2024;15:00;0,29;0,43;10;37;22;Muy bueno / Oso ona;25,04;Bueno / Ona;11,75;Bueno / Ona;Bueno / Ona
15/11/2024;14:00;0,23;0,46;10;31;16;Muy bueno / Oso ona;23,96;Bueno / Ona;11,08;Bueno / Ona;Bueno / Ona
15/11/2024;13:00;0,34;0,47;30;80;35;Muy bueno / Oso ona;23,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;12:00;0,41;0,46;54;128;45;Bueno / Ona;24,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;11:00;0,44;0,45;66;145;44;Bueno / Ona;23,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;10:00;0,64;0,42;97;185;35;Muy bueno / Oso ona;23,67;Bueno / Ona;11,13;Bueno / Ona;Bueno / Ona
15/11/2024;09:00;0,51;0,38;114;205;30;Muy bueno / Oso ona;23,08;Bueno / Ona;11,17;Bueno / Ona;Bueno / Ona
15/11/2024;08:00;0,6;0,37;135;233;25;Muy bueno / Oso ona;22,75;Bueno / Ona;11;Bueno / Ona;Bueno / Ona
15/11/2024;07:00;0,55;0,35;113;196;23;Muy bueno / Oso ona;22,42;Bueno / Ona;11,08;Bueno / Ona;Bueno / Ona
15/11/2024;06:00;0,3;0,34;46;89;18;Muy bueno / Oso ona;22,46;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;05:00;0,28;0,37;35;68;15;Muy bueno / Oso ona;22,29;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;04:00;0,26;0,4;31;63;16;Muy bueno / Oso ona;22;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;03:00;0,27;0,41;27;58;17;Muy bueno / Oso ona;21,75;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;02:00;0,32;0,43;40;77;16;Muy bueno / Oso ona;21,79;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
15/11/2024;01:00;0,38;0,44;45;87;18;Muy bueno / Oso ona;22,21;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/11/2024;24:00;0,46;0,44;53;103;22;Muy bueno / Oso ona;22,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/11/2024;23:00;0,48;0,41;42;87;23;Muy bueno / Oso ona;21,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/11/2024;22:00;0,55;0,37;46;96;25;Muy bueno / Oso ona;21,67;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/11/2024;21:00;0,49;0,34;38;89;31;Muy bueno / Oso ona;21,08;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/11/2024;20:00;0,37;0,31;26;74;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/11/2024;19:00;0,4;0,3;23;59;25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,92;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;18:00;0,39;0,29;26;66;27;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,88;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;17:00;0,36;0,27;21;59;27;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;16:00;0,26;0,27;11;31;14;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;15:00;0,19;0,27;5;17;9;Muy bueno / Oso ona;19,75;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;14:00;0,25;0,27;13;35;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/11/2024;13:00;0,24;0,26;14;39;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/11/2024;12:00;0,29;0,25;35;78;25;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;11:00;0,34;0,23;51;106;29;Muy bueno / Oso ona;19,39;Muy bueno / Oso ona;9,65;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;10:00;0,28;0,21;44;92;25;Muy bueno / Oso ona;19,68;Muy bueno / Oso ona;9,86;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;09:00;0,36;0,2;43;90;25;Muy bueno / Oso ona;19,55;Muy bueno / Oso ona;9,73;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;08:00;0,22;0,18;30;69;23;Muy bueno / Oso ona;19,23;Muy bueno / Oso ona;9,55;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;07:00;0,21;0,18;24;58;21;Muy bueno / Oso ona;18,73;Muy bueno / Oso ona;8,95;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;06:00;0,15;0,19;8;34;22;Muy bueno / Oso ona;18,18;Muy bueno / Oso ona;8,86;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;05:00;0,12;0,22;3;20;16;Muy bueno / Oso ona;17,77;Muy bueno / Oso ona;8,73;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;04:00;0,17;0,24;11;33;15;Muy bueno / Oso ona;17,77;Muy bueno / Oso ona;8,41;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;03:00;0,18;0,26;10;33;18;Muy bueno / Oso ona;17,82;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;02:00;0,2;0,27;14;40;19;Muy bueno / Oso ona;17,23;Muy bueno / Oso ona;8,23;Muy bueno / Oso ona;Muy bueno / Oso ona
14/11/2024;01:00;0,19;0,28;14;44;23;Muy bueno / Oso ona;16,14;Muy bueno / Oso ona;7,95;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;24:00;0,2;0,27;13;44;25;Muy bueno / Oso ona;15,73;Muy bueno / Oso ona;7,64;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;23:00;0,28;0,27;29;70;26;Muy bueno / Oso ona;15,23;Muy bueno / Oso ona;7,23;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;22:00;0,39;0,26;52;110;31;Muy bueno / Oso ona;14,59;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;21:00;0,34;0,23;25;71;33;Muy bueno / Oso ona;14,09;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;20:00;0,3;0,22;35;92;39;Muy bueno / Oso ona;13,59;Muy bueno / Oso ona;6,36;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;19:00;0,25;0,2;21;65;33;Muy bueno / Oso ona;13,45;Muy bueno / Oso ona;6,18;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;18:00;0,27;0,2;21;65;32;Muy bueno / Oso ona;13,73;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;17:00;0,17;0,22;11;34;17;Muy bueno / Oso ona;14,18;Muy bueno / Oso ona;5,68;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;16:00;0,17;0,26;12;40;22;Muy bueno / Oso ona;14;Muy bueno / Oso ona;5,36;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;15:00;0,19;0,3;13;39;19;Muy bueno / Oso ona;13,77;Muy bueno / Oso ona;5,18;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;14:00;0,18;0,34;11;31;13;Muy bueno / Oso ona;13,59;Muy bueno / Oso ona;4,68;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;13:00;0,2;0,36;12;34;16;Muy bueno / Oso ona;14,27;Muy bueno / Oso ona;4,55;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;12:00;;0,38;;;;Sin datos / Daturik gabe;14,82;Muy bueno / Oso ona;4,64;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;11:00;;0,36;;;;Sin datos / Daturik gabe;14,39;Muy bueno / Oso ona;4,43;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;10:00;0,39;0,36;22;62;29;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;09:00;0,44;0,35;26;73;33;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;08:00;0,43;0,34;20;60;30;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;07:00;0,39;0,33;21;61;29;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;06:00;0,32;0,33;2;20;16;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;05:00;0,3;0,33;1;11;9;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;04:00;0,3;0,34;0;4;4;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;03:00;0,31;0,35;0;8;8;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;02:00;0,33;0,36;1;15;14;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;Muy bueno / Oso ona
13/11/2024;01:00;0,34;0,37;1;14;13;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;24:00;0,36;0,38;1;23;21;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;23:00;0,37;0,38;2;29;26;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;22:00;0,35;0,37;1;27;25;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;21:00;0,35;0,37;3;24;20;Muy bueno / Oso ona;15,67;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;20:00;0,38;0,38;12;42;24;Muy bueno / Oso ona;15,83;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;19:00;0,41;0,38;10;58;43;Bueno / Ona;15,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
12/11/2024;18:00;0,42;0,38;14;58;36;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;17:00;0,4;0,37;18;61;33;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;16:00;0,36;0,38;12;40;22;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;15:00;0,34;0,4;10;34;20;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;14:00;0,34;0,41;9;29;15;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;13:00;0,4;0,41;13;36;16;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;12:00;0,37;0,41;9;27;13;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;11:00;0,38;0,4;10;28;13;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;10:00;0,4;0,4;9;26;13;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;09:00;0,41;0,39;12;39;20;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;08:00;0,57;0,39;27;79;37;Muy bueno / Oso ona;15,54;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;07:00;0,39;0,36;8;33;21;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;06:00;0,38;0,37;5;26;19;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;05:00;0,36;0,39;1;11;9;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;04:00;0,35;0,4;1;9;8;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;03:00;0,33;0,42;0;5;5;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;02:00;0,33;0,44;1;6;5;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
12/11/2024;01:00;0,4;0,46;1;17;15;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;24:00;0,4;0,49;2;21;18;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;23:00;0,47;0,51;5;30;21;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;22:00;0,53;0,52;5;36;29;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;21:00;0,42;0,51;4;27;21;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;20:00;0,46;0,51;14;43;22;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;19:00;0,54;0,51;24;65;29;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;18:00;0,48;0,5;18;48;22;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;17:00;0,63;0,49;41;94;32;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;16:00;0,54;0,47;18;50;23;Muy bueno / Oso ona;13,88;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;15:00;0,51;0,47;16;45;21;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;14:00;0,48;0,47;11;31;14;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;13:00;0,44;0,47;7;25;14;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;12:00;0,47;0,46;10;32;16;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;11:00;0,44;0,45;11;33;16;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;10:00;0,45;0,44;17;45;20;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;09:00;0,44;0,43;13;40;20;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;08:00;0,52;0,42;18;58;31;Muy bueno / Oso ona;13,71;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;07:00;0,56;0,41;42;105;41;Bueno / Ona;13,83;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;Bueno / Ona
11/11/2024;06:00;0,42;0,39;20;67;37;Muy bueno / Oso ona;14,21;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;05:00;0,38;0,39;2;17;14;Muy bueno / Oso ona;14,63;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;04:00;0,39;0,39;1;17;15;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;03:00;0,37;0,4;1;20;19;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;02:00;0,36;0,41;0;12;12;Muy bueno / Oso ona;15,67;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
11/11/2024;01:00;0,38;0,41;0;16;16;Muy bueno / Oso ona;16,33;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;24:00;0,41;0,4;1;21;20;Muy bueno / Oso ona;16,54;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;23:00;0,4;0,38;2;17;14;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;22:00;0,4;0,37;2;19;15;Muy bueno / Oso ona;17;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;21:00;0,38;0,36;1;14;12;Muy bueno / Oso ona;17,42;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;20:00;0,52;0,35;6;36;26;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;19:00;0,42;0,33;3;22;17;Muy bueno / Oso ona;17,33;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;18:00;0,4;0,32;9;43;29;Muy bueno / Oso ona;17,58;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;17:00;0,3;0,31;4;19;13;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;Muy bueno / Oso ona
10/11/2024;16:00;0,26;0,31;1;6;5;Muy bueno / Oso ona;18,67;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
