Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
30/10/2025;01:00;0,09;0,11;3;15;11;Muy bueno / Oso ona;17,63;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;6;Muy bueno / Oso ona;150;83;15;1,36;Muy bueno / Oso ona
29/10/2025;24:00;0,1;0,12;3;17;13;Muy bueno / Oso ona;18,17;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;149;80;15,6;0,75;Muy bueno / Oso ona
29/10/2025;23:00;0,12;0,12;3;18;14;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;209;77;16,3;0,91;Muy bueno / Oso ona
29/10/2025;22:00;0,13;0,13;3;25;21;Muy bueno / Oso ona;18,88;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;9;Muy bueno / Oso ona;198;78;16,9;0,48;Muy bueno / Oso ona
29/10/2025;21:00;0,11;0,14;2;18;15;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
29/10/2025;20:00;0,11;0,15;2;19;16;Muy bueno / Oso ona;19,54;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
29/10/2025;19:00;0,12;0,16;2;22;19;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;276;77;16,7;1,85;Muy bueno / Oso ona
29/10/2025;18:00;0,13;0,16;3;26;22;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,63;Muy bueno / Oso ona;10;Muy bueno / Oso ona;282;78;16,9;3,08;Muy bueno / Oso ona
29/10/2025;17:00;0,17;0,16;5;43;36;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,88;Muy bueno / Oso ona;15;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
29/10/2025;16:00;0,14;0,16;6;43;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,33;Muy bueno / Oso ona;13;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
29/10/2025;15:00;0,18;0,16;4;23;18;Muy bueno / Oso ona;21,33;Bueno / Ona;9,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;287;67;19,2;2,24;Bueno / Ona
29/10/2025;14:00;0,2;0,16;3;18;14;Muy bueno / Oso ona;21,42;Bueno / Ona;9,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Bueno / Ona
29/10/2025;13:00;0,19;0,15;3;17;13;Muy bueno / Oso ona;21,42;Bueno / Ona;8,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;300;68;19,4;1,92;Bueno / Ona
29/10/2025;12:00;0,16;0,14;4;22;16;Muy bueno / Oso ona;21,29;Bueno / Ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;261;56;23,5;1,38;Bueno / Ona
29/10/2025;11:00;0,12;0,13;5;19;13;Muy bueno / Oso ona;21,17;Bueno / Ona;8,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;;;;Bueno / Ona
29/10/2025;10:00;0,12;0,12;3;16;12;Muy bueno / Oso ona;21,63;Bueno / Ona;8,42;Muy bueno / Oso ona;5;Muy bueno / Oso ona;181;59;20;2,29;Bueno / Ona
29/10/2025;09:00;0,13;0,11;4;27;21;Muy bueno / Oso ona;21,92;Bueno / Ona;8,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;156;58;18,2;2,32;Bueno / Ona
29/10/2025;08:00;0,15;0,1;5;38;32;Muy bueno / Oso ona;22,08;Bueno / Ona;8,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;154;57;17,8;1,86;Bueno / Ona
29/10/2025;07:00;0,18;0,1;5;47;39;Muy bueno / Oso ona;22,58;Bueno / Ona;8,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;130;56;17,7;0,83;Bueno / Ona
29/10/2025;06:00;0,14;0,08;3;28;24;Muy bueno / Oso ona;22,88;Bueno / Ona;8,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;105;53;18,1;0,51;Bueno / Ona
29/10/2025;05:00;0,11;0,08;3;19;15;Muy bueno / Oso ona;23,04;Bueno / Ona;9,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;140;47;18,8;0,98;Bueno / Ona
29/10/2025;04:00;0,1;0,08;3;16;12;Muy bueno / Oso ona;22,83;Bueno / Ona;9,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;90;44;19,1;0,58;Bueno / Ona
29/10/2025;03:00;0,05;0,1;3;18;15;Muy bueno / Oso ona;22,96;Bueno / Ona;9,33;Muy bueno / Oso ona;9;Muy bueno / Oso ona;108;42;19,1;1,23;Bueno / Ona
29/10/2025;02:00;0,05;0,12;2;17;14;Muy bueno / Oso ona;22,96;Bueno / Ona;9,71;Muy bueno / Oso ona;8;Muy bueno / Oso ona;95;43;18,9;1,41;Bueno / Ona
29/10/2025;01:00;0,06;0,14;3;21;17;Muy bueno / Oso ona;22,67;Bueno / Ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;102;46;18,6;1,75;Bueno / Ona
28/10/2025;24:00;0,07;0,17;3;25;21;Muy bueno / Oso ona;22,38;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;83;47;18,2;1,61;Bueno / Ona
28/10/2025;23:00;0,08;0,18;4;30;24;Muy bueno / Oso ona;22,29;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;96;46;18,6;1,12;Bueno / Ona
28/10/2025;22:00;0,12;0,24;6;44;36;Muy bueno / Oso ona;22,54;Bueno / Ona;11;Bueno / Ona;8;Muy bueno / Oso ona;145;46;18,6;1,31;Bueno / Ona
28/10/2025;21:00;0,19;0,26;7;63;52;Bueno / Ona;22,54;Bueno / Ona;;Sin datos / Daturik gabe;13;Muy bueno / Oso ona;143;49;18,6;1,23;Bueno / Ona
28/10/2025;20:00;0,22;0,27;10;70;56;Bueno / Ona;22,38;Bueno / Ona;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;160;49;19,1;1,86;Bueno / Ona
28/10/2025;19:00;0,21;0,27;18;95;69;Bueno / Ona;22,17;Bueno / Ona;;Sin datos / Daturik gabe;6;Muy bueno / Oso ona;;;;;Bueno / Ona
28/10/2025;18:00;0,25;0,26;28;114;72;Bueno / Ona;21,96;Bueno / Ona;9,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;174;51;20,1;0,95;Bueno / Ona
28/10/2025;17:00;0,22;0,26;18;95;68;Bueno / Ona;21,46;Bueno / Ona;9,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;;;;Bueno / Ona
28/10/2025;16:00;0,16;0,25;8;60;47;Bueno / Ona;21;Bueno / Ona;9,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;71;42;24,5;1;Bueno / Ona
28/10/2025;15:00;0,56;0,26;8;47;36;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;69;41;24,8;1,09;Muy bueno / Oso ona
28/10/2025;14:00;0,25;0,21;11;50;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
28/10/2025;13:00;0,23;0,19;12;49;31;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
28/10/2025;12:00;0,18;0,18;13;48;28;Muy bueno / Oso ona;19,96;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
28/10/2025;11:00;0,17;0,18;16;52;28;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,25;Muy bueno / Oso ona;12;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
28/10/2025;10:00;0,19;0,17;20;60;29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,25;Muy bueno / Oso ona;10;Muy bueno / Oso ona;114;72;14;2,07;Muy bueno / Oso ona
28/10/2025;09:00;0,21;0,17;25;70;31;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,25;Muy bueno / Oso ona;9;Muy bueno / Oso ona;108;81;11,5;2,4;Muy bueno / Oso ona
28/10/2025;08:00;0,2;0,16;29;78;34;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,08;Muy bueno / Oso ona;10;Muy bueno / Oso ona;117;87;9,5;2,26;Muy bueno / Oso ona
28/10/2025;07:00;0,19;0,16;17;57;32;Muy bueno / Oso ona;19,71;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;9;Muy bueno / Oso ona;111;87;9;2,16;Muy bueno / Oso ona
28/10/2025;06:00;0,17;0,16;9;43;30;Muy bueno / Oso ona;19,42;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;110;87;9,1;1,79;Muy bueno / Oso ona
28/10/2025;05:00;0,16;0,16;7;38;28;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;9;Muy bueno / Oso ona;101;87;9,3;2,02;Muy bueno / Oso ona
28/10/2025;04:00;0,17;0,17;5;33;25;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;11;Muy bueno / Oso ona;95;87;9,7;1,84;Muy bueno / Oso ona
28/10/2025;03:00;0,12;0,17;6;33;25;Muy bueno / Oso ona;18,96;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;10;Muy bueno / Oso ona;93;87;10,2;1,43;Muy bueno / Oso ona
28/10/2025;02:00;0,14;0,17;6;39;30;Muy bueno / Oso ona;18,63;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;111;87;10,5;1,69;Muy bueno / Oso ona
28/10/2025;01:00;0,15;0,17;6;40;30;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;10;Muy bueno / Oso ona;131;85;11;1,77;Muy bueno / Oso ona
27/10/2025;24:00;0,16;0,17;7;44;34;Muy bueno / Oso ona;18,29;Muy bueno / Oso ona;8;Muy bueno / Oso ona;10;Muy bueno / Oso ona;130;83;11,6;1,75;Muy bueno / Oso ona
27/10/2025;23:00;0,2;0,16;8;53;40;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;14;Muy bueno / Oso ona;119;81;12,4;1,79;Muy bueno / Oso ona
27/10/2025;22:00;0,21;0,15;9;58;45;Bueno / Ona;17,63;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;;;;Bueno / Ona
27/10/2025;21:00;0,23;0,14;15;78;56;Bueno / Ona;17;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;;;;Bueno / Ona
27/10/2025;20:00;0,15;0,14;9;58;45;Bueno / Ona;16,63;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;172;71;15,3;0,96;Bueno / Ona
27/10/2025;19:00;0,14;0,13;8;53;41;Bueno / Ona;16,5;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;170;70;15,4;1,01;Bueno / Ona
27/10/2025;18:00;0,11;0,13;6;34;25;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
27/10/2025;17:00;0,1;0,14;5;25;18;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;314;62;16,8;1,2;Muy bueno / Oso ona
27/10/2025;16:00;0,1;0,15;5;21;13;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;301;60;17,6;1,52;Muy bueno / Oso ona
27/10/2025;15:00;0,14;0,16;6;23;14;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;7;Muy bueno / Oso ona;301;59;17,7;1,64;Muy bueno / Oso ona
27/10/2025;14:00;0,15;0,16;6;22;13;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
27/10/2025;13:00;0,15;0,16;6;22;13;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;12;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
27/10/2025;12:00;0,13;0,16;8;28;16;Muy bueno / Oso ona;15,17;Muy bueno / Oso ona;6;Muy bueno / Oso ona;14;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
27/10/2025;11:00;0,17;0,16;15;52;29;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
27/10/2025;10:00;0,17;0,15;20;61;32;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;9;Muy bueno / Oso ona;126;72;13,9;1,21;Muy bueno / Oso ona
27/10/2025;09:00;0,19;0,15;21;68;37;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;9;Muy bueno / Oso ona;122;77;11,8;1,65;Muy bueno / Oso ona
27/10/2025;08:00;0,19;0,14;18;66;38;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;9;Muy bueno / Oso ona;127;80;10,6;2,18;Muy bueno / Oso ona
27/10/2025;07:00;0,17;0,13;10;47;33;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;133;81;10,3;2,02;Muy bueno / Oso ona
27/10/2025;06:00;0,15;0,12;7;35;25;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;129;83;10;2,25;Muy bueno / Oso ona
27/10/2025;05:00;0,12;0,12;6;27;19;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;11;Muy bueno / Oso ona;133;84;10,1;2,03;Muy bueno / Oso ona
27/10/2025;04:00;0,12;0,12;5;25;18;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;12;Muy bueno / Oso ona;136;83;10,4;1,98;Muy bueno / Oso ona
27/10/2025;03:00;0,12;0,13;5;27;20;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;141;83;10,8;1,83;Muy bueno / Oso ona
27/10/2025;02:00;0,11;0,13;4;23;17;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;13;Muy bueno / Oso ona;136;81;11;1,93;Muy bueno / Oso ona
27/10/2025;01:00;0,11;0,13;4;24;18;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;126;79;11,5;1,83;Muy bueno / Oso ona
26/10/2025;24:00;0,12;0,13;4;21;15;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;9;Muy bueno / Oso ona;122;77;12;1,75;Muy bueno / Oso ona
26/10/2025;23:00;0,12;0,12;4;25;19;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;134;76;12,2;1,41;Muy bueno / Oso ona
26/10/2025;22:00;0,14;0,12;5;35;28;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;143;73;13;0,78;Muy bueno / Oso ona
26/10/2025;21:00;0,17;0,12;5;39;32;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
26/10/2025;20:00;0,15;0,11;4;31;25;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;245;64;14,7;1,18;Muy bueno / Oso ona
26/10/2025;19:00;0,15;0,11;3;26;22;Muy bueno / Oso ona;13;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;239;64;14,8;1,2;Muy bueno / Oso ona
26/10/2025;18:00;0,11;0,11;2;18;15;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;267;62;14,9;1,42;Muy bueno / Oso ona
26/10/2025;17:00;0,09;0,11;1;10;9;Muy bueno / Oso ona;13,17;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
26/10/2025;16:00;0,08;0,12;1;9;8;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
26/10/2025;15:00;0,11;0,14;2;12;9;Muy bueno / Oso ona;13,75;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;7;Muy bueno / Oso ona;285;58;15,9;2,17;Muy bueno / Oso ona
26/10/2025;14:00;0,12;0,14;2;15;12;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;295;61;15,6;1,86;Muy bueno / Oso ona
26/10/2025;13:00;0,12;0,14;2;11;8;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6;Muy bueno / Oso ona;291;60;15,7;2,38;Muy bueno / Oso ona
26/10/2025;12:00;0,13;0,14;2;14;11;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;281;66;15,9;1,56;Muy bueno / Oso ona
26/10/2025;11:00;0,13;0,14;2;13;10;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;7;Muy bueno / Oso ona;340;86;16;0,48;Muy bueno / Oso ona
26/10/2025;10:00;0,12;0,14;2;11;8;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;314;84;13,6;0,92;Muy bueno / Oso ona
26/10/2025;09:00;0,16;0,14;3;20;16;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;10;Muy bueno / Oso ona;263;88;13;1,19;Muy bueno / Oso ona
26/10/2025;08:00;0,22;0,14;3;23;19;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;8;Muy bueno / Oso ona;142;91;12,6;0,56;Muy bueno / Oso ona
26/10/2025;07:00;0,13;0,13;2;19;16;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;9;Muy bueno / Oso ona;120;91;12,2;0,48;Muy bueno / Oso ona
26/10/2025;06:00;0,13;0,13;2;16;13;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;234;90;12,5;0,25;Muy bueno / Oso ona
26/10/2025;05:00;0,13;0,13;2;12;9;Muy bueno / Oso ona;15,33;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;8;Muy bueno / Oso ona;261;86;12,7;1,17;Muy bueno / Oso ona
26/10/2025;04:00;0,12;0,14;2;13;10;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;266;84;12,9;1,23;Muy bueno / Oso ona
26/10/2025;03:00;0,13;0,14;3;15;11;Muy bueno / Oso ona;16,46;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;251;85;13,1;0,22;Muy bueno / Oso ona
26/10/2025;02:00;0,13;0,14;3;17;13;Muy bueno / Oso ona;16,83;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;206;86;13,3;0,22;Muy bueno / Oso ona
26/10/2025;01:00;0,12;0,15;3;20;16;Muy bueno / Oso ona;17,5;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;8;Muy bueno / Oso ona;124;84;13,2;1,07;Muy bueno / Oso ona
25/10/2025;24:00;0,14;0,15;3;22;19;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;129;82;13,8;0,65;Muy bueno / Oso ona
25/10/2025;23:00;0,15;0,15;2;19;16;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;10;Muy bueno / Oso ona;254;83;13,6;1,06;Muy bueno / Oso ona
25/10/2025;22:00;0,15;0,15;2;21;18;Muy bueno / Oso ona;19,13;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;10;Muy bueno / Oso ona;259;80;14;1,09;Muy bueno / Oso ona
25/10/2025;21:00;0,15;0,14;2;20;17;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;10;Muy bueno / Oso ona;263;77;14,5;1,44;Muy bueno / Oso ona
25/10/2025;20:00;0,16;0,14;2;27;23;Muy bueno / Oso ona;19,75;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;11;Muy bueno / Oso ona;247;79;14,6;1,45;Muy bueno / Oso ona
25/10/2025;19:00;0,16;0,14;3;26;23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;7,71;Muy bueno / Oso ona;12;Muy bueno / Oso ona;243;80;14,6;1,66;Muy bueno / Oso ona
25/10/2025;18:00;0,17;0,14;2;25;22;Muy bueno / Oso ona;21,13;Bueno / Ona;7,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;241;83;14,5;1,82;Bueno / Ona
25/10/2025;17:00;0,14;0,14;2;19;16;Muy bueno / Oso ona;21,38;Bueno / Ona;8;Muy bueno / Oso ona;9;Muy bueno / Oso ona;263;79;14,5;2,32;Bueno / Ona
25/10/2025;16:00;0,12;0,15;2;14;12;Muy bueno / Oso ona;21,63;Bueno / Ona;8,38;Muy bueno / Oso ona;9;Muy bueno / Oso ona;279;65;16,2;2,61;Bueno / Ona
25/10/2025;15:00;0,12;0,15;2;15;12;Muy bueno / Oso ona;22,29;Bueno / Ona;8,54;Muy bueno / Oso ona;9;Muy bueno / Oso ona;274;59;17,2;2,04;Bueno / Ona
25/10/2025;14:00;0,13;0,16;2;17;14;Muy bueno / Oso ona;22,83;Bueno / Ona;8,79;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;;;;Bueno / Ona
25/10/2025;13:00;0,13;0,16;3;21;17;Muy bueno / Oso ona;22,88;Bueno / Ona;8,92;Muy bueno / Oso ona;17;Muy bueno / Oso ona;;;;;Bueno / Ona
25/10/2025;12:00;0,16;0,16;5;32;25;Muy bueno / Oso ona;23,13;Bueno / Ona;8,79;Muy bueno / Oso ona;11;Muy bueno / Oso ona;293;55;18;0,77;Bueno / Ona
25/10/2025;11:00;0,16;0,15;6;36;27;Muy bueno / Oso ona;23,67;Bueno / Ona;8,83;Muy bueno / Oso ona;9;Muy bueno / Oso ona;108;64;17,2;0,83;Bueno / Ona
25/10/2025;10:00;0,18;0,15;7;34;24;Muy bueno / Oso ona;23,83;Bueno / Ona;8,5;Muy bueno / Oso ona;9;Muy bueno / Oso ona;111;69;15,7;1,39;Bueno / Ona
25/10/2025;09:00;0,18;0,14;9;37;24;Muy bueno / Oso ona;24,33;Bueno / Ona;8,42;Muy bueno / Oso ona;12;Muy bueno / Oso ona;121;77;14,5;1,77;Bueno / Ona
25/10/2025;08:00;0,16;0,13;7;36;26;Muy bueno / Oso ona;24,46;Bueno / Ona;8,5;Muy bueno / Oso ona;10;Muy bueno / Oso ona;134;79;13,2;1,65;Bueno / Ona
25/10/2025;07:00;0,16;0,13;4;32;27;Muy bueno / Oso ona;25;Bueno / Ona;8,42;Muy bueno / Oso ona;12;Muy bueno / Oso ona;146;77;13,4;1,2;Bueno / Ona
25/10/2025;06:00;0,14;0,13;3;27;23;Muy bueno / Oso ona;25,21;Bueno / Ona;8,42;Muy bueno / Oso ona;15;Muy bueno / Oso ona;140;75;13,7;1,4;Bueno / Ona
25/10/2025;05:00;0,13;0,13;3;22;19;Muy bueno / Oso ona;25,25;Bueno / Ona;8,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;131;73;14,1;1,35;Bueno / Ona
25/10/2025;04:00;0,12;0,14;3;19;15;Muy bueno / Oso ona;25,33;Bueno / Ona;8,54;Muy bueno / Oso ona;12;Muy bueno / Oso ona;114;74;14,1;1,29;Bueno / Ona
25/10/2025;03:00;0,12;0,16;3;23;19;Muy bueno / Oso ona;25,46;Bueno / Ona;8,54;Muy bueno / Oso ona;9;Muy bueno / Oso ona;118;75;14,1;1,48;Bueno / Ona
25/10/2025;02:00;0,12;0,17;3;22;18;Muy bueno / Oso ona;25,46;Bueno / Ona;8,42;Muy bueno / Oso ona;8;Muy bueno / Oso ona;132;75;14,2;1,43;Bueno / Ona
25/10/2025;01:00;0,13;0,17;3;26;22;Muy bueno / Oso ona;25,33;Bueno / Ona;8,83;Muy bueno / Oso ona;8;Muy bueno / Oso ona;128;72;14,5;1,24;Bueno / Ona
24/10/2025;24:00;0,13;0,17;3;29;25;Muy bueno / Oso ona;25,46;Bueno / Ona;8,79;Muy bueno / Oso ona;8;Muy bueno / Oso ona;129;72;14,6;0,89;Bueno / Ona
24/10/2025;23:00;0,17;0,17;4;42;36;Muy bueno / Oso ona;25,5;Bueno / Ona;8,5;Muy bueno / Oso ona;11;Muy bueno / Oso ona;97;72;14,9;0,76;Bueno / Ona
24/10/2025;22:00;0,16;0,16;5;40;33;Muy bueno / Oso ona;25,54;Bueno / Ona;8,46;Muy bueno / Oso ona;10;Muy bueno / Oso ona;136;69;15,2;0,96;Bueno / Ona
24/10/2025;21:00;0,21;0,16;6;49;41;Bueno / Ona;25,67;Bueno / Ona;8,63;Muy bueno / Oso ona;9;Muy bueno / Oso ona;165;68;15,6;0,88;Bueno / Ona
24/10/2025;20:00;0,24;0,15;6;56;47;Bueno / Ona;25,71;Bueno / Ona;8,63;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;;;;Bueno / Ona
24/10/2025;19:00;0,19;0,13;4;46;41;Bueno / Ona;25,83;Bueno / Ona;8,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;208;66;16,2;0,61;Bueno / Ona
24/10/2025;18:00;0,14;0,12;3;27;23;Muy bueno / Oso ona;25,96;Bueno / Ona;8,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;;;;Bueno / Ona
24/10/2025;17:00;0,12;0,12;3;20;17;Muy bueno / Oso ona;26,38;Bueno / Ona;8,79;Muy bueno / Oso ona;7;Muy bueno / Oso ona;295;57;17,3;1,32;Bueno / Ona
24/10/2025;16:00;0,12;0,12;2;16;13;Muy bueno / Oso ona;26,71;Bueno / Ona;8,58;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;;;;Bueno / Ona
