Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
24/04/2025;21:00;;0,18;0,16;;1;8;7;Muy bueno / Oso ona;;12,79;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
24/04/2025;20:00;0,01;0,18;0,16;0;0;7;7;Muy bueno / Oso ona;0;13,13;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,07;Muy bueno / Oso ona
24/04/2025;19:00;0;0,15;0,16;0;1;7;6;Muy bueno / Oso ona;0;13,38;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,09;Muy bueno / Oso ona
24/04/2025;18:00;0,02;0,14;0,17;0;1;9;8;Muy bueno / Oso ona;0;13,67;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
24/04/2025;17:00;0,01;0,14;0,18;0;2;12;10;Muy bueno / Oso ona;0;13,75;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,62;Muy bueno / Oso ona
24/04/2025;16:00;0;0,15;0,2;0,02;2;12;9;Muy bueno / Oso ona;0,05;13,83;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;7;Muy bueno / Oso ona;1,87;Muy bueno / Oso ona
24/04/2025;15:00;0,03;0,16;0,21;0;2;11;8;Muy bueno / Oso ona;0,02;13,88;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,86;Muy bueno / Oso ona
24/04/2025;14:00;0,03;0,18;0,22;0;2;9;7;Muy bueno / Oso ona;0;13,75;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,38;Muy bueno / Oso ona
24/04/2025;13:00;0,04;0,2;0,23;0;3;14;10;Muy bueno / Oso ona;0,1;13,88;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1,14;Muy bueno / Oso ona
24/04/2025;12:00;0,03;0,22;0,23;0;4;20;14;Muy bueno / Oso ona;0,11;13,96;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,6;Muy bueno / Oso ona
24/04/2025;11:00;0,08;0,22;0,23;0,05;4;20;15;Muy bueno / Oso ona;0,37;13,96;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,61;Muy bueno / Oso ona
24/04/2025;10:00;0,12;0,25;0,23;0;8;43;32;Muy bueno / Oso ona;0,27;13,96;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;16;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona
24/04/2025;09:00;0,16;0,24;0,23;0;6;39;30;Muy bueno / Oso ona;0,23;14,17;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;17;Muy bueno / Oso ona;1,87;Muy bueno / Oso ona
24/04/2025;08:00;0,04;0,25;0,23;0;5;38;30;Muy bueno / Oso ona;0;14,75;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;16;Muy bueno / Oso ona;1,32;Muy bueno / Oso ona
24/04/2025;07:00;0,04;0,24;0,22;0;3;28;24;Muy bueno / Oso ona;0;15,21;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;16;Muy bueno / Oso ona;0,9;Muy bueno / Oso ona
24/04/2025;06:00;0,02;0,24;0,21;0;2;23;21;Muy bueno / Oso ona;0;15,46;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;20;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
24/04/2025;05:00;0;0,22;0,21;0;0;13;13;Muy bueno / Oso ona;0;15,58;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0;Muy bueno / Oso ona
24/04/2025;04:00;0,06;0,22;0,2;0;0;9;9;Muy bueno / Oso ona;0;15,63;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
24/04/2025;03:00;0,03;0,22;0,2;0;0;7;7;Muy bueno / Oso ona;0,02;15,63;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0;Muy bueno / Oso ona
24/04/2025;02:00;0,01;0,2;0,2;0;0;7;7;Muy bueno / Oso ona;0;15,75;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0;Muy bueno / Oso ona
24/04/2025;01:00;0,05;0,19;0,19;0;0;5;5;Muy bueno / Oso ona;0,09;16,04;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;13;Muy bueno / Oso ona;0;Muy bueno / Oso ona
23/04/2025;24:00;0,04;0,19;0,19;0;0;8;8;Muy bueno / Oso ona;0,3;16,33;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
23/04/2025;23:00;0,01;0,19;0,19;0;0;13;13;Muy bueno / Oso ona;0,05;16,79;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
23/04/2025;22:00;;0,19;0,19;;0;11;11;Muy bueno / Oso ona;;17,17;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;Muy bueno / Oso ona
23/04/2025;21:00;;0,21;0,18;;1;15;15;Muy bueno / Oso ona;;17,42;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
23/04/2025;20:00;0;0,2;0,18;0,02;1;11;10;Muy bueno / Oso ona;0,18;17,33;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
23/04/2025;19:00;0;0,18;0,18;0;1;12;11;Muy bueno / Oso ona;0,02;17,29;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,17;Muy bueno / Oso ona
23/04/2025;18:00;0,01;0,18;0,18;0;1;15;14;Muy bueno / Oso ona;0,03;17,17;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
23/04/2025;17:00;0,02;0,18;0,19;0;2;17;14;Muy bueno / Oso ona;0,1;17,13;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,37;Muy bueno / Oso ona
23/04/2025;16:00;0,03;0,17;0,21;0;2;16;13;Muy bueno / Oso ona;0,1;17;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,61;Muy bueno / Oso ona
23/04/2025;15:00;0,01;0,17;0,22;0;2;13;10;Muy bueno / Oso ona;0,02;16,92;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,26;Muy bueno / Oso ona
23/04/2025;14:00;0,02;0,18;0,23;0;2;12;9;Muy bueno / Oso ona;0,03;16,88;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,37;Muy bueno / Oso ona
23/04/2025;13:00;0,05;0,19;0,24;0;4;18;13;Muy bueno / Oso ona;0;16,5;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,58;Muy bueno / Oso ona
23/04/2025;12:00;0,15;0,19;0,25;0,11;3;18;14;Muy bueno / Oso ona;0,77;16,17;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1,98;Muy bueno / Oso ona
23/04/2025;11:00;0,75;0,2;0,25;0,11;9;40;27;Muy bueno / Oso ona;0,77;15,79;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;9;Muy bueno / Oso ona;3,1;Muy bueno / Oso ona
23/04/2025;10:00;0,54;0,32;0,26;0,12;24;79;44;Bueno / Ona;0,85;15,75;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;12;Muy bueno / Oso ona;3,54;Bueno / Ona
23/04/2025;09:00;0,49;0,27;0,25;0,06;30;94;49;Bueno / Ona;0,61;15,38;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;13;Muy bueno / Oso ona;3;Bueno / Ona
23/04/2025;08:00;0,55;0,26;0,24;0;28;90;48;Bueno / Ona;0,32;14,88;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;17;Muy bueno / Oso ona;2,18;Bueno / Ona
23/04/2025;07:00;0,45;0,28;0,24;0;25;80;43;Bueno / Ona;0,12;14,38;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;16;Muy bueno / Oso ona;1,54;Bueno / Ona
23/04/2025;06:00;0,16;0,26;0,23;0;14;64;42;Bueno / Ona;0,1;14,04;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;17;Muy bueno / Oso ona;1,27;Bueno / Ona
23/04/2025;05:00;0,21;0,23;0,23;0;4;43;38;Muy bueno / Oso ona;0,02;13,96;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;14;Muy bueno / Oso ona;1,04;Muy bueno / Oso ona
23/04/2025;04:00;0,12;0,23;0,22;0;2;36;33;Muy bueno / Oso ona;0;14,04;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;14;Muy bueno / Oso ona;0,89;Muy bueno / Oso ona
23/04/2025;03:00;0,05;0,21;0,22;0;1;28;27;Muy bueno / Oso ona;0,07;14;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;16;Muy bueno / Oso ona;0,8;Muy bueno / Oso ona
23/04/2025;02:00;0,17;0,23;0,21;0;1;30;29;Muy bueno / Oso ona;0,07;13,75;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;16;Muy bueno / Oso ona;1,02;Muy bueno / Oso ona
23/04/2025;01:00;0,11;0,22;0,2;0;1;26;26;Muy bueno / Oso ona;0,24;13,42;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;19;Muy bueno / Oso ona;1,25;Muy bueno / Oso ona
22/04/2025;24:00;0,21;0,25;0,18;0;1;35;34;Muy bueno / Oso ona;0,19;13,17;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;17;Muy bueno / Oso ona;1,19;Muy bueno / Oso ona
22/04/2025;23:00;0,2;0,26;0,17;0;1;43;41;Bueno / Ona;0,06;12,67;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;13;Muy bueno / Oso ona;1,14;Bueno / Ona
22/04/2025;22:00;;0,22;0,15;;1;33;32;Muy bueno / Oso ona;;12,25;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Muy bueno / Oso ona
22/04/2025;21:00;;0,19;0,14;;0;17;17;Muy bueno / Oso ona;;12,04;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
22/04/2025;20:00;0;0,18;0,13;0;0;14;13;Muy bueno / Oso ona;0;11,88;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,17;Muy bueno / Oso ona
22/04/2025;19:00;0,01;0,13;0,13;0;0;8;7;Muy bueno / Oso ona;0;11,75;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
22/04/2025;18:00;0,01;0,09;0,14;0;0;5;5;Muy bueno / Oso ona;0;11,67;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
22/04/2025;17:00;0;0,08;0,15;0;0;5;4;Muy bueno / Oso ona;0;11,63;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,13;Muy bueno / Oso ona
22/04/2025;16:00;0;0,12;0,17;0;1;8;7;Muy bueno / Oso ona;0;11,58;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,13;Muy bueno / Oso ona
22/04/2025;15:00;0,01;0,14;0,2;0;1;6;5;Muy bueno / Oso ona;0;11,46;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
22/04/2025;14:00;0;0,17;0,21;0;1;5;5;Muy bueno / Oso ona;0;11,25;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
22/04/2025;13:00;0,01;0,17;0,23;0;1;7;5;Muy bueno / Oso ona;0;10,96;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
22/04/2025;12:00;0,01;0,19;0,24;0;1;8;7;Muy bueno / Oso ona;0;10,79;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
22/04/2025;11:00;0,09;0,2;0,25;0;2;14;11;Muy bueno / Oso ona;0,05;10,63;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,68;Muy bueno / Oso ona
22/04/2025;10:00;0,15;0,23;0,25;0;7;35;25;Muy bueno / Oso ona;0,1;10,54;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;12;Muy bueno / Oso ona;1,48;Muy bueno / Oso ona
22/04/2025;09:00;0,2;0,27;0,25;0;14;61;41;Bueno / Ona;0,15;10,33;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;11;Muy bueno / Oso ona;1,27;Bueno / Ona
22/04/2025;08:00;0,18;0,28;0,24;0;13;63;44;Bueno / Ona;0;9,92;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1,17;Bueno / Ona
22/04/2025;07:00;0,12;0,28;0,23;0;8;57;47;Bueno / Ona;0,07;9,75;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,83;Bueno / Ona
22/04/2025;06:00;0,09;0,27;0,23;0;3;43;39;Muy bueno / Oso ona;0;9,75;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
22/04/2025;05:00;0,1;0,24;0,22;0;1;32;31;Muy bueno / Oso ona;0;9,71;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,45;Muy bueno / Oso ona
22/04/2025;04:00;0,02;0,23;0,22;0;1;18;18;Muy bueno / Oso ona;0;9,67;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,36;Muy bueno / Oso ona
22/04/2025;03:00;0,01;0,21;0,22;0;0;12;12;Muy bueno / Oso ona;0;9,79;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0;Muy bueno / Oso ona
22/04/2025;02:00;0,01;0,2;0,22;0;0;8;8;Muy bueno / Oso ona;0;10,08;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
22/04/2025;01:00;0,01;0,21;0,22;0;0;8;8;Muy bueno / Oso ona;0;10,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
21/04/2025;24:00;0,01;0,22;0,22;0;0;10;10;Muy bueno / Oso ona;0;10,46;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,11;Muy bueno / Oso ona
21/04/2025;23:00;0,03;0,23;0,22;0;0;15;15;Muy bueno / Oso ona;0;10,67;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,11;Muy bueno / Oso ona
21/04/2025;22:00;;0,24;0,21;;0;16;16;Muy bueno / Oso ona;;10,63;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
21/04/2025;21:00;;0,22;0,21;;0;15;15;Muy bueno / Oso ona;;10,5;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
21/04/2025;20:00;0,05;0,23;0,2;0;0;15;15;Muy bueno / Oso ona;0;10,46;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,09;Muy bueno / Oso ona
21/04/2025;19:00;0,05;0,22;0,2;0;0;10;10;Muy bueno / Oso ona;0;10,33;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
21/04/2025;18:00;0,01;0,2;0,19;0;0;9;9;Muy bueno / Oso ona;0;10,38;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
21/04/2025;17:00;0,01;0,2;0,2;0;0;7;7;Muy bueno / Oso ona;0;10,54;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0;Muy bueno / Oso ona
21/04/2025;16:00;0,01;0,2;0,2;0;0;4;4;Muy bueno / Oso ona;0;10,75;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
21/04/2025;15:00;0,02;0,19;0,2;0;0;5;4;Muy bueno / Oso ona;0;11,04;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
21/04/2025;14:00;0,01;0,17;0,2;0;1;5;5;Muy bueno / Oso ona;0;11,25;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
21/04/2025;13:00;0,12;0,18;0,2;0;1;9;8;Muy bueno / Oso ona;0;11,54;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0;Muy bueno / Oso ona
21/04/2025;12:00;0,05;0,19;0,2;0;2;10;8;Muy bueno / Oso ona;0;11,75;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,12;Muy bueno / Oso ona
21/04/2025;11:00;0,18;0,27;0,21;0;3;17;13;Muy bueno / Oso ona;0;11,75;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,14;Muy bueno / Oso ona
21/04/2025;10:00;0,06;0,21;0,21;0;2;16;13;Muy bueno / Oso ona;0;11,33;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,18;Muy bueno / Oso ona
21/04/2025;09:00;0,09;0,19;0,19;0;3;19;15;Muy bueno / Oso ona;0;11,13;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;10;Muy bueno / Oso ona;0,22;Muy bueno / Oso ona
21/04/2025;08:00;0,06;0,2;0,19;0;5;24;17;Muy bueno / Oso ona;0;11,13;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,23;Muy bueno / Oso ona
21/04/2025;07:00;0,07;0,2;0,19;0;3;24;20;Muy bueno / Oso ona;0;11,04;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,22;Muy bueno / Oso ona
21/04/2025;06:00;0,03;0,2;0,19;0;2;23;21;Muy bueno / Oso ona;0;10,79;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,52;Muy bueno / Oso ona
21/04/2025;05:00;0,07;0,19;0,18;0;1;20;19;Muy bueno / Oso ona;0;10,38;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;11;Muy bueno / Oso ona;0,22;Muy bueno / Oso ona
21/04/2025;04:00;0,07;0,2;0,18;0;1;23;22;Muy bueno / Oso ona;0;9,96;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;9;Muy bueno / Oso ona;0,18;Muy bueno / Oso ona
21/04/2025;03:00;0,15;0,19;0,18;0;0;16;16;Muy bueno / Oso ona;0;9,5;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;8;Muy bueno / Oso ona;0,24;Muy bueno / Oso ona
21/04/2025;02:00;0,03;0,18;0,18;0;0;10;10;Muy bueno / Oso ona;0;9;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
21/04/2025;01:00;0,02;0,17;0,18;0;0;5;5;Muy bueno / Oso ona;0;8,58;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
20/04/2025;24:00;0,04;0,17;0,18;0;0;9;9;Muy bueno / Oso ona;0;8,21;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,09;Muy bueno / Oso ona
20/04/2025;23:00;0,03;0,18;0,17;0;1;10;8;Muy bueno / Oso ona;0;7,79;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,04;Muy bueno / Oso ona
20/04/2025;22:00;;0,19;0,17;;0;9;9;Muy bueno / Oso ona;;7,54;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Muy bueno / Oso ona
20/04/2025;21:00;;0,18;0,17;;0;8;8;Muy bueno / Oso ona;;7,38;Muy bueno / Oso ona;3,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
20/04/2025;20:00;0,02;0,18;0,18;0;0;11;11;Muy bueno / Oso ona;0;7,17;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,06;Muy bueno / Oso ona
20/04/2025;19:00;0,05;0,19;0,19;0;0;11;11;Muy bueno / Oso ona;0;7,13;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
20/04/2025;18:00;0;0,16;0,19;0;0;6;6;Muy bueno / Oso ona;0;6,83;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0;Muy bueno / Oso ona
20/04/2025;17:00;0,01;0,15;0,2;0;1;6;5;Muy bueno / Oso ona;0;6,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0;Muy bueno / Oso ona
20/04/2025;16:00;0,02;0,15;0,22;0;1;7;6;Muy bueno / Oso ona;0;5,92;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0;Muy bueno / Oso ona
20/04/2025;15:00;0,06;0,15;0,23;0;1;10;9;Muy bueno / Oso ona;0;5,38;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,06;Muy bueno / Oso ona
20/04/2025;14:00;0,11;0,26;0,24;0;2;17;15;Muy bueno / Oso ona;0;5,17;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,04;Muy bueno / Oso ona
20/04/2025;13:00;0,07;0,23;0,25;0;1;11;10;Muy bueno / Oso ona;0;4,96;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,05;Muy bueno / Oso ona
20/04/2025;12:00;0,04;0,24;0,24;0;2;21;18;Muy bueno / Oso ona;0;4,71;Muy bueno / Oso ona;2,08;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,08;Muy bueno / Oso ona
20/04/2025;11:00;0,09;0,23;0,24;0;4;28;23;Muy bueno / Oso ona;0;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,26;Muy bueno / Oso ona
20/04/2025;10:00;0,16;0,25;0,24;0;4;29;24;Muy bueno / Oso ona;0;4,58;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,68;Muy bueno / Oso ona
20/04/2025;09:00;0,14;0,29;0,24;0;5;34;27;Muy bueno / Oso ona;0,02;4,63;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;7;Muy bueno / Oso ona;0,27;Muy bueno / Oso ona
20/04/2025;08:00;0,06;0,26;0,22;0;3;31;26;Muy bueno / Oso ona;0;4,5;Muy bueno / Oso ona;1,83;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,15;Muy bueno / Oso ona
20/04/2025;07:00;0,03;0,24;0,21;0;2;33;31;Muy bueno / Oso ona;0;4,33;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,26;Muy bueno / Oso ona
20/04/2025;06:00;0,02;0,22;0,2;0;0;18;17;Muy bueno / Oso ona;0;4,21;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,06;Muy bueno / Oso ona
20/04/2025;05:00;0,01;0,23;0,2;0;0;14;14;Muy bueno / Oso ona;0;4,21;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,07;Muy bueno / Oso ona
20/04/2025;04:00;0,02;0,22;0,2;0;0;8;8;Muy bueno / Oso ona;0;4,21;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,02;Muy bueno / Oso ona
20/04/2025;03:00;0,03;0,21;0,2;0;0;8;8;Muy bueno / Oso ona;0;4,21;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
20/04/2025;02:00;0;0,19;0,19;0;1;7;5;Muy bueno / Oso ona;0;4,21;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
20/04/2025;01:00;0,03;0,17;0,19;0;0;7;7;Muy bueno / Oso ona;0;4,29;Muy bueno / Oso ona;1,75;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0;Muy bueno / Oso ona
19/04/2025;24:00;0,02;0,17;0,18;0;0;6;6;Muy bueno / Oso ona;0;4,42;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;0;Muy bueno / Oso ona
19/04/2025;23:00;0,07;0,19;0,17;0;0;6;6;Muy bueno / Oso ona;0;4,46;Muy bueno / Oso ona;1,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,09;Muy bueno / Oso ona
19/04/2025;22:00;;0,21;0,17;;0;6;5;Muy bueno / Oso ona;;4,54;Muy bueno / Oso ona;1,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;Muy bueno / Oso ona
19/04/2025;21:00;;0,21;0,17;;0;9;9;Muy bueno / Oso ona;;4,63;Muy bueno / Oso ona;1,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;;Muy bueno / Oso ona
19/04/2025;20:00;0,03;0,21;0,17;0;1;12;11;Muy bueno / Oso ona;0;4,75;Muy bueno / Oso ona;1,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,1;Muy bueno / Oso ona
19/04/2025;19:00;0,01;0,17;0,17;0;1;10;9;Muy bueno / Oso ona;0;4,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;Sin datos / Daturik gabe;0,05;Muy bueno / Oso ona
19/04/2025;18:00;0,04;0,13;0,18;0;1;10;9;Muy bueno / Oso ona;0;4,83;Muy bueno / Oso ona;2,04;Muy bueno / Oso ona;6;Muy bueno / Oso ona;0,03;Muy bueno / Oso ona
