Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);Tº (ºC);V.vien (m/s);ICA Estación
01/12/2024;07:00;0,13;0,14;0;3;3;Muy bueno / Oso ona;31,29;Bueno / Ona;9,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;171;51;20,4;1,48;Bueno / Ona
01/12/2024;06:00;0,14;0,15;0;4;4;Muy bueno / Oso ona;31,13;Bueno / Ona;9,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;18;54;20,2;0,36;Bueno / Ona
01/12/2024;05:00;0,13;0,15;0;2;2;Muy bueno / Oso ona;31,17;Bueno / Ona;9,83;Muy bueno / Oso ona;5;Muy bueno / Oso ona;170;53;20,6;1,67;Bueno / Ona
01/12/2024;04:00;0,13;0,15;0;3;3;Muy bueno / Oso ona;31,21;Bueno / Ona;10;Muy bueno / Oso ona;4;Muy bueno / Oso ona;129;54;20,2;1,63;Bueno / Ona
01/12/2024;03:00;0,13;0,16;0;4;4;Muy bueno / Oso ona;31,29;Bueno / Ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;59;55;19,5;1,69;Bueno / Ona
01/12/2024;02:00;0,14;0,17;0;5;5;Muy bueno / Oso ona;31,29;Bueno / Ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;55;57;18,9;1,85;Bueno / Ona
01/12/2024;01:00;0,15;0,17;0;6;6;Muy bueno / Oso ona;31,54;Bueno / Ona;11,25;Bueno / Ona;5;Muy bueno / Oso ona;65;57;18,9;1,75;Bueno / Ona
30/11/2024;24:00;0,16;0,18;1;11;10;Muy bueno / Oso ona;32,13;Bueno / Ona;11,75;Bueno / Ona;5;Muy bueno / Oso ona;58;57;18,9;1,57;Bueno / Ona
30/11/2024;23:00;0,19;0,18;1;12;11;Muy bueno / Oso ona;32,5;Bueno / Ona;12,04;Bueno / Ona;5;Muy bueno / Oso ona;69;56;19,2;1,39;Bueno / Ona
30/11/2024;22:00;0,17;0,18;1;15;14;Muy bueno / Oso ona;33,38;Bueno / Ona;12,38;Bueno / Ona;5;Muy bueno / Oso ona;98;54;19,6;2,11;Bueno / Ona
30/11/2024;21:00;0,18;0,18;1;18;17;Muy bueno / Oso ona;34,75;Bueno / Ona;13;Bueno / Ona;4;Muy bueno / Oso ona;159;54;20,2;1,9;Bueno / Ona
30/11/2024;20:00;0,21;0,19;3;30;26;Muy bueno / Oso ona;36,46;Regular / Erregularra;13,63;Bueno / Ona;5;Muy bueno / Oso ona;146;54;20,4;1,5;Regular / Erregularra
30/11/2024;19:00;0,18;0,18;2;21;19;Muy bueno / Oso ona;38;Regular / Erregularra;14,13;Bueno / Ona;5;Muy bueno / Oso ona;156;52;21;1,23;Regular / Erregularra
30/11/2024;18:00;0,16;0,19;1;11;10;Muy bueno / Oso ona;39,29;Regular / Erregularra;14,63;Bueno / Ona;4;Muy bueno / Oso ona;137;51;21,4;1,44;Regular / Erregularra
30/11/2024;17:00;0,18;0,21;1;16;15;Muy bueno / Oso ona;40,92;Regular / Erregularra;15,46;Bueno / Ona;5;Muy bueno / Oso ona;127;50;21,7;1,33;Regular / Erregularra
30/11/2024;16:00;0,19;0,22;1;16;15;Muy bueno / Oso ona;42,92;Regular / Erregularra;16,21;Bueno / Ona;5;Muy bueno / Oso ona;93;49;22,9;0,88;Regular / Erregularra
30/11/2024;15:00;0,19;0,22;2;20;17;Muy bueno / Oso ona;44,38;Regular / Erregularra;16,79;Bueno / Ona;6;Muy bueno / Oso ona;144;50;23;1,3;Regular / Erregularra
30/11/2024;14:00;0,19;0,23;2;16;13;Muy bueno / Oso ona;45,5;Regular / Erregularra;17,13;Bueno / Ona;6;Muy bueno / Oso ona;153;48;22,7;1,47;Regular / Erregularra
30/11/2024;13:00;0,2;0,23;3;17;13;Muy bueno / Oso ona;46,83;Regular / Erregularra;17,46;Bueno / Ona;6;Muy bueno / Oso ona;129;51;22,4;1,3;Regular / Erregularra
30/11/2024;12:00;0,2;0,24;3;13;9;Muy bueno / Oso ona;48,13;Regular / Erregularra;17,79;Bueno / Ona;7;Muy bueno / Oso ona;184;53;21,5;1,72;Regular / Erregularra
30/11/2024;11:00;0,25;0,24;6;28;20;Muy bueno / Oso ona;48,29;Regular / Erregularra;18,04;Bueno / Ona;9;Muy bueno / Oso ona;90;60;20;0,93;Regular / Erregularra
30/11/2024;10:00;0,27;0,24;10;43;29;Muy bueno / Oso ona;48,42;Regular / Erregularra;18,04;Bueno / Ona;9;Muy bueno / Oso ona;64;69;16,9;1,38;Regular / Erregularra
30/11/2024;09:00;0,27;0,24;12;54;36;Muy bueno / Oso ona;48,29;Regular / Erregularra;18,04;Bueno / Ona;10;Muy bueno / Oso ona;77;75;14,9;1,2;Regular / Erregularra
30/11/2024;08:00;0,22;0,25;7;45;35;Muy bueno / Oso ona;48,13;Regular / Erregularra;18,08;Bueno / Ona;12;Muy bueno / Oso ona;94;75;14;1,88;Regular / Erregularra
30/11/2024;07:00;0,23;0,26;12;55;38;Muy bueno / Oso ona;47,33;Regular / Erregularra;17,75;Bueno / Ona;14;Muy bueno / Oso ona;93;79;12,8;1,93;Regular / Erregularra
30/11/2024;06:00;0,25;0,27;15;57;35;Muy bueno / Oso ona;46,46;Regular / Erregularra;17,29;Bueno / Ona;13;Muy bueno / Oso ona;90;81;12;2,22;Regular / Erregularra
30/11/2024;05:00;0,24;0,28;11;52;35;Muy bueno / Oso ona;45,29;Regular / Erregularra;16,67;Bueno / Ona;15;Muy bueno / Oso ona;96;80;12,4;2,52;Regular / Erregularra
30/11/2024;04:00;0,24;0,31;10;51;36;Muy bueno / Oso ona;44,13;Regular / Erregularra;16,29;Bueno / Ona;17;Muy bueno / Oso ona;93;80;12,5;2,34;Regular / Erregularra
30/11/2024;03:00;0,24;0,33;12;54;36;Muy bueno / Oso ona;42,92;Regular / Erregularra;15,58;Bueno / Ona;15;Muy bueno / Oso ona;121;80;12,7;2,21;Regular / Erregularra
30/11/2024;02:00;0,27;0,34;17;63;38;Muy bueno / Oso ona;41,83;Regular / Erregularra;14,92;Bueno / Ona;15;Muy bueno / Oso ona;128;79;13,1;2,3;Regular / Erregularra
30/11/2024;01:00;0,3;0,35;22;71;39;Muy bueno / Oso ona;40,17;Regular / Erregularra;14,04;Bueno / Ona;17;Muy bueno / Oso ona;126;78;13,2;2,15;Regular / Erregularra
29/11/2024;24:00;0,31;0,35;23;76;42;Bueno / Ona;38,33;Regular / Erregularra;13,5;Bueno / Ona;15;Muy bueno / Oso ona;107;77;13,9;1,7;Regular / Erregularra
29/11/2024;23:00;0,3;0,34;17;67;41;Bueno / Ona;36,88;Regular / Erregularra;12,88;Bueno / Ona;10;Muy bueno / Oso ona;125;77;14,2;1,85;Regular / Erregularra
29/11/2024;22:00;0,38;0,33;35;98;44;Bueno / Ona;;Sin datos / Daturik gabe;12,17;Bueno / Ona;9;Muy bueno / Oso ona;139;76;14,5;1,58;Bueno / Ona
29/11/2024;21:00;0,41;0,31;49;123;49;Bueno / Ona;33,54;Bueno / Ona;11,38;Bueno / Ona;9;Muy bueno / Oso ona;112;74;15,2;0,72;Bueno / Ona
29/11/2024;20:00;0,4;0,28;42;113;49;Bueno / Ona;31,75;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;91;71;16;0,5;Bueno / Ona
29/11/2024;19:00;0,37;0,26;31;100;53;Bueno / Ona;30,29;Bueno / Ona;;Sin datos / Daturik gabe;7;Muy bueno / Oso ona;11;65;17,3;0,19;Bueno / Ona
29/11/2024;18:00;0,32;0,23;19;80;52;Bueno / Ona;29,29;Bueno / Ona;;Sin datos / Daturik gabe;8;Muy bueno / Oso ona;125;62;18,3;0,3;Bueno / Ona
29/11/2024;17:00;0,35;0,22;20;90;60;Bueno / Ona;28,42;Bueno / Ona;9,67;Muy bueno / Oso ona;17;Muy bueno / Oso ona;148;51;20,5;0,22;Bueno / Ona
29/11/2024;16:00;0,22;0,21;5;53;46;Bueno / Ona;26,42;Bueno / Ona;9;Muy bueno / Oso ona;19;Muy bueno / Oso ona;314;45;22,9;0,56;Bueno / Ona
29/11/2024;15:00;0,22;0,2;9;49;37;Muy bueno / Oso ona;24,63;Bueno / Ona;8,25;Muy bueno / Oso ona;12;Muy bueno / Oso ona;271;47;22,8;0,27;Bueno / Ona
29/11/2024;14:00;0,2;0,2;2;14;11;Muy bueno / Oso ona;22,83;Bueno / Ona;7,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;254;43;23,7;1,29;Bueno / Ona
29/11/2024;13:00;0,2;0,2;2;13;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;235;45;23,3;1,18;Muy bueno / Oso ona
29/11/2024;12:00;0,19;0,19;2;19;16;Muy bueno / Oso ona;18,5;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;6;Muy bueno / Oso ona;123;43;21,6;0,97;Muy bueno / Oso ona
29/11/2024;11:00;0,2;0,19;3;21;17;Muy bueno / Oso ona;17,42;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;141;40;21;1,68;Muy bueno / Oso ona
29/11/2024;10:00;0,23;0,18;5;36;29;Muy bueno / Oso ona;16,42;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;65;42;19,9;1,54;Muy bueno / Oso ona
29/11/2024;09:00;0,23;0,17;4;36;31;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;62;43;19,2;1,62;Muy bueno / Oso ona
29/11/2024;08:00;0,19;0,16;3;25;21;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;7;Muy bueno / Oso ona;78;40;19,3;1,55;Muy bueno / Oso ona
29/11/2024;07:00;0,18;0,16;1;18;17;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;49;39;18,6;2,02;Muy bueno / Oso ona
29/11/2024;06:00;0,19;0,15;1;12;11;Muy bueno / Oso ona;14,58;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;55;39;18,6;2,13;Muy bueno / Oso ona
29/11/2024;05:00;0,15;0,15;0;7;7;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;5;Muy bueno / Oso ona;62;39;18,5;2,22;Muy bueno / Oso ona
29/11/2024;04:00;0,14;0,17;0;5;5;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;59;38;18,5;1,59;Muy bueno / Oso ona
29/11/2024;03:00;0,14;0,21;0;6;6;Muy bueno / Oso ona;13,92;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;51;39;17,8;1,89;Muy bueno / Oso ona
29/11/2024;02:00;0,14;0,23;0;7;7;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;5;Muy bueno / Oso ona;55;40;17,4;1,9;Muy bueno / Oso ona
29/11/2024;01:00;0,14;0,26;0;7;7;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;53;42;17,2;1,88;Muy bueno / Oso ona
28/11/2024;24:00;0,16;0,28;0;10;10;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;6;Muy bueno / Oso ona;67;43;17,1;1,6;Muy bueno / Oso ona
28/11/2024;23:00;0,17;0,28;0;12;12;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;6;Muy bueno / Oso ona;69;42;17,3;1,76;Muy bueno / Oso ona
28/11/2024;22:00;0,2;0,29;1;21;20;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;61;43;17,2;1,78;Muy bueno / Oso ona
28/11/2024;21:00;0,24;0,29;2;27;25;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;57;47;17,1;1,66;Muy bueno / Oso ona
28/11/2024;20:00;0,49;0,28;4;47;41;Bueno / Ona;15,88;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;57;53;16,2;1,32;Bueno / Ona
28/11/2024;19:00;0,33;0,25;7;63;54;Bueno / Ona;15,83;Muy bueno / Oso ona;7;Muy bueno / Oso ona;9;Muy bueno / Oso ona;61;53;16,4;1,51;Bueno / Ona
28/11/2024;18:00;0,33;0,24;15;88;65;Bueno / Ona;15,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;7;Muy bueno / Oso ona;52;53;16,9;1;Bueno / Ona
28/11/2024;17:00;0,31;0,22;20;90;59;Bueno / Ona;14,63;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;6;Muy bueno / Oso ona;50;48;18,8;0,65;Bueno / Ona
28/11/2024;16:00;0,22;0,21;5;46;38;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;6;Muy bueno / Oso ona;87;40;21,8;1,03;Muy bueno / Oso ona
28/11/2024;15:00;0,2;0,21;4;28;23;Muy bueno / Oso ona;14,08;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;5;Muy bueno / Oso ona;142;41;21,6;1,63;Muy bueno / Oso ona
28/11/2024;14:00;0,19;0,22;4;21;16;Muy bueno / Oso ona;13,96;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;5;Muy bueno / Oso ona;;;;;Muy bueno / Oso ona
28/11/2024;13:00;0,21;0,22;4;21;16;Muy bueno / Oso ona;14;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;125;44;20,2;2,31;Muy bueno / Oso ona
28/11/2024;12:00;0,22;0,22;6;28;20;Muy bueno / Oso ona;14,38;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;8;Muy bueno / Oso ona;102;48;19,1;1,63;Muy bueno / Oso ona
28/11/2024;11:00;0,22;0,21;9;40;27;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;10;Muy bueno / Oso ona;88;55;16,8;1,66;Muy bueno / Oso ona
28/11/2024;10:00;0,22;0,21;9;43;30;Muy bueno / Oso ona;14,04;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;11;Muy bueno / Oso ona;93;59;14,8;2,26;Muy bueno / Oso ona
28/11/2024;09:00;0,23;0,21;9;51;37;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;11;Muy bueno / Oso ona;89;63;12,9;2,34;Muy bueno / Oso ona
28/11/2024;08:00;0,24;0,2;8;56;44;Bueno / Ona;13,29;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;11;Muy bueno / Oso ona;91;63;12,1;2,45;Bueno / Ona
28/11/2024;07:00;0,22;0,2;5;47;40;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;12;Muy bueno / Oso ona;99;64;11,8;2,45;Muy bueno / Oso ona
28/11/2024;06:00;0,21;0,2;3;36;33;Muy bueno / Oso ona;13,04;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;15;Muy bueno / Oso ona;100;64;11,8;2,68;Muy bueno / Oso ona
28/11/2024;05:00;0,2;0,2;1;31;29;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;18;Muy bueno / Oso ona;93;64;11,8;2,1;Muy bueno / Oso ona
28/11/2024;04:00;0,19;0,22;1;23;22;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;97;64;12;2,28;Muy bueno / Oso ona
28/11/2024;03:00;0,18;0,22;1;25;24;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;15;Muy bueno / Oso ona;91;65;12,2;2,32;Muy bueno / Oso ona
28/11/2024;02:00;0,18;0,24;1;27;26;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;11;Muy bueno / Oso ona;93;66;12,4;2,07;Muy bueno / Oso ona
28/11/2024;01:00;0,2;0,24;1;33;31;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;9;Muy bueno / Oso ona;91;66;12,5;2,13;Muy bueno / Oso ona
27/11/2024;24:00;0,2;0,24;1;32;31;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;14;Muy bueno / Oso ona;90;65;13;2,24;Muy bueno / Oso ona
27/11/2024;23:00;0,25;0,25;6;55;46;Bueno / Ona;12,29;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;14;Muy bueno / Oso ona;121;64;13,2;1,05;Bueno / Ona
27/11/2024;22:00;0,23;0,24;3;41;38;Muy bueno / Oso ona;12;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;13;Muy bueno / Oso ona;112;62;13,9;1,47;Muy bueno / Oso ona
27/11/2024;21:00;0,29;0,24;16;70;46;Bueno / Ona;11,63;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;14;Muy bueno / Oso ona;110;61;14,3;0,81;Bueno / Ona
27/11/2024;20:00;0,23;0,23;4;46;41;Bueno / Ona;11,5;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;16;Muy bueno / Oso ona;104;60;14,9;1,21;Bueno / Ona
27/11/2024;19:00;0,32;0,22;26;95;57;Bueno / Ona;11,46;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;11;Muy bueno / Oso ona;97;59;15,3;0,78;Bueno / Ona
27/11/2024;18:00;0,22;0,2;3;40;36;Muy bueno / Oso ona;11,46;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;116;55;16,2;1,41;Muy bueno / Oso ona
27/11/2024;17:00;0,21;0,2;3;31;27;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;7;Muy bueno / Oso ona;104;53;16,8;1,76;Muy bueno / Oso ona
27/11/2024;16:00;0,23;0,2;4;29;23;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;112;49;18,6;1,3;Muy bueno / Oso ona
27/11/2024;15:00;0,21;0,19;5;27;20;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;133;51;18,4;1,58;Muy bueno / Oso ona
27/11/2024;14:00;0,2;0,19;4;24;17;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;138;52;17,4;1,9;Muy bueno / Oso ona
27/11/2024;13:00;0,19;0,19;3;17;13;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;5;Muy bueno / Oso ona;161;54;16,7;2,07;Muy bueno / Oso ona
27/11/2024;12:00;0,18;0,18;;;;Sin datos / Daturik gabe;12,46;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;148;56;16,1;2,11;Muy bueno / Oso ona
27/11/2024;11:00;0,2;0,18;;;;Sin datos / Daturik gabe;12,83;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;7;Muy bueno / Oso ona;117;58;15,4;1,75;Muy bueno / Oso ona
27/11/2024;10:00;0,19;0,17;;;;Sin datos / Daturik gabe;13,33;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;6;Muy bueno / Oso ona;100;61;14,7;1,11;Muy bueno / Oso ona
27/11/2024;09:00;0,19;0,17;;;;Sin datos / Daturik gabe;14;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;8;Muy bueno / Oso ona;98;67;12,6;1,94;Muy bueno / Oso ona
27/11/2024;08:00;0,19;0,16;;;;Sin datos / Daturik gabe;14,54;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;10;Muy bueno / Oso ona;99;65;11,4;2,74;Muy bueno / Oso ona
27/11/2024;07:00;0,18;0,15;5;42;35;Muy bueno / Oso ona;14,88;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;9;Muy bueno / Oso ona;97;65;11,4;2,81;Muy bueno / Oso ona
27/11/2024;06:00;0,17;0,15;2;28;26;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;9;Muy bueno / Oso ona;97;66;11,2;2,66;Muy bueno / Oso ona
27/11/2024;05:00;0,17;0,15;1;25;24;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;10;Muy bueno / Oso ona;91;66;11,1;2,36;Muy bueno / Oso ona
27/11/2024;04:00;0,15;0,15;1;18;17;Muy bueno / Oso ona;16;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;12;Muy bueno / Oso ona;94;65;11,4;2,38;Muy bueno / Oso ona
27/11/2024;03:00;0,15;0,16;0;15;15;Muy bueno / Oso ona;16,58;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;11;Muy bueno / Oso ona;109;63;11,8;2,67;Muy bueno / Oso ona
27/11/2024;02:00;0,14;0,18;0;13;13;Muy bueno / Oso ona;16,88;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;13;Muy bueno / Oso ona;110;62;12,1;2,75;Muy bueno / Oso ona
27/11/2024;01:00;0,14;0,2;0;12;12;Muy bueno / Oso ona;17,25;Muy bueno / Oso ona;8;Muy bueno / Oso ona;15;Muy bueno / Oso ona;108;61;12,4;2,71;Muy bueno / Oso ona
26/11/2024;24:00;0,15;0,21;0;11;11;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;16;Muy bueno / Oso ona;101;61;12,7;2,4;Muy bueno / Oso ona
26/11/2024;23:00;0,14;0,22;0;9;9;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;14;Muy bueno / Oso ona;99;59;12,9;2,22;Muy bueno / Oso ona
26/11/2024;22:00;0,15;0,22;1;16;15;Muy bueno / Oso ona;18;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;12;Muy bueno / Oso ona;100;60;13;1,96;Muy bueno / Oso ona
26/11/2024;21:00;0,18;0,23;2;24;22;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;11;Muy bueno / Oso ona;84;61;12,9;1,62;Muy bueno / Oso ona
26/11/2024;20:00;0,25;0,23;2;29;27;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;9;Muy bueno / Oso ona;62;61;13,1;0,97;Muy bueno / Oso ona
26/11/2024;19:00;0,26;0,23;4;47;42;Bueno / Ona;17,92;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;7;Muy bueno / Oso ona;63;61;13,7;0,92;Bueno / Ona
26/11/2024;18:00;0,3;0,23;3;47;42;Bueno / Ona;17,75;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;7;Muy bueno / Oso ona;57;58;14,5;0,7;Bueno / Ona
26/11/2024;17:00;0,26;0,23;3;39;34;Muy bueno / Oso ona;17,67;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;9;Muy bueno / Oso ona;71;58;14,8;0,89;Muy bueno / Oso ona
26/11/2024;16:00;0,19;0,23;4;30;25;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;7;Muy bueno / Oso ona;117;56;15,2;1,48;Muy bueno / Oso ona
26/11/2024;15:00;0,18;0,24;3;26;22;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;107;56;15,4;1,19;Muy bueno / Oso ona
26/11/2024;14:00;0,19;0,25;3;23;19;Muy bueno / Oso ona;18,04;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;111;55;15;1,59;Muy bueno / Oso ona
26/11/2024;13:00;0,22;0,26;8;43;31;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;12;Muy bueno / Oso ona;91;60;14,6;1,37;Muy bueno / Oso ona
26/11/2024;12:00;0,25;0,26;13;57;38;Muy bueno / Oso ona;18,46;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;13;Muy bueno / Oso ona;94;62;13,8;1,52;Muy bueno / Oso ona
26/11/2024;11:00;0,27;0,26;17;64;38;Muy bueno / Oso ona;18,38;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;14;Muy bueno / Oso ona;89;65;13;1,58;Muy bueno / Oso ona
26/11/2024;10:00;0,27;0,26;;;;Sin datos / Daturik gabe;17,88;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;15;Muy bueno / Oso ona;90;70;11,5;2,11;Muy bueno / Oso ona
26/11/2024;09:00;0,27;0,25;;;;Sin datos / Daturik gabe;17,29;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;14;Muy bueno / Oso ona;92;74;10,4;1,88;Muy bueno / Oso ona
26/11/2024;08:00;0,29;0,24;28;90;48;Bueno / Ona;16,42;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;14;Muy bueno / Oso ona;91;75;9,9;1,91;Bueno / Ona
26/11/2024;07:00;0,25;0,23;17;68;43;Bueno / Ona;15,71;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;13;Muy bueno / Oso ona;94;76;9,6;1,96;Bueno / Ona
26/11/2024;06:00;0,24;0,23;10;49;35;Muy bueno / Oso ona;15,71;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;11;Muy bueno / Oso ona;96;79;9,3;1,99;Muy bueno / Oso ona
26/11/2024;05:00;0,25;0,22;14;53;33;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;10;Muy bueno / Oso ona;110;82;9,1;1,76;Muy bueno / Oso ona
26/11/2024;04:00;0,24;0,22;13;51;31;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;10;Muy bueno / Oso ona;111;83;9,1;1,83;Muy bueno / Oso ona
26/11/2024;03:00;0,25;0,21;12;50;32;Muy bueno / Oso ona;16,79;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;12;Muy bueno / Oso ona;112;84;9,2;1,95;Muy bueno / Oso ona
26/11/2024;02:00;0,22;0,21;10;46;31;Muy bueno / Oso ona;17,46;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;9;Muy bueno / Oso ona;107;86;9,4;1,89;Muy bueno / Oso ona
26/11/2024;01:00;0,21;0,21;12;49;32;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;8;Muy bueno / Oso ona;114;87;9,3;2,23;Muy bueno / Oso ona
25/11/2024;24:00;0,21;0,21;10;48;32;Muy bueno / Oso ona;17,79;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;8;Muy bueno / Oso ona;140;87;9,6;1,69;Muy bueno / Oso ona
25/11/2024;23:00;0,2;0,21;2;30;27;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;114;87;9,7;1,74;Muy bueno / Oso ona
