Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
12/08/2025;12:00;3;21;17;Muy bueno / Oso ona;42,75;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
12/08/2025;11:00;4;32;25;Muy bueno / Oso ona;42,42;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
12/08/2025;10:00;4;37;31;Muy bueno / Oso ona;41,88;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
12/08/2025;09:00;4;28;22;Muy bueno / Oso ona;41,29;Regular / Erregularra;24,75;Regular / Erregularra;Regular / Erregularra
12/08/2025;08:00;4;21;15;Muy bueno / Oso ona;41,5;Regular / Erregularra;24,75;Regular / Erregularra;Regular / Erregularra
12/08/2025;07:00;2;18;15;Muy bueno / Oso ona;41,38;Regular / Erregularra;24,67;Regular / Erregularra;Regular / Erregularra
12/08/2025;06:00;2;15;12;Muy bueno / Oso ona;40,92;Regular / Erregularra;24,63;Regular / Erregularra;Regular / Erregularra
12/08/2025;05:00;2;12;9;Muy bueno / Oso ona;41,08;Regular / Erregularra;24,58;Regular / Erregularra;Regular / Erregularra
12/08/2025;04:00;2;10;7;Muy bueno / Oso ona;41,17;Regular / Erregularra;24,54;Regular / Erregularra;Regular / Erregularra
12/08/2025;03:00;2;11;8;Muy bueno / Oso ona;41,33;Regular / Erregularra;24,54;Regular / Erregularra;Regular / Erregularra
12/08/2025;02:00;2;10;7;Muy bueno / Oso ona;41,46;Regular / Erregularra;24,63;Regular / Erregularra;Regular / Erregularra
12/08/2025;01:00;2;11;8;Muy bueno / Oso ona;41,46;Regular / Erregularra;24,67;Regular / Erregularra;Regular / Erregularra
11/08/2025;24:00;2;8;5;Muy bueno / Oso ona;41,58;Regular / Erregularra;24,75;Regular / Erregularra;Regular / Erregularra
11/08/2025;23:00;2;10;7;Muy bueno / Oso ona;41,92;Regular / Erregularra;24,92;Regular / Erregularra;Regular / Erregularra
11/08/2025;22:00;1;10;8;Muy bueno / Oso ona;42,13;Regular / Erregularra;24,96;Regular / Erregularra;Regular / Erregularra
11/08/2025;21:00;2;11;8;Muy bueno / Oso ona;42,38;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
11/08/2025;20:00;2;10;7;Muy bueno / Oso ona;42,54;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
11/08/2025;19:00;2;10;7;Muy bueno / Oso ona;42,83;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
11/08/2025;18:00;2;11;8;Muy bueno / Oso ona;42,88;Regular / Erregularra;;Sin datos / Daturik gabe;Regular / Erregularra
11/08/2025;17:00;3;12;7;Muy bueno / Oso ona;42,75;Regular / Erregularra;24,92;Regular / Erregularra;Regular / Erregularra
11/08/2025;16:00;3;15;11;Muy bueno / Oso ona;42,29;Regular / Erregularra;24,58;Regular / Erregularra;Regular / Erregularra
11/08/2025;15:00;2;9;6;Muy bueno / Oso ona;40,88;Regular / Erregularra;23,67;Regular / Erregularra;Regular / Erregularra
11/08/2025;14:00;2;9;6;Muy bueno / Oso ona;40,5;Regular / Erregularra;23,58;Regular / Erregularra;Regular / Erregularra
11/08/2025;13:00;2;9;6;Muy bueno / Oso ona;39,75;Regular / Erregularra;23,5;Regular / Erregularra;Regular / Erregularra
11/08/2025;12:00;2;9;6;Muy bueno / Oso ona;38,88;Regular / Erregularra;23,29;Regular / Erregularra;Regular / Erregularra
11/08/2025;11:00;2;12;9;Muy bueno / Oso ona;37,96;Regular / Erregularra;23,04;Regular / Erregularra;Regular / Erregularra
11/08/2025;10:00;2;20;17;Muy bueno / Oso ona;37,17;Regular / Erregularra;22,83;Regular / Erregularra;Regular / Erregularra
11/08/2025;09:00;2;17;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;22,38;Regular / Erregularra;Regular / Erregularra
11/08/2025;08:00;3;20;16;Muy bueno / Oso ona;34,75;Bueno / Ona;21,88;Regular / Erregularra;Regular / Erregularra
11/08/2025;07:00;4;32;26;Muy bueno / Oso ona;33,54;Bueno / Ona;21,29;Regular / Erregularra;Regular / Erregularra
11/08/2025;06:00;2;19;16;Muy bueno / Oso ona;32,38;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
11/08/2025;05:00;2;10;7;Muy bueno / Oso ona;31,33;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
11/08/2025;04:00;2;18;15;Muy bueno / Oso ona;30,38;Bueno / Ona;19,5;Bueno / Ona;Bueno / Ona
11/08/2025;03:00;2;30;27;Muy bueno / Oso ona;29,38;Bueno / Ona;18,92;Bueno / Ona;Bueno / Ona
11/08/2025;02:00;2;15;12;Muy bueno / Oso ona;28,5;Bueno / Ona;18,38;Bueno / Ona;Bueno / Ona
11/08/2025;01:00;2;17;14;Muy bueno / Oso ona;27,63;Bueno / Ona;17,83;Bueno / Ona;Bueno / Ona
10/08/2025;24:00;2;25;22;Muy bueno / Oso ona;26,75;Bueno / Ona;17,38;Bueno / Ona;Bueno / Ona
10/08/2025;23:00;2;15;12;Muy bueno / Oso ona;25,75;Bueno / Ona;16,83;Bueno / Ona;Bueno / Ona
10/08/2025;22:00;2;24;21;Muy bueno / Oso ona;24,75;Bueno / Ona;16,29;Bueno / Ona;Bueno / Ona
10/08/2025;21:00;2;21;18;Muy bueno / Oso ona;23,71;Bueno / Ona;15,75;Bueno / Ona;Bueno / Ona
10/08/2025;20:00;2;14;11;Muy bueno / Oso ona;22,71;Bueno / Ona;15,25;Bueno / Ona;Bueno / Ona
10/08/2025;19:00;2;12;9;Muy bueno / Oso ona;21,58;Bueno / Ona;14,75;Bueno / Ona;Bueno / Ona
10/08/2025;18:00;3;11;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;14,17;Bueno / Ona;Bueno / Ona
10/08/2025;17:00;2;11;8;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;13,5;Bueno / Ona;Bueno / Ona
10/08/2025;16:00;2;7;4;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;12,83;Bueno / Ona;Bueno / Ona
10/08/2025;15:00;2;6;3;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;12,13;Bueno / Ona;Bueno / Ona
10/08/2025;14:00;2;7;4;Muy bueno / Oso ona;16,08;Muy bueno / Oso ona;11,71;Bueno / Ona;Bueno / Ona
10/08/2025;13:00;2;10;7;Muy bueno / Oso ona;15,67;Muy bueno / Oso ona;11,38;Bueno / Ona;Bueno / Ona
10/08/2025;12:00;2;11;8;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;11,08;Bueno / Ona;Bueno / Ona
10/08/2025;11:00;3;13;9;Muy bueno / Oso ona;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
10/08/2025;10:00;3;13;8;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
10/08/2025;09:00;3;11;7;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
10/08/2025;08:00;3;12;7;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;07:00;4;15;9;Muy bueno / Oso ona;14,54;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;06:00;2;12;9;Muy bueno / Oso ona;14,75;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;05:00;2;10;7;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;04:00;2;8;5;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;03:00;2;7;4;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
10/08/2025;02:00;2;6;3;Muy bueno / Oso ona;15,25;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
10/08/2025;01:00;2;7;4;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;24:00;2;8;5;Muy bueno / Oso ona;15,21;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;23:00;2;8;5;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;22:00;2;8;5;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;21:00;2;9;6;Muy bueno / Oso ona;15,08;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;20:00;2;10;7;Muy bueno / Oso ona;15,29;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;19:00;2;9;6;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;18:00;2;7;4;Muy bueno / Oso ona;15,71;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Muy bueno / Oso ona
09/08/2025;17:00;2;8;5;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/08/2025;16:00;2;8;5;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/08/2025;15:00;2;8;5;Muy bueno / Oso ona;16,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/08/2025;14:00;2;8;5;Muy bueno / Oso ona;17,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
09/08/2025;13:00;2;8;5;Muy bueno / Oso ona;18,13;Muy bueno / Oso ona;11,21;Bueno / Ona;Bueno / Ona
09/08/2025;12:00;2;9;6;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;11,58;Bueno / Ona;Bueno / Ona
09/08/2025;11:00;2;10;7;Muy bueno / Oso ona;19,42;Muy bueno / Oso ona;11,92;Bueno / Ona;Bueno / Ona
09/08/2025;10:00;2;9;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,33;Bueno / Ona;Bueno / Ona
09/08/2025;09:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,67;Bueno / Ona;Bueno / Ona
09/08/2025;08:00;2;12;9;Muy bueno / Oso ona;21,08;Bueno / Ona;12,92;Bueno / Ona;Bueno / Ona
09/08/2025;07:00;2;13;10;Muy bueno / Oso ona;21,33;Bueno / Ona;13,04;Bueno / Ona;Bueno / Ona
09/08/2025;06:00;2;13;10;Muy bueno / Oso ona;21,63;Bueno / Ona;13,17;Bueno / Ona;Bueno / Ona
09/08/2025;05:00;2;11;8;Muy bueno / Oso ona;22,04;Bueno / Ona;13,58;Bueno / Ona;Bueno / Ona
09/08/2025;04:00;2;9;6;Muy bueno / Oso ona;22,42;Bueno / Ona;13,92;Bueno / Ona;Bueno / Ona
09/08/2025;03:00;2;10;7;Muy bueno / Oso ona;22,58;Bueno / Ona;14;Bueno / Ona;Bueno / Ona
09/08/2025;02:00;2;10;7;Muy bueno / Oso ona;22,75;Bueno / Ona;14,17;Bueno / Ona;Bueno / Ona
09/08/2025;01:00;2;10;7;Muy bueno / Oso ona;23;Bueno / Ona;14,38;Bueno / Ona;Bueno / Ona
08/08/2025;24:00;2;10;7;Muy bueno / Oso ona;23,25;Bueno / Ona;14,5;Bueno / Ona;Bueno / Ona
08/08/2025;23:00;2;10;7;Muy bueno / Oso ona;23,58;Bueno / Ona;14,71;Bueno / Ona;Bueno / Ona
08/08/2025;22:00;2;10;7;Muy bueno / Oso ona;23,92;Bueno / Ona;14,92;Bueno / Ona;Bueno / Ona
08/08/2025;21:00;2;11;8;Muy bueno / Oso ona;24,21;Bueno / Ona;15,08;Bueno / Ona;Bueno / Ona
08/08/2025;20:00;2;11;8;Muy bueno / Oso ona;24,33;Bueno / Ona;15,17;Bueno / Ona;Bueno / Ona
08/08/2025;19:00;2;11;8;Muy bueno / Oso ona;24,63;Bueno / Ona;15,42;Bueno / Ona;Bueno / Ona
08/08/2025;18:00;2;10;7;Muy bueno / Oso ona;24,96;Bueno / Ona;15,71;Bueno / Ona;Bueno / Ona
08/08/2025;17:00;2;11;8;Muy bueno / Oso ona;25,29;Bueno / Ona;15,96;Bueno / Ona;Bueno / Ona
08/08/2025;16:00;2;11;8;Muy bueno / Oso ona;25,71;Bueno / Ona;16,33;Bueno / Ona;Bueno / Ona
08/08/2025;15:00;2;10;7;Muy bueno / Oso ona;26,04;Bueno / Ona;16,58;Bueno / Ona;Bueno / Ona
08/08/2025;14:00;2;10;7;Muy bueno / Oso ona;26,33;Bueno / Ona;16,71;Bueno / Ona;Bueno / Ona
08/08/2025;13:00;2;11;8;Muy bueno / Oso ona;26,42;Bueno / Ona;16,71;Bueno / Ona;Bueno / Ona
08/08/2025;12:00;2;11;8;Muy bueno / Oso ona;26,38;Bueno / Ona;16,67;Bueno / Ona;Bueno / Ona
08/08/2025;11:00;2;11;8;Muy bueno / Oso ona;26,33;Bueno / Ona;16,67;Bueno / Ona;Bueno / Ona
08/08/2025;10:00;2;13;10;Muy bueno / Oso ona;26,29;Bueno / Ona;16,58;Bueno / Ona;Bueno / Ona
08/08/2025;09:00;2;12;9;Muy bueno / Oso ona;26,46;Bueno / Ona;16,54;Bueno / Ona;Bueno / Ona
08/08/2025;08:00;2;12;9;Muy bueno / Oso ona;26,83;Bueno / Ona;16,88;Bueno / Ona;Bueno / Ona
08/08/2025;07:00;2;18;15;Muy bueno / Oso ona;26,96;Bueno / Ona;17,04;Bueno / Ona;Bueno / Ona
08/08/2025;06:00;2;12;9;Muy bueno / Oso ona;27,46;Bueno / Ona;17,08;Bueno / Ona;Bueno / Ona
08/08/2025;05:00;2;10;7;Muy bueno / Oso ona;27,38;Bueno / Ona;16,83;Bueno / Ona;Bueno / Ona
08/08/2025;04:00;2;8;5;Muy bueno / Oso ona;26,92;Bueno / Ona;16,58;Bueno / Ona;Bueno / Ona
08/08/2025;03:00;2;9;6;Muy bueno / Oso ona;26,63;Bueno / Ona;16,54;Bueno / Ona;Bueno / Ona
08/08/2025;02:00;1;9;6;Muy bueno / Oso ona;26,42;Bueno / Ona;16,46;Bueno / Ona;Bueno / Ona
08/08/2025;01:00;2;9;6;Muy bueno / Oso ona;26,13;Bueno / Ona;16,33;Bueno / Ona;Bueno / Ona
07/08/2025;24:00;2;9;6;Muy bueno / Oso ona;25,83;Bueno / Ona;16,29;Bueno / Ona;Bueno / Ona
07/08/2025;23:00;2;9;7;Muy bueno / Oso ona;25,5;Bueno / Ona;16,21;Bueno / Ona;Bueno / Ona
07/08/2025;22:00;2;10;8;Muy bueno / Oso ona;25,21;Bueno / Ona;16,08;Bueno / Ona;Bueno / Ona
07/08/2025;21:00;2;11;8;Muy bueno / Oso ona;24,92;Bueno / Ona;16;Bueno / Ona;Bueno / Ona
07/08/2025;20:00;2;11;8;Muy bueno / Oso ona;24,54;Bueno / Ona;15,88;Bueno / Ona;Bueno / Ona
07/08/2025;19:00;2;12;9;Muy bueno / Oso ona;24,13;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
07/08/2025;18:00;2;12;9;Muy bueno / Oso ona;23,88;Bueno / Ona;15,54;Bueno / Ona;Bueno / Ona
07/08/2025;17:00;2;14;11;Muy bueno / Oso ona;23,5;Bueno / Ona;15,33;Bueno / Ona;Bueno / Ona
07/08/2025;16:00;2;12;9;Muy bueno / Oso ona;22,92;Bueno / Ona;14,92;Bueno / Ona;Bueno / Ona
07/08/2025;15:00;2;10;7;Muy bueno / Oso ona;22,08;Bueno / Ona;14,38;Bueno / Ona;Bueno / Ona
07/08/2025;14:00;2;10;7;Muy bueno / Oso ona;21,04;Bueno / Ona;13,83;Bueno / Ona;Bueno / Ona
07/08/2025;13:00;2;11;8;Muy bueno / Oso ona;19,92;Muy bueno / Oso ona;13,25;Bueno / Ona;Bueno / Ona
07/08/2025;12:00;2;13;10;Muy bueno / Oso ona;18,83;Muy bueno / Oso ona;12,67;Bueno / Ona;Bueno / Ona
07/08/2025;11:00;3;17;13;Muy bueno / Oso ona;17,79;Muy bueno / Oso ona;11,92;Bueno / Ona;Bueno / Ona
07/08/2025;10:00;5;28;21;Muy bueno / Oso ona;17,3;Muy bueno / Oso ona;11,65;Bueno / Ona;Bueno / Ona
07/08/2025;09:00;14;55;34;Muy bueno / Oso ona;16,64;Muy bueno / Oso ona;11,45;Bueno / Ona;Bueno / Ona
07/08/2025;08:00;17;52;26;Muy bueno / Oso ona;15,9;Muy bueno / Oso ona;11,05;Bueno / Ona;Bueno / Ona
07/08/2025;07:00;11;38;20;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
07/08/2025;06:00;4;22;16;Muy bueno / Oso ona;14,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
07/08/2025;05:00;2;12;9;Muy bueno / Oso ona;13,15;Muy bueno / Oso ona;9,65;Muy bueno / Oso ona;Muy bueno / Oso ona
07/08/2025;04:00;2;9;6;Muy bueno / Oso ona;12,85;Muy bueno / Oso ona;9,3;Muy bueno / Oso ona;Muy bueno / Oso ona
07/08/2025;03:00;2;10;7;Muy bueno / Oso ona;12,95;Muy bueno / Oso ona;9,26;Muy bueno / Oso ona;Muy bueno / Oso ona
07/08/2025;02:00;2;11;8;Muy bueno / Oso ona;13;Muy bueno / Oso ona;8,74;Muy bueno / Oso ona;Muy bueno / Oso ona
07/08/2025;01:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;24:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;23:00;2;12;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;22:00;1;10;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;21:00;2;11;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;20:00;2;11;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;19:00;2;13;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;18:00;2;12;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;17:00;2;11;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;16:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;15:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;14:00;2;7;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;13:00;2;8;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;12:00;2;9;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;11:00;2;10;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;10:00;2;7;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,56;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;09:00;3;8;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;6,95;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;08:00;5;17;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;7,1;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;07:00;2;8;5;Muy bueno / Oso ona;11;Muy bueno / Oso ona;7,48;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;06:00;2;7;4;Muy bueno / Oso ona;11,78;Muy bueno / Oso ona;8,24;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;05:00;2;9;6;Muy bueno / Oso ona;12,72;Muy bueno / Oso ona;9,14;Muy bueno / Oso ona;Muy bueno / Oso ona
06/08/2025;04:00;2;7;4;Muy bueno / Oso ona;14,11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;03:00;2;8;5;Muy bueno / Oso ona;14,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;02:00;2;8;5;Muy bueno / Oso ona;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
06/08/2025;01:00;2;6;4;Muy bueno / Oso ona;13,9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
05/08/2025;24:00;1;7;5;Muy bueno / Oso ona;13,95;Muy bueno / Oso ona;11;Bueno / Ona;Bueno / Ona
05/08/2025;23:00;2;7;4;Muy bueno / Oso ona;14,36;Muy bueno / Oso ona;11,38;Bueno / Ona;Bueno / Ona
05/08/2025;22:00;2;6;4;Muy bueno / Oso ona;15,09;Muy bueno / Oso ona;11,83;Bueno / Ona;Bueno / Ona
05/08/2025;21:00;2;8;5;Muy bueno / Oso ona;15,95;Muy bueno / Oso ona;12,38;Bueno / Ona;Bueno / Ona
05/08/2025;20:00;1;8;6;Muy bueno / Oso ona;16,86;Muy bueno / Oso ona;13;Bueno / Ona;Bueno / Ona
05/08/2025;19:00;2;8;5;Muy bueno / Oso ona;17,14;Muy bueno / Oso ona;13,25;Bueno / Ona;Bueno / Ona
05/08/2025;18:00;2;8;5;Muy bueno / Oso ona;17,45;Muy bueno / Oso ona;13,5;Bueno / Ona;Bueno / Ona
05/08/2025;17:00;2;8;5;Muy bueno / Oso ona;18,61;Muy bueno / Oso ona;14,54;Bueno / Ona;Bueno / Ona
05/08/2025;16:00;2;7;4;Muy bueno / Oso ona;19;Muy bueno / Oso ona;15,25;Bueno / Ona;Bueno / Ona
05/08/2025;15:00;2;7;4;Muy bueno / Oso ona;19,5;Muy bueno / Oso ona;15,75;Bueno / Ona;Bueno / Ona
05/08/2025;14:00;2;7;4;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;16,08;Bueno / Ona;Bueno / Ona
05/08/2025;13:00;2;7;5;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;16,08;Bueno / Ona;Bueno / Ona
05/08/2025;12:00;2;8;5;Muy bueno / Oso ona;19,75;Muy bueno / Oso ona;16;Bueno / Ona;Bueno / Ona
05/08/2025;11:00;2;8;5;Muy bueno / Oso ona;20;Muy bueno / Oso ona;16,04;Bueno / Ona;Bueno / Ona
05/08/2025;10:00;2;8;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;16,04;Bueno / Ona;Bueno / Ona
05/08/2025;09:00;2;8;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;16,08;Bueno / Ona;Bueno / Ona
05/08/2025;08:00;2;8;5;Muy bueno / Oso ona;21,33;Bueno / Ona;16,25;Bueno / Ona;Bueno / Ona
05/08/2025;07:00;2;11;8;Muy bueno / Oso ona;21,58;Bueno / Ona;16,29;Bueno / Ona;Bueno / Ona
05/08/2025;06:00;2;11;8;Muy bueno / Oso ona;21,54;Bueno / Ona;16,17;Bueno / Ona;Bueno / Ona
05/08/2025;05:00;2;10;7;Muy bueno / Oso ona;21,04;Bueno / Ona;15,58;Bueno / Ona;Bueno / Ona
05/08/2025;04:00;2;9;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;14,71;Bueno / Ona;Bueno / Ona
05/08/2025;03:00;2;9;7;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;14,42;Bueno / Ona;Bueno / Ona
05/08/2025;02:00;1;9;7;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;14,21;Bueno / Ona;Bueno / Ona
05/08/2025;01:00;1;9;7;Muy bueno / Oso ona;19,54;Muy bueno / Oso ona;14,08;Bueno / Ona;Bueno / Ona
04/08/2025;24:00;1;10;8;Muy bueno / Oso ona;19,38;Muy bueno / Oso ona;13,88;Bueno / Ona;Bueno / Ona
04/08/2025;23:00;1;9;7;Muy bueno / Oso ona;19,08;Muy bueno / Oso ona;13,67;Bueno / Ona;Bueno / Ona
04/08/2025;22:00;1;10;8;Muy bueno / Oso ona;18,75;Muy bueno / Oso ona;13,46;Bueno / Ona;Bueno / Ona
04/08/2025;21:00;1;10;8;Muy bueno / Oso ona;18,33;Muy bueno / Oso ona;13,17;Bueno / Ona;Bueno / Ona
04/08/2025;20:00;1;11;9;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;12,92;Bueno / Ona;Bueno / Ona
04/08/2025;19:00;2;12;9;Muy bueno / Oso ona;17,83;Muy bueno / Oso ona;12,79;Bueno / Ona;Bueno / Ona
04/08/2025;18:00;2;12;9;Muy bueno / Oso ona;17,71;Muy bueno / Oso ona;12,67;Bueno / Ona;Bueno / Ona
04/08/2025;17:00;2;10;7;Muy bueno / Oso ona;16,5;Muy bueno / Oso ona;11,88;Bueno / Ona;Bueno / Ona
04/08/2025;16:00;2;9;6;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;11,42;Bueno / Ona;Bueno / Ona
04/08/2025;15:00;2;9;7;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;11,29;Bueno / Ona;Bueno / Ona
04/08/2025;14:00;2;10;8;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;11;Bueno / Ona;Bueno / Ona
04/08/2025;13:00;2;11;8;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/08/2025;12:00;3;20;16;Muy bueno / Oso ona;15,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/08/2025;11:00;5;27;19;Muy bueno / Oso ona;14,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/08/2025;10:00;9;40;26;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
04/08/2025;09:00;14;48;27;Muy bueno / Oso ona;13,58;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Muy bueno / Oso ona
04/08/2025;08:00;13;42;22;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
04/08/2025;07:00;9;36;22;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;Muy bueno / Oso ona
04/08/2025;06:00;2;12;9;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;Muy bueno / Oso ona
04/08/2025;05:00;2;10;7;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;Muy bueno / Oso ona
