Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
14/07/2025;15:00;3;14;10;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;55;16,5;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;357;96;1021,6;2,3;81,7;23,3;2,48;Muy bueno / Oso ona
14/07/2025;14:00;3;12;8;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;51;16,79;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;341;95;1021,5;0,4;126,5;20,6;1,42;Muy bueno / Oso ona
14/07/2025;13:00;4;13;8;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;45;17,17;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;328;94;1021,4;0,3;95;20,8;1,71;Muy bueno / Oso ona
14/07/2025;12:00;5;22;14;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;39;17,58;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;98;1021,2;0;65,9;;;Muy bueno / Oso ona
14/07/2025;11:00;1;9;8;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;34;18;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1021,1;0;65;;;Muy bueno / Oso ona
14/07/2025;10:00;2;12;10;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;30;18,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;;100;1020,9;0,1;61,3;;;Muy bueno / Oso ona
14/07/2025;09:00;2;14;12;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;26;18,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;;100;1020,5;0;85,8;;;Muy bueno / Oso ona
14/07/2025;08:00;7;30;20;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;21;18,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;;100;1020,4;0;119,3;;;Muy bueno / Oso ona
14/07/2025;07:00;9;33;21;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;18;19,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;345;95;1020,2;0;63,5;22,3;1,63;Muy bueno / Oso ona
14/07/2025;06:00;11;36;19;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;20;19,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;;99;1020;0;18,4;;;Muy bueno / Oso ona
14/07/2025;05:00;2;16;14;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;25;18,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;;99;1019,8;0;1,9;;;Muy bueno / Oso ona
14/07/2025;04:00;0;9;9;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;32;17,71;Muy bueno / Oso ona;10;Muy bueno / Oso ona;1;Muy bueno / Oso ona;194;95;1019,4;0;0,4;19,5;0,67;Muy bueno / Oso ona
14/07/2025;03:00;0;7;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;37;15,21;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;200;95;1019,2;0;0,4;19,4;0,43;Muy bueno / Oso ona
14/07/2025;02:00;0;7;7;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;45;14,71;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;222;94;1019,4;0;0,4;19,5;0,05;Muy bueno / Oso ona
14/07/2025;01:00;0;6;6;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;49;14,63;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;199;95;1019,5;0;0,4;19,3;0,41;Muy bueno / Oso ona
13/07/2025;24:00;0;5;5;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;55;14,67;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;287;95;1019,2;0;0,4;20,1;0,42;Muy bueno / Oso ona
13/07/2025;23:00;0;4;4;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;61;14,83;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;215;93;1019;0;0,4;19,9;0,32;Muy bueno / Oso ona
13/07/2025;22:00;0;3;3;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;66;14,96;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;216;89;1018,7;0;0,4;20,7;0,43;Muy bueno / Oso ona
13/07/2025;21:00;2;7;5;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;71;15,13;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;258;85;1018;0;0,4;21,4;0,47;Muy bueno / Oso ona
13/07/2025;20:00;0;6;6;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;75;15,25;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;315;82;1017,2;0;10,5;22,1;0,61;Muy bueno / Oso ona
13/07/2025;19:00;0;4;4;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;80;15,46;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;352;78;1016,6;0;61,7;22,9;0,56;Muy bueno / Oso ona
13/07/2025;18:00;0;5;5;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;82;15,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1;Muy bueno / Oso ona;359;80;1016,1;0;126,1;23,5;1,63;Muy bueno / Oso ona
13/07/2025;17:00;1;8;7;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;84;15,75;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;1;Muy bueno / Oso ona;339;82;1015,9;0,4;103,7;22,4;0,96;Muy bueno / Oso ona
13/07/2025;16:00;1;7;6;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;86;15,88;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;354;77;1016,1;0;95,2;22,9;1,1;Muy bueno / Oso ona
13/07/2025;15:00;1;3;3;Muy bueno / Oso ona;82;82;Bueno / Ona;84;15,96;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;326;79;1015,6;0;365,9;22,8;2,81;Bueno / Ona
13/07/2025;14:00;0;4;3;Muy bueno / Oso ona;85;85;Bueno / Ona;84;16;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;328;81;1015,3;0;561,1;22,6;3,72;Bueno / Ona
13/07/2025;13:00;0;5;5;Muy bueno / Oso ona;88;88;Bueno / Ona;77;16,08;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;344;74;1014,9;0;556,6;23,4;2,41;Bueno / Ona
13/07/2025;12:00;1;7;6;Muy bueno / Oso ona;90;90;Bueno / Ona;69;16,08;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;351;73;1014,8;0;624,1;24,3;2,86;Bueno / Ona
13/07/2025;11:00;2;10;7;Muy bueno / Oso ona;90;90;Bueno / Ona;62;16;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;337;73;1014,4;0;727,4;23,1;2,7;Bueno / Ona
13/07/2025;10:00;1;6;5;Muy bueno / Oso ona;90;90;Bueno / Ona;56;16,04;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;327;77;1014,4;0;365,1;22,5;1,96;Bueno / Ona
13/07/2025;09:00;1;8;7;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;51;16,04;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;324;83;1014;0;327,2;22,1;2,72;Muy bueno / Oso ona
13/07/2025;08:00;4;12;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;45;15,88;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;338;82;1013,9;0;224,9;22,8;1,35;Muy bueno / Oso ona
13/07/2025;07:00;1;10;9;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;44;15,83;Muy bueno / Oso ona;9,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;305;90;1013,3;0;113,8;21,6;0,26;Muy bueno / Oso ona
13/07/2025;06:00;2;12;10;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;43;15,88;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;312;93;1013;0;23,1;21,3;0,47;Muy bueno / Oso ona
13/07/2025;05:00;0;8;8;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;48;16,04;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;197;95;1012,7;0;1,8;20,3;0,27;Muy bueno / Oso ona
13/07/2025;04:00;0;6;6;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;53;16,17;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;213;95;1012,3;0;0,4;20;0,34;Muy bueno / Oso ona
13/07/2025;03:00;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;59;16,25;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;244;95;1012;0;0,4;20,2;0,51;Muy bueno / Oso ona
13/07/2025;02:00;0;8;8;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;67;16,29;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;237;94;1011,9;0;0,4;20,4;0,55;Muy bueno / Oso ona
13/07/2025;01:00;0;7;7;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;71;16,25;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;216;93;1012,2;0;0,4;20,7;0,95;Muy bueno / Oso ona
12/07/2025;24:00;0;7;7;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;77;16,17;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;281;93;1012,5;0;0,4;21,6;0,68;Muy bueno / Oso ona
12/07/2025;23:00;0;8;8;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;81;16,08;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;226;91;1012,5;0;0,4;21,1;0,98;Muy bueno / Oso ona
12/07/2025;22:00;1;9;7;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;85;16,08;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;209;89;1012,5;0;0,4;21,5;0,64;Muy bueno / Oso ona
12/07/2025;21:00;1;7;6;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;88;16;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;241;88;1012,2;0;0,5;21,9;1,01;Muy bueno / Oso ona
12/07/2025;20:00;0;4;4;Muy bueno / Oso ona;91;91;Bueno / Ona;93;16,38;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;281;86;1011,4;0;10,3;22,2;1,06;Bueno / Ona
12/07/2025;19:00;0;4;4;Muy bueno / Oso ona;96;96;Bueno / Ona;95;16,58;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;261;83;1010,7;0;59,4;22,7;1,13;Bueno / Ona
12/07/2025;18:00;1;6;5;Muy bueno / Oso ona;97;97;Bueno / Ona;92;16,46;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;315;83;1010,6;0;68,3;23,4;0,88;Bueno / Ona
12/07/2025;17:00;1;7;7;Muy bueno / Oso ona;92;92;Bueno / Ona;88;16,46;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;1;Muy bueno / Oso ona;322;85;1011,1;0;46,2;22,4;1,16;Bueno / Ona
12/07/2025;16:00;1;6;6;Muy bueno / Oso ona;91;91;Bueno / Ona;84;16,46;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;336;84;1010,8;0;170,8;22,7;2,48;Bueno / Ona
12/07/2025;15:00;0;6;5;Muy bueno / Oso ona;91;91;Bueno / Ona;79;16,5;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;339;83;1010,5;0;294;23;2,4;Bueno / Ona
12/07/2025;14:00;1;7;6;Muy bueno / Oso ona;94;94;Bueno / Ona;71;16,58;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;340;84;1010,6;0;248,8;22,8;1,91;Bueno / Ona
12/07/2025;13:00;1;7;6;Muy bueno / Oso ona;95;95;Bueno / Ona;63;16,63;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;344;83;1010,6;0;660,6;22,9;3,52;Bueno / Ona
12/07/2025;12:00;2;13;10;Muy bueno / Oso ona;91;91;Bueno / Ona;54;16,67;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;340;80;1010,9;0;634;23,6;3,8;Bueno / Ona
12/07/2025;11:00;5;27;20;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;46;16,83;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;1;Muy bueno / Oso ona;145;78;1011,8;0;289,6;23,4;0,42;Muy bueno / Oso ona
12/07/2025;10:00;4;23;18;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;41;16,83;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;167;81;1011,7;0;173,5;22,9;0,52;Muy bueno / Oso ona
12/07/2025;09:00;4;22;16;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;38;16,96;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;1;Muy bueno / Oso ona;184;85;1011,5;0;174,6;22;1,03;Muy bueno / Oso ona
12/07/2025;08:00;3;18;14;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;37;17,38;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;225;90;1011,9;0;149,5;20,9;1,32;Muy bueno / Oso ona
12/07/2025;07:00;6;25;17;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;39;17,83;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;199;95;1011,2;0;90,1;19,7;0,76;Muy bueno / Oso ona
12/07/2025;06:00;2;16;13;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;44;18,08;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;264;97;1011,5;0;33,6;19,7;0,65;Muy bueno / Oso ona
12/07/2025;05:00;0;9;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;53;18,5;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;203;97;1011,4;0;1,8;19,1;1,16;Muy bueno / Oso ona
12/07/2025;04:00;0;8;8;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;63;18,46;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;188;97;1011,2;0;0,4;19,1;0,9;Muy bueno / Oso ona
12/07/2025;03:00;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;73;18,42;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;257;97;1011;0;0,4;19,1;0,31;Muy bueno / Oso ona
12/07/2025;02:00;0;4;4;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;83;18,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;215;96;1011,1;0;0,4;19,1;0,71;Muy bueno / Oso ona
12/07/2025;01:00;0;5;5;Muy bueno / Oso ona;56;56;Muy bueno / Oso ona;87;18,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;264;93;1011,5;0;0,4;19,6;0,55;Muy bueno / Oso ona
11/07/2025;24:00;0;7;6;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;96;18,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;243;94;1011,4;0;0,4;20,6;1,58;Muy bueno / Oso ona
11/07/2025;23:00;0;6;6;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;101;18,42;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;202;94;1012,1;0,3;0,4;19,9;1,14;Muy bueno / Oso ona
11/07/2025;22:00;0;7;7;Muy bueno / Oso ona;89;89;Bueno / Ona;105;18,25;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;198;91;1012,3;1,2;0,4;20,1;1,81;Bueno / Ona
11/07/2025;21:00;1;6;6;Muy bueno / Oso ona;96;96;Bueno / Ona;109;18,17;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;220;88;1012,7;4,9;0,4;22,2;2,38;Bueno / Ona
11/07/2025;20:00;1;7;7;Muy bueno / Oso ona;100;100;Bueno / Ona;110;17,63;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;219;85;1010,2;0;2,6;23,4;2,89;Bueno / Ona
11/07/2025;19:00;1;9;8;Muy bueno / Oso ona;116;116;Bueno / Ona;110;17,17;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;242;79;1009,7;0;27;24,1;2,53;Bueno / Ona
11/07/2025;18:00;1;8;7;Muy bueno / Oso ona;115;115;Bueno / Ona;110;17,04;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;96;1008,9;0;56,6;;;Bueno / Ona
11/07/2025;17:00;1;11;10;Muy bueno / Oso ona;117;117;Bueno / Ona;107;16,96;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1009,7;0;158,4;;;Bueno / Ona
11/07/2025;16:00;2;10;8;Muy bueno / Oso ona;107;107;Bueno / Ona;103;16,88;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;100;1010;0;220,3;;;Bueno / Ona
11/07/2025;15:00;2;13;10;Muy bueno / Oso ona;107;107;Bueno / Ona;94;16,83;Muy bueno / Oso ona;9;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;100;1009,9;0;732,6;;;Bueno / Ona
11/07/2025;14:00;2;14;12;Muy bueno / Oso ona;110;110;Bueno / Ona;83;16,75;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;100;1010,2;0;901,9;;;Bueno / Ona
11/07/2025;13:00;2;11;9;Muy bueno / Oso ona;106;106;Bueno / Ona;71;16,67;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;89;1010,9;0;923,8;;;Bueno / Ona
11/07/2025;12:00;2;14;12;Muy bueno / Oso ona;103;103;Bueno / Ona;60;16,74;Muy bueno / Oso ona;8,91;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;95;1011,5;0;572,2;;;Bueno / Ona
11/07/2025;11:00;2;12;10;Muy bueno / Oso ona;102;102;Bueno / Ona;50;16,73;Muy bueno / Oso ona;8,95;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1011,7;0;743,3;;;Bueno / Ona
11/07/2025;10:00;2;18;15;Muy bueno / Oso ona;92;92;Bueno / Ona;41;16,73;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1012;0;544,5;;;Bueno / Ona
11/07/2025;09:00;6;36;27;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;33;16,77;Muy bueno / Oso ona;9;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5;70;1012,1;0;338,1;26,5;2,27;Muy bueno / Oso ona
11/07/2025;08:00;21;76;45;Bueno / Ona;26;26;Muy bueno / Oso ona;26;16,91;Muy bueno / Oso ona;8,86;Muy bueno / Oso ona;1;Muy bueno / Oso ona;172;78;1012,6;0;194,6;21,3;0,5;Bueno / Ona
11/07/2025;07:00;13;59;39;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;28;16,86;Muy bueno / Oso ona;8,68;Muy bueno / Oso ona;1;Muy bueno / Oso ona;223;85;1012,7;0;81,6;19,3;0,56;Muy bueno / Oso ona
11/07/2025;06:00;16;55;32;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;34;16,68;Muy bueno / Oso ona;8,59;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;98;1012,8;0;23,1;;;Muy bueno / Oso ona
11/07/2025;05:00;2;21;18;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;41;16,27;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1012,7;0;3,4;;;Muy bueno / Oso ona
11/07/2025;04:00;0;13;13;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;51;16,41;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;134;92;1012,7;0;0,4;18,1;0,1;Muy bueno / Oso ona
11/07/2025;03:00;0;11;11;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;61;16,32;Muy bueno / Oso ona;8,41;Muy bueno / Oso ona;1;Muy bueno / Oso ona;185;89;1012,8;0;0,4;17,6;0,93;Muy bueno / Oso ona
11/07/2025;02:00;0;9;9;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;70;16,14;Muy bueno / Oso ona;8,23;Muy bueno / Oso ona;1;Muy bueno / Oso ona;189;90;1013,2;0;0,4;17,9;1,07;Muy bueno / Oso ona
11/07/2025;01:00;0;10;10;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;76;16,18;Muy bueno / Oso ona;8,23;Muy bueno / Oso ona;1;Muy bueno / Oso ona;181;88;1013,6;0;0,4;18,3;0,75;Muy bueno / Oso ona
10/07/2025;24:00;0;12;12;Muy bueno / Oso ona;52;52;Muy bueno / Oso ona;86;16,18;Muy bueno / Oso ona;8,18;Muy bueno / Oso ona;1;Muy bueno / Oso ona;199;86;1014,1;0;0,4;19,6;0,1;Muy bueno / Oso ona
10/07/2025;23:00;1;12;11;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;93;16,23;Muy bueno / Oso ona;8,27;Muy bueno / Oso ona;1;Muy bueno / Oso ona;188;84;1014,2;0;0,4;19,3;0,62;Muy bueno / Oso ona
10/07/2025;22:00;1;12;11;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;99;16,27;Muy bueno / Oso ona;8,32;Muy bueno / Oso ona;1;Muy bueno / Oso ona;197;81;1014,2;0;0,4;20,2;0,72;Muy bueno / Oso ona
10/07/2025;21:00;1;10;10;Muy bueno / Oso ona;86;86;Bueno / Ona;104;16,23;Muy bueno / Oso ona;8,32;Muy bueno / Oso ona;1;Muy bueno / Oso ona;226;76;1014,1;0;0,5;21,3;0,62;Bueno / Ona
10/07/2025;20:00;1;11;11;Muy bueno / Oso ona;93;93;Bueno / Ona;107;16,18;Muy bueno / Oso ona;8,32;Muy bueno / Oso ona;1;Muy bueno / Oso ona;280;70;1014;0;7,7;23,1;0,3;Bueno / Ona
10/07/2025;19:00;4;17;11;Muy bueno / Oso ona;103;103;Bueno / Ona;109;16,32;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;2;Muy bueno / Oso ona;320;67;1014,2;0;23;24,7;1,45;Bueno / Ona
10/07/2025;18:00;1;12;12;Muy bueno / Oso ona;118;118;Bueno / Ona;109;16,36;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;1;Muy bueno / Oso ona;356;61;1014,2;0;218;26,5;2,5;Bueno / Ona
10/07/2025;17:00;1;12;10;Muy bueno / Oso ona;113;113;Bueno / Ona;104;16,27;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;1;Muy bueno / Oso ona;5;60;1014,5;0;168,9;25,8;2,09;Bueno / Ona
10/07/2025;16:00;1;11;10;Muy bueno / Oso ona;109;109;Bueno / Ona;96;16,23;Muy bueno / Oso ona;8,32;Muy bueno / Oso ona;1;Muy bueno / Oso ona;354;68;1015,1;0;92,6;25,2;2,17;Bueno / Ona
10/07/2025;15:00;1;9;8;Muy bueno / Oso ona;107;107;Bueno / Ona;84;16,09;Muy bueno / Oso ona;8,18;Muy bueno / Oso ona;1;Muy bueno / Oso ona;330;79;1015,4;0;796,8;24,1;3,53;Bueno / Ona
10/07/2025;14:00;2;14;11;Muy bueno / Oso ona;105;105;Bueno / Ona;70;16;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;1;Muy bueno / Oso ona;333;80;1015,8;0;994,9;23,6;4,64;Bueno / Ona
10/07/2025;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;53;15,91;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;;Sin datos / Daturik gabe;353;77;1016,2;0;1021,1;24;3,39;Muy bueno / Oso ona
10/07/2025;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;47;15,83;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;95;1016,6;0,2;924,5;;;Muy bueno / Oso ona
10/07/2025;11:00;4;20;15;Muy bueno / Oso ona;92;92;Bueno / Ona;44;15,67;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;100;1016,9;0;870,3;;;Bueno / Ona
10/07/2025;10:00;5;27;20;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;35;15,42;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;100;1017,1;0;734,7;;;Muy bueno / Oso ona
10/07/2025;09:00;9;38;25;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;28;15,13;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;101;73;1017,3;0;521,6;23,2;0,62;Muy bueno / Oso ona
10/07/2025;08:00;15;51;29;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;24;14,5;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;123;75;1017,5;0;278,6;21,4;0,61;Muy bueno / Oso ona
10/07/2025;07:00;23;69;34;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;25;14,29;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;197;86;1017,5;0;75,3;18,4;1,2;Muy bueno / Oso ona
10/07/2025;06:00;23;63;28;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;29;14,08;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;;98;1017,4;0;16,2;;;Muy bueno / Oso ona
10/07/2025;05:00;2;19;16;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;36;13,71;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;1;Muy bueno / Oso ona;195;95;1017,4;0;2,5;16;1,18;Muy bueno / Oso ona
