Date;Hour  (GMT);Benceno (µg/m3);CO (mg/m3);CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;Ortoxileno (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;Tolueno (µg/m3);ICA Estación
13/07/2025;12:00;0;0,08;0,09;0,06;0;3;3;Muy bueno / Oso ona;0,58;18,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,27;Muy bueno / Oso ona
13/07/2025;11:00;0;0,08;0,09;0,05;0;3;3;Muy bueno / Oso ona;0,55;18,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;0,32;Muy bueno / Oso ona
13/07/2025;10:00;0;0,11;0,09;0,02;0;3;3;Muy bueno / Oso ona;0,56;18,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,35;Muy bueno / Oso ona
13/07/2025;09:00;0,02;0,12;0,08;0,16;0;4;4;Muy bueno / Oso ona;0,68;18,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
13/07/2025;08:00;0,09;0,09;0,08;0,2;1;6;6;Muy bueno / Oso ona;1,3;18,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,28;Muy bueno / Oso ona
13/07/2025;07:00;0,15;0,1;0,07;0,3;3;21;17;Muy bueno / Oso ona;1,67;18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona
13/07/2025;06:00;0,12;0,06;0,07;0,47;0;6;5;Muy bueno / Oso ona;3,27;18,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;2,48;Muy bueno / Oso ona
13/07/2025;05:00;0,14;0,09;0,07;0,37;1;15;14;Muy bueno / Oso ona;2,4;18,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,99;Muy bueno / Oso ona
13/07/2025;04:00;0,07;0,07;0,07;0,3;0;11;11;Muy bueno / Oso ona;1,79;18,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,46;Muy bueno / Oso ona
13/07/2025;03:00;0,08;0,06;0,06;0,25;0;13;13;Muy bueno / Oso ona;1,57;18,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,33;Muy bueno / Oso ona
13/07/2025;02:00;;0,07;0,06;;1;12;12;Muy bueno / Oso ona;;18,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;;Muy bueno / Oso ona
13/07/2025;01:00;;0,06;0,05;;0;11;11;Muy bueno / Oso ona;;18,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;;Muy bueno / Oso ona
12/07/2025;24:00;0,11;0,07;0,05;0,22;0;10;10;Muy bueno / Oso ona;1,29;18,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,92;Muy bueno / Oso ona
12/07/2025;23:00;0,12;0,08;0,05;0,2;0;13;13;Muy bueno / Oso ona;1,33;18,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,97;Muy bueno / Oso ona
12/07/2025;22:00;0,08;0,07;0,05;0,2;1;9;8;Muy bueno / Oso ona;1,31;18,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,98;Muy bueno / Oso ona
12/07/2025;21:00;0,12;0,07;0,05;0,2;0;7;6;Muy bueno / Oso ona;1,71;18,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona
12/07/2025;20:00;0;0,03;0,05;0,02;0;4;4;Muy bueno / Oso ona;0,56;19,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,33;Muy bueno / Oso ona
12/07/2025;19:00;0;0,03;0,06;0,04;0;3;3;Muy bueno / Oso ona;0,6;19,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,31;Muy bueno / Oso ona
12/07/2025;18:00;0;0,03;0,07;0;1;8;7;Muy bueno / Oso ona;0,55;19,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,32;Muy bueno / Oso ona
12/07/2025;17:00;0,02;0,03;0,08;0,06;0;3;3;Muy bueno / Oso ona;0,67;19,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;0,39;Muy bueno / Oso ona
12/07/2025;16:00;0;0,05;0,09;0,05;0;4;4;Muy bueno / Oso ona;0,74;19,25;Muy bueno / Oso ona;11;Bueno / Ona;2;Muy bueno / Oso ona;0,45;Bueno / Ona
12/07/2025;15:00;0,02;0,06;0,1;0,06;0;5;5;Muy bueno / Oso ona;0,67;19,54;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;0,41;Bueno / Ona
12/07/2025;14:00;0,04;0,08;0,11;0,11;0;4;4;Muy bueno / Oso ona;0,76;19,67;Muy bueno / Oso ona;11,08;Bueno / Ona;2;Muy bueno / Oso ona;0,46;Bueno / Ona
12/07/2025;13:00;0,06;0,09;0,11;0,12;0;5;5;Muy bueno / Oso ona;0,86;19,67;Muy bueno / Oso ona;11,08;Bueno / Ona;2;Muy bueno / Oso ona;0,6;Bueno / Ona
12/07/2025;12:00;0,14;0,09;0,11;0,3;1;12;10;Muy bueno / Oso ona;1,37;19,75;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;1,03;Bueno / Ona
12/07/2025;11:00;0,33;0,12;0,1;0,58;5;26;19;Muy bueno / Oso ona;3,42;19,88;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;2,39;Bueno / Ona
12/07/2025;10:00;0,29;0,14;0,1;0,43;5;31;23;Muy bueno / Oso ona;2,46;19,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,85;Muy bueno / Oso ona
12/07/2025;09:00;0,21;0,14;0,09;0,38;4;24;18;Muy bueno / Oso ona;2,1;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,81;Muy bueno / Oso ona
12/07/2025;08:00;0,25;0,12;0,09;0,44;5;22;16;Muy bueno / Oso ona;2,34;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,89;Muy bueno / Oso ona
12/07/2025;07:00;0,2;0,12;0,08;0,38;9;34;21;Muy bueno / Oso ona;2,31;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona
12/07/2025;06:00;0,19;0,09;0,08;0,55;3;20;16;Muy bueno / Oso ona;3,3;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona
12/07/2025;05:00;0,15;0,07;0,08;0,32;1;13;12;Muy bueno / Oso ona;1,86;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,98;Muy bueno / Oso ona
12/07/2025;04:00;0,13;0,07;0,08;0,3;1;12;11;Muy bueno / Oso ona;1,62;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;4,2;Muy bueno / Oso ona
12/07/2025;03:00;0,12;0,08;0,07;0,29;1;14;14;Muy bueno / Oso ona;1,6;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;2,99;Muy bueno / Oso ona
12/07/2025;02:00;;0,08;0,07;;0;12;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;;Muy bueno / Oso ona
12/07/2025;01:00;;0,08;0,06;;0;12;12;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
11/07/2025;24:00;0,13;0,08;0,06;0,23;0;11;11;Muy bueno / Oso ona;1,41;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;3,44;Muy bueno / Oso ona
11/07/2025;23:00;0,17;0,1;0,06;0,21;2;20;18;Muy bueno / Oso ona;1,43;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;1,15;Muy bueno / Oso ona
11/07/2025;22:00;0,12;0,08;0,06;0,12;1;10;9;Muy bueno / Oso ona;0,94;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,68;Muy bueno / Oso ona
11/07/2025;21:00;0,02;0,05;0,07;0,07;1;9;8;Muy bueno / Oso ona;0,79;21;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;0,47;Bueno / Ona
11/07/2025;20:00;0,02;0,03;0,07;0,08;0;3;3;Muy bueno / Oso ona;0,71;;Sin datos / Daturik gabe;10;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,52;Muy bueno / Oso ona
11/07/2025;19:00;0,02;0,04;0,08;0,13;0;6;6;Muy bueno / Oso ona;0,87;;Sin datos / Daturik gabe;9,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,69;Muy bueno / Oso ona
11/07/2025;18:00;0,03;0,04;0,09;0,16;0;5;5;Muy bueno / Oso ona;0,97;;Sin datos / Daturik gabe;9,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,75;Muy bueno / Oso ona
11/07/2025;17:00;0,09;0,07;0,1;0,18;1;8;7;Muy bueno / Oso ona;1,01;20;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,7;Muy bueno / Oso ona
11/07/2025;16:00;0,03;0,12;0,11;0,16;1;9;8;Muy bueno / Oso ona;0,94;19,92;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,56;Muy bueno / Oso ona
11/07/2025;15:00;0,02;0,1;0,12;0,13;0;4;4;Muy bueno / Oso ona;0,89;19,67;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,53;Muy bueno / Oso ona
11/07/2025;14:00;0,03;0,1;0,14;0,13;1;7;6;Muy bueno / Oso ona;1;19,58;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,67;Muy bueno / Oso ona
11/07/2025;13:00;0,09;0,08;0,15;0,2;1;6;5;Muy bueno / Oso ona;1,18;19,58;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,72;Muy bueno / Oso ona
11/07/2025;12:00;0,12;0,1;0,15;0,23;1;9;8;Muy bueno / Oso ona;1,42;19,61;Muy bueno / Oso ona;9,48;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,97;Muy bueno / Oso ona
11/07/2025;11:00;0,08;0,13;0,14;0,22;1;9;8;Muy bueno / Oso ona;1,5;19,64;Muy bueno / Oso ona;9,45;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,13;Muy bueno / Oso ona
11/07/2025;10:00;0,19;0,1;0,13;0,51;2;13;11;Muy bueno / Oso ona;3,61;19,57;Muy bueno / Oso ona;9,48;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona
11/07/2025;09:00;0,32;0,18;0,12;0,76;9;48;35;Muy bueno / Oso ona;5,37;19,52;Muy bueno / Oso ona;9,48;Muy bueno / Oso ona;3;Muy bueno / Oso ona;7,02;Muy bueno / Oso ona
11/07/2025;08:00;0,46;0,19;0,11;1,32;23;77;44;Bueno / Ona;8,8;19,43;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,79;Bueno / Ona
11/07/2025;07:00;0,48;0,21;0,1;1,23;23;85;50;Bueno / Ona;8,25;19,52;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,45;Bueno / Ona
11/07/2025;06:00;0,37;0,18;0,09;0,84;17;71;46;Bueno / Ona;5,74;19,43;Muy bueno / Oso ona;9,24;Muy bueno / Oso ona;3;Muy bueno / Oso ona;8,19;Bueno / Ona
11/07/2025;05:00;0,21;0,09;0,09;0,77;6;44;36;Muy bueno / Oso ona;4,98;19,33;Muy bueno / Oso ona;9,14;Muy bueno / Oso ona;3;Muy bueno / Oso ona;5,65;Muy bueno / Oso ona
11/07/2025;04:00;0,15;0,05;0,1;0,75;1;22;21;Muy bueno / Oso ona;4,74;19,33;Muy bueno / Oso ona;9,05;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona
11/07/2025;03:00;0,15;0,04;0,09;0,92;2;25;23;Muy bueno / Oso ona;5,94;19,24;Muy bueno / Oso ona;8,95;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5,03;Muy bueno / Oso ona
11/07/2025;02:00;;0,05;0,09;;2;23;21;Muy bueno / Oso ona;;19,14;Muy bueno / Oso ona;8,86;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
11/07/2025;01:00;;0,06;0,1;;1;21;20;Muy bueno / Oso ona;;19;Muy bueno / Oso ona;8,76;Muy bueno / Oso ona;3;Muy bueno / Oso ona;;Muy bueno / Oso ona
10/07/2025;24:00;0,29;0,1;0,1;1,19;2;30;27;Muy bueno / Oso ona;7,76;18,76;Muy bueno / Oso ona;8,62;Muy bueno / Oso ona;2;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona
10/07/2025;23:00;0,48;0,17;0,1;0,77;1;40;39;Muy bueno / Oso ona;5,3;18,43;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;2;Muy bueno / Oso ona;7,55;Muy bueno / Oso ona
10/07/2025;22:00;0,39;0,21;0,09;0,58;1;37;36;Muy bueno / Oso ona;4,05;18,33;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;2;Muy bueno / Oso ona;5,87;Muy bueno / Oso ona
10/07/2025;21:00;0,19;0,12;0,07;0,41;1;22;21;Muy bueno / Oso ona;2,6;18,48;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;3;Muy bueno / Oso ona;6,94;Muy bueno / Oso ona
10/07/2025;20:00;0,05;0,02;0,07;0,17;0;7;7;Muy bueno / Oso ona;1,01;18,48;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,31;Muy bueno / Oso ona
10/07/2025;19:00;0,05;0,04;0,07;0,17;0;6;6;Muy bueno / Oso ona;1,21;18,48;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,71;Muy bueno / Oso ona
10/07/2025;18:00;0,11;0,07;;0,35;1;8;7;Muy bueno / Oso ona;2,04;18,57;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,51;Muy bueno / Oso ona
10/07/2025;17:00;0,09;0,1;;0,37;2;13;11;Muy bueno / Oso ona;1,93;18,57;Muy bueno / Oso ona;8,52;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,67;Muy bueno / Oso ona
10/07/2025;16:00;0,03;0,1;;0,29;2;10;8;Muy bueno / Oso ona;1,68;18,52;Muy bueno / Oso ona;8,48;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,18;Muy bueno / Oso ona
10/07/2025;15:00;0,02;0,07;;0,22;1;6;5;Muy bueno / Oso ona;1,84;18,52;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,99;Muy bueno / Oso ona
10/07/2025;14:00;0,07;0,06;;0,32;1;10;9;Muy bueno / Oso ona;1,89;18,52;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,05;Muy bueno / Oso ona
10/07/2025;13:00;;;;;1;6;6;Muy bueno / Oso ona;;18,48;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Muy bueno / Oso ona
10/07/2025;12:00;;;0,13;;;;;Sin datos / Daturik gabe;;18,45;Muy bueno / Oso ona;8,32;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Muy bueno / Oso ona
10/07/2025;11:00;;;0,11;;;;;Sin datos / Daturik gabe;;18,35;Muy bueno / Oso ona;8,3;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Muy bueno / Oso ona
10/07/2025;10:00;0,31;0,14;0,1;0;4;23;18;Muy bueno / Oso ona;4,33;18,33;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;13,51;Muy bueno / Oso ona
10/07/2025;09:00;0,3;0,17;0,08;0;10;42;27;Muy bueno / Oso ona;3,99;18,25;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,16;Muy bueno / Oso ona
10/07/2025;08:00;0,41;0,18;0,06;0,83;23;71;36;Muy bueno / Oso ona;5,69;18,08;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,78;Muy bueno / Oso ona
10/07/2025;07:00;0,41;0,18;0,04;1,44;25;71;34;Muy bueno / Oso ona;8,3;17,63;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,97;Muy bueno / Oso ona
10/07/2025;06:00;0,39;0,1;0,03;1,25;18;57;30;Muy bueno / Oso ona;7,54;17,42;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;4,74;Muy bueno / Oso ona
10/07/2025;05:00;0,13;0,01;0,03;0,7;5;24;18;Muy bueno / Oso ona;3,91;17,33;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona
10/07/2025;04:00;0,14;0;0,04;0,56;1;14;13;Muy bueno / Oso ona;3,37;17,13;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,87;Muy bueno / Oso ona
10/07/2025;03:00;0,08;0;0,04;0,61;0;12;12;Muy bueno / Oso ona;3,72;17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,46;Muy bueno / Oso ona
10/07/2025;02:00;;0;0,05;;1;13;12;Muy bueno / Oso ona;;16,83;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;Muy bueno / Oso ona
10/07/2025;01:00;;0,01;0,05;;3;17;14;Muy bueno / Oso ona;;16,79;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;;Muy bueno / Oso ona
09/07/2025;24:00;0,19;0,03;0,06;1,04;2;17;14;Muy bueno / Oso ona;6,55;16,75;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;4,34;Muy bueno / Oso ona
09/07/2025;23:00;0,51;0,1;0,07;0,59;2;22;20;Muy bueno / Oso ona;4,13;16,63;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;3,91;Muy bueno / Oso ona
09/07/2025;22:00;0,24;0,13;0,06;0,43;1;21;20;Muy bueno / Oso ona;2,97;16,29;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona
09/07/2025;21:00;0,15;0,05;0,05;0,33;1;14;13;Muy bueno / Oso ona;2,16;15,88;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,14;Muy bueno / Oso ona
09/07/2025;20:00;0,16;0,01;0,05;0,33;1;14;13;Muy bueno / Oso ona;1,99;15,63;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;1,58;Muy bueno / Oso ona
09/07/2025;19:00;0,08;0,05;0,05;0,18;2;15;13;Muy bueno / Oso ona;1,25;15,46;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,7;Muy bueno / Oso ona
09/07/2025;18:00;0,07;0,04;0,05;0,23;1;7;6;Muy bueno / Oso ona;1,42;15,17;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,77;Muy bueno / Oso ona
09/07/2025;17:00;0,03;0,06;0,05;0,24;1;8;7;Muy bueno / Oso ona;1,57;14,96;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,65;Muy bueno / Oso ona
09/07/2025;16:00;0,03;0,1;0,05;0,27;2;11;8;Muy bueno / Oso ona;1,71;14,88;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,62;Muy bueno / Oso ona
09/07/2025;15:00;0,07;0,07;;0,36;1;10;8;Muy bueno / Oso ona;1,89;14,71;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,72;Muy bueno / Oso ona
09/07/2025;14:00;0,04;0,03;;0,21;1;7;6;Muy bueno / Oso ona;1,5;14,58;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,58;Muy bueno / Oso ona
09/07/2025;13:00;0,12;0,03;;0,22;1;8;7;Muy bueno / Oso ona;1,47;14,46;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;0,76;Muy bueno / Oso ona
09/07/2025;12:00;0,17;0,04;;0,08;1;8;7;Muy bueno / Oso ona;1,59;14,33;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;1,07;Muy bueno / Oso ona
09/07/2025;11:00;0,59;0,06;;0;1;10;8;Muy bueno / Oso ona;2,27;14,29;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2,24;Muy bueno / Oso ona
09/07/2025;10:00;1,97;;;0;5;20;13;Muy bueno / Oso ona;3,86;14,17;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5,12;Muy bueno / Oso ona
09/07/2025;09:00;0,63;;0,21;0,57;9;30;17;Muy bueno / Oso ona;3,79;14,04;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona
09/07/2025;08:00;0,33;;0,21;0,71;22;59;26;Muy bueno / Oso ona;4,65;14,25;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4,31;Muy bueno / Oso ona
09/07/2025;07:00;0,39;0,3;0,21;0,63;30;72;27;Muy bueno / Oso ona;5,3;14,58;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;6;Muy bueno / Oso ona
09/07/2025;06:00;0,29;0,31;0,2;0,72;30;75;29;Muy bueno / Oso ona;4,57;14,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;5;Muy bueno / Oso ona;6,05;Muy bueno / Oso ona
09/07/2025;05:00;0,16;0,2;0,19;0,45;10;40;25;Muy bueno / Oso ona;2,96;14,96;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,68;Muy bueno / Oso ona
09/07/2025;04:00;0,11;0,17;0,19;0,41;2;24;21;Muy bueno / Oso ona;2,55;15,04;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona
09/07/2025;03:00;0,05;0,15;0,19;0,39;2;22;20;Muy bueno / Oso ona;2,4;15,08;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,9;Muy bueno / Oso ona
09/07/2025;02:00;;0,16;0,19;;2;26;23;Muy bueno / Oso ona;;15,17;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
09/07/2025;01:00;;0,18;0,2;;2;24;22;Muy bueno / Oso ona;;15,17;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Muy bueno / Oso ona
08/07/2025;24:00;0,16;0,19;0,2;0,41;3;29;25;Muy bueno / Oso ona;2,59;15,29;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;8,59;Muy bueno / Oso ona
08/07/2025;23:00;0,21;0,22;0,2;0,45;4;40;35;Muy bueno / Oso ona;2,83;15,38;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;4,98;Muy bueno / Oso ona
08/07/2025;22:00;0,16;0,22;0,2;0,29;3;28;25;Muy bueno / Oso ona;1,87;15,5;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,1;Muy bueno / Oso ona
08/07/2025;21:00;0,16;0,19;0,2;0,3;1;13;12;Muy bueno / Oso ona;2,05;15,71;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,12;Muy bueno / Oso ona
08/07/2025;20:00;0,14;0,19;0,19;0,33;2;14;12;Muy bueno / Oso ona;2,22;16;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,22;Muy bueno / Oso ona
08/07/2025;19:00;0,12;0,18;0,19;0,26;1;11;10;Muy bueno / Oso ona;1,64;16,29;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,95;Muy bueno / Oso ona
08/07/2025;18:00;0,15;0,2;0,19;0,25;2;12;9;Muy bueno / Oso ona;1,69;16,54;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,82;Muy bueno / Oso ona
08/07/2025;17:00;0,12;0,21;0,19;0,18;2;10;8;Muy bueno / Oso ona;1,34;16,79;Muy bueno / Oso ona;6;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,57;Muy bueno / Oso ona
08/07/2025;16:00;0,05;0,22;0,2;0,22;2;8;5;Muy bueno / Oso ona;1,34;16,88;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;0,63;Muy bueno / Oso ona
08/07/2025;15:00;0;0,21;0,21;0,23;1;5;4;Muy bueno / Oso ona;1,33;16,83;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
08/07/2025;14:00;0;0,17;0,23;0,18;1;4;3;Muy bueno / Oso ona;1,27;16,63;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,44;Muy bueno / Oso ona
08/07/2025;13:00;0;0,17;0,25;0,15;0;3;3;Muy bueno / Oso ona;1,2;16,5;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,45;Muy bueno / Oso ona
08/07/2025;12:00;0;0,19;0,25;0,19;1;3;3;Muy bueno / Oso ona;1,15;16,42;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;0,64;Muy bueno / Oso ona
08/07/2025;11:00;0,13;0,19;0,24;0,23;1;6;5;Muy bueno / Oso ona;1,3;16,25;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;1,32;Muy bueno / Oso ona
08/07/2025;10:00;0,13;0,17;0,24;0,33;2;10;8;Muy bueno / Oso ona;2,21;16,04;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;4;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona
