Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
18/06/2025;11:00;0,36;0,38;1;18;16;Muy bueno / Oso ona;23,63;Bueno / Ona;12,94;Bueno / Ona;Bueno / Ona
18/06/2025;10:00;0,37;0,37;5;33;26;Muy bueno / Oso ona;23,29;Bueno / Ona;12,44;Bueno / Ona;Bueno / Ona
18/06/2025;09:00;0,42;0,36;15;69;48;Bueno / Ona;22,33;Bueno / Ona;11,56;Bueno / Ona;Bueno / Ona
18/06/2025;08:00;0,46;0,35;30;90;45;Bueno / Ona;21;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
18/06/2025;07:00;0,44;0,33;31;84;37;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,11;Bueno / Ona;Bueno / Ona
18/06/2025;06:00;0,36;0,31;17;60;35;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,17;Bueno / Ona;Bueno / Ona
18/06/2025;05:00;0,34;0,29;10;48;34;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;11,28;Bueno / Ona;Bueno / Ona
18/06/2025;04:00;0,31;0,29;5;31;24;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;11,17;Bueno / Ona;Bueno / Ona
18/06/2025;03:00;0,26;0,28;0;12;12;Muy bueno / Oso ona;19,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
18/06/2025;02:00;0,28;0,29;0;12;12;Muy bueno / Oso ona;19,92;Muy bueno / Oso ona;11,11;Bueno / Ona;Bueno / Ona
18/06/2025;01:00;0,29;0,29;0;9;9;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;11,5;Bueno / Ona;Bueno / Ona
17/06/2025;24:00;0,27;0,28;0;9;9;Muy bueno / Oso ona;19,29;Muy bueno / Oso ona;12;Bueno / Ona;Bueno / Ona
17/06/2025;23:00;0,28;0,28;0;9;9;Muy bueno / Oso ona;19,38;Muy bueno / Oso ona;12,28;Bueno / Ona;Bueno / Ona
17/06/2025;22:00;0,29;0,28;0;10;10;Muy bueno / Oso ona;19,46;Muy bueno / Oso ona;12,05;Bueno / Ona;Bueno / Ona
17/06/2025;21:00;0,32;0,29;1;20;19;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;11,95;Bueno / Ona;Bueno / Ona
17/06/2025;20:00;0,3;0,28;2;21;19;Muy bueno / Oso ona;19,83;Muy bueno / Oso ona;11,86;Bueno / Ona;Bueno / Ona
17/06/2025;19:00;0,28;0,28;1;13;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,73;Bueno / Ona;Bueno / Ona
17/06/2025;18:00;0,25;0,28;1;11;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12;Bueno / Ona;Bueno / Ona
17/06/2025;17:00;0,27;0,29;1;13;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,23;Bueno / Ona;Bueno / Ona
17/06/2025;16:00;0,29;0,3;3;21;17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,23;Bueno / Ona;Bueno / Ona
17/06/2025;15:00;0,29;0,3;1;13;11;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,09;Bueno / Ona;Bueno / Ona
17/06/2025;14:00;0,3;0,3;1;13;12;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,91;Bueno / Ona;Bueno / Ona
17/06/2025;13:00;0,29;0,3;2;16;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,05;Bueno / Ona;Bueno / Ona
17/06/2025;12:00;0,3;0,3;1;12;11;Muy bueno / Oso ona;19,83;Muy bueno / Oso ona;12,04;Bueno / Ona;Bueno / Ona
17/06/2025;11:00;0,31;0,29;1;13;11;Muy bueno / Oso ona;19,63;Muy bueno / Oso ona;11,96;Bueno / Ona;Bueno / Ona
17/06/2025;10:00;0,32;0,29;2;16;13;Muy bueno / Oso ona;19,38;Muy bueno / Oso ona;12,29;Bueno / Ona;Bueno / Ona
17/06/2025;09:00;0,3;0,28;1;11;10;Muy bueno / Oso ona;19,21;Muy bueno / Oso ona;12,33;Bueno / Ona;Bueno / Ona
17/06/2025;08:00;0,3;0,27;4;23;18;Muy bueno / Oso ona;19,58;Muy bueno / Oso ona;11,96;Bueno / Ona;Bueno / Ona
17/06/2025;07:00;0,29;0,27;4;30;24;Muy bueno / Oso ona;19,33;Muy bueno / Oso ona;11,25;Bueno / Ona;Bueno / Ona
17/06/2025;06:00;0,27;0,26;2;25;23;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/06/2025;05:00;0,28;0,26;1;24;23;Muy bueno / Oso ona;18,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/06/2025;04:00;0,25;0,26;0;9;9;Muy bueno / Oso ona;17,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/06/2025;03:00;0,25;0,26;0;6;6;Muy bueno / Oso ona;17,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/06/2025;02:00;0,25;0,27;0;4;4;Muy bueno / Oso ona;16,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/06/2025;01:00;0,25;0,27;0;4;4;Muy bueno / Oso ona;16,25;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;24:00;0,25;0,28;0;4;4;Muy bueno / Oso ona;16;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;23:00;0,25;0,28;0;4;4;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;22:00;0,26;0,28;0;6;6;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;9,35;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;21:00;0,29;0,28;0;11;11;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;9,32;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;20:00;0,29;0,28;1;14;13;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;19:00;0,3;0,27;2;14;11;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;8,64;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;18:00;0,29;0,26;2;16;13;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;8,18;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;17:00;0,29;0,25;2;15;12;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;16:00;0,28;0,24;3;19;14;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;6,82;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;15:00;0,25;0,23;2;10;8;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;6,18;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;14:00;0,24;0,22;2;13;10;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;5,73;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;13:00;0,24;0,22;2;12;9;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;5,18;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;12:00;0,24;0,21;2;12;9;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;4,73;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;11:00;0,22;0,21;1;7;6;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4,32;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;10:00;0,22;0,2;3;11;7;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;4,1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;09:00;0,22;0,19;3;16;12;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;08:00;0,22;0,19;4;16;10;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;07:00;0,21;0,18;4;22;15;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;3,89;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;06:00;0,2;0,18;3;19;15;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;3,94;Muy bueno / Oso ona;Muy bueno / Oso ona
16/06/2025;05:00;0,19;0,18;2;16;13;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/06/2025;04:00;0,18;0,18;0;6;6;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/06/2025;03:00;0,17;0,18;0;2;2;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/06/2025;02:00;0,17;0,18;0;4;4;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/06/2025;01:00;0,17;0,19;0;2;2;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;24:00;0,17;0,19;0;2;2;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;23:00;0,17;0,19;0;5;5;Muy bueno / Oso ona;5,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;22:00;0,19;0,2;1;7;6;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;21:00;0,2;0,21;1;9;8;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;20:00;0,19;0,22;1;9;9;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;19:00;0,2;0,22;1;13;11;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;18:00;0,21;0,22;2;12;10;Muy bueno / Oso ona;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;17:00;0,21;0,23;2;12;10;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;16:00;0,21;0,23;1;8;6;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;15:00;0,24;0,23;1;9;7;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;14:00;0,24;0,23;1;7;6;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;13:00;0,24;0,23;1;9;8;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;12:00;0,23;0,22;1;8;7;Muy bueno / Oso ona;5,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;11:00;0,23;0,22;2;11;8;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;10:00;0,22;0,22;1;10;8;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;09:00;0,22;0,22;1;9;8;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;08:00;0,22;0,22;1;7;7;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;07:00;0,23;0,22;1;9;8;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;06:00;0,22;0,22;1;6;5;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;05:00;0,23;0,22;0;6;6;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;04:00;0,22;0,22;1;7;6;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;03:00;0,22;0,23;0;4;3;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;02:00;0,23;0,23;0;3;3;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/06/2025;01:00;0,22;0,24;0;3;3;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;24:00;0,22;0,24;0;2;2;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;23:00;0,23;0,25;0;3;3;Muy bueno / Oso ona;10,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;22:00;0,24;0,26;3;12;8;Muy bueno / Oso ona;11,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;21:00;0,25;0,27;1;8;8;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;20:00;0,25;0,27;1;11;10;Muy bueno / Oso ona;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/06/2025;19:00;0,25;0,28;0;8;7;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;8,11;Muy bueno / Oso ona;Muy bueno / Oso ona
14/06/2025;18:00;0,26;0,29;1;12;11;Muy bueno / Oso ona;17,75;Muy bueno / Oso ona;8,11;Muy bueno / Oso ona;Muy bueno / Oso ona
14/06/2025;17:00;0,26;0,29;1;7;7;Muy bueno / Oso ona;18,88;Muy bueno / Oso ona;8,7;Muy bueno / Oso ona;Muy bueno / Oso ona
14/06/2025;16:00;0,26;0,3;1;7;7;Muy bueno / Oso ona;20;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
14/06/2025;15:00;0,31;0,3;1;7;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,95;Muy bueno / Oso ona;Muy bueno / Oso ona
14/06/2025;14:00;0,32;0,29;1;8;7;Muy bueno / Oso ona;21,25;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/06/2025;13:00;0,31;0,28;1;9;7;Muy bueno / Oso ona;21,67;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/06/2025;12:00;0,31;0,27;1;9;8;Muy bueno / Oso ona;22,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
14/06/2025;11:00;0,3;0,26;2;11;9;Muy bueno / Oso ona;22,71;Bueno / Ona;11,09;Bueno / Ona;Bueno / Ona
14/06/2025;10:00;0,3;0,25;2;11;9;Muy bueno / Oso ona;23,33;Bueno / Ona;11,64;Bueno / Ona;Bueno / Ona
14/06/2025;09:00;0,27;0,24;2;13;10;Muy bueno / Oso ona;24,29;Bueno / Ona;12,27;Bueno / Ona;Bueno / Ona
14/06/2025;08:00;0,26;0,24;1;9;9;Muy bueno / Oso ona;25,33;Bueno / Ona;13,18;Bueno / Ona;Bueno / Ona
14/06/2025;07:00;0,25;0,24;1;10;9;Muy bueno / Oso ona;25,88;Bueno / Ona;13,64;Bueno / Ona;Bueno / Ona
14/06/2025;06:00;0,24;0,24;1;8;7;Muy bueno / Oso ona;26,58;Bueno / Ona;14,27;Bueno / Ona;Bueno / Ona
14/06/2025;05:00;0,23;0,24;0;6;6;Muy bueno / Oso ona;27,75;Bueno / Ona;14,86;Bueno / Ona;Bueno / Ona
14/06/2025;04:00;0,23;0,25;0;5;5;Muy bueno / Oso ona;28,79;Bueno / Ona;15,45;Bueno / Ona;Bueno / Ona
14/06/2025;03:00;0,23;0,27;0;4;4;Muy bueno / Oso ona;29,79;Bueno / Ona;16,09;Bueno / Ona;Bueno / Ona
14/06/2025;02:00;0,25;0,29;0;5;5;Muy bueno / Oso ona;30;Bueno / Ona;16,3;Bueno / Ona;Bueno / Ona
14/06/2025;01:00;0,26;0,29;0;7;7;Muy bueno / Oso ona;29,96;Bueno / Ona;16,25;Bueno / Ona;Bueno / Ona
13/06/2025;24:00;0,26;0,29;0;5;5;Muy bueno / Oso ona;30,17;Bueno / Ona;16,54;Bueno / Ona;Bueno / Ona
13/06/2025;23:00;0,26;0,29;0;7;6;Muy bueno / Oso ona;30,42;Bueno / Ona;16,67;Bueno / Ona;Bueno / Ona
13/06/2025;22:00;0,28;0,29;0;7;7;Muy bueno / Oso ona;30,63;Bueno / Ona;16,88;Bueno / Ona;Bueno / Ona
13/06/2025;21:00;0,29;0,28;1;9;8;Muy bueno / Oso ona;31;Bueno / Ona;17,33;Bueno / Ona;Bueno / Ona
13/06/2025;20:00;0,38;0,28;1;14;13;Muy bueno / Oso ona;30,5;Bueno / Ona;17;Bueno / Ona;Bueno / Ona
13/06/2025;19:00;0,33;0,27;2;19;17;Muy bueno / Oso ona;29,04;Bueno / Ona;16,46;Bueno / Ona;Bueno / Ona
13/06/2025;18:00;0,23;0,26;0;6;6;Muy bueno / Oso ona;28,67;Bueno / Ona;16,33;Bueno / Ona;Bueno / Ona
13/06/2025;17:00;0,26;0,27;0;5;5;Muy bueno / Oso ona;28,29;Bueno / Ona;15,67;Bueno / Ona;Bueno / Ona
13/06/2025;16:00;0,26;0,28;0;7;7;Muy bueno / Oso ona;28,13;Bueno / Ona;15,08;Bueno / Ona;Bueno / Ona
13/06/2025;15:00;0,24;0,28;0;6;6;Muy bueno / Oso ona;28,08;Bueno / Ona;14,75;Bueno / Ona;Bueno / Ona
13/06/2025;14:00;0,26;0,28;0;6;5;Muy bueno / Oso ona;27,67;Bueno / Ona;14,54;Bueno / Ona;Bueno / Ona
13/06/2025;13:00;0,26;0,29;1;8;7;Muy bueno / Oso ona;27,58;Bueno / Ona;14,5;Bueno / Ona;Bueno / Ona
13/06/2025;12:00;0,29;0,29;3;7;3;Muy bueno / Oso ona;27,46;Bueno / Ona;14,5;Bueno / Ona;Bueno / Ona
13/06/2025;11:00;0,33;0,29;1;16;15;Muy bueno / Oso ona;27,17;Bueno / Ona;14,5;Bueno / Ona;Bueno / Ona
13/06/2025;10:00;0,31;0,29;2;17;14;Muy bueno / Oso ona;27,08;Bueno / Ona;13,96;Bueno / Ona;Bueno / Ona
13/06/2025;09:00;0,28;0,28;3;23;18;Muy bueno / Oso ona;26,58;Bueno / Ona;13,33;Bueno / Ona;Bueno / Ona
13/06/2025;08:00;0,29;0,27;11;52;37;Muy bueno / Oso ona;26,08;Bueno / Ona;12,58;Bueno / Ona;Bueno / Ona
13/06/2025;07:00;0,27;0,26;11;47;31;Muy bueno / Oso ona;25,67;Bueno / Ona;12,21;Bueno / Ona;Bueno / Ona
13/06/2025;06:00;0,31;0,26;19;59;30;Muy bueno / Oso ona;25,17;Bueno / Ona;12;Bueno / Ona;Bueno / Ona
13/06/2025;05:00;0,29;0,26;11;45;29;Muy bueno / Oso ona;24,71;Bueno / Ona;11,67;Bueno / Ona;Bueno / Ona
13/06/2025;04:00;0,26;0,25;1;25;23;Muy bueno / Oso ona;24,04;Bueno / Ona;11,08;Bueno / Ona;Bueno / Ona
13/06/2025;03:00;0,27;0,25;1;21;21;Muy bueno / Oso ona;23,04;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
13/06/2025;02:00;0,23;0,25;0;13;13;Muy bueno / Oso ona;22,46;Bueno / Ona;9,88;Muy bueno / Oso ona;Bueno / Ona
13/06/2025;01:00;0,22;0,24;0;10;10;Muy bueno / Oso ona;22,13;Bueno / Ona;9,54;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;24:00;0,24;0,24;0;15;15;Muy bueno / Oso ona;21,79;Bueno / Ona;9,29;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;23:00;0,25;0,24;0;17;17;Muy bueno / Oso ona;21,42;Bueno / Ona;9,25;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;22:00;0,27;0,24;0;19;19;Muy bueno / Oso ona;21,17;Bueno / Ona;9,29;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;21:00;0,29;0,24;0;21;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,13;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;20:00;0,24;0,24;0;20;20;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,17;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;19:00;0,21;0,24;1;17;16;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,43;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;18:00;0,2;0,24;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,64;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;17:00;0,22;0,25;0;5;5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,9;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;16:00;0,22;0,26;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,76;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;15:00;0,26;0,27;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,48;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;14:00;0,26;0,27;0;4;4;Muy bueno / Oso ona;21;Bueno / Ona;9,14;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;13:00;0,28;0,26;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9,1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/06/2025;12:00;0,28;0,26;0;6;6;Muy bueno / Oso ona;21,17;Bueno / Ona;8,81;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;11:00;0,27;0,26;0;4;4;Muy bueno / Oso ona;21,46;Bueno / Ona;8,19;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;10:00;0,26;0,24;0;5;5;Muy bueno / Oso ona;21,46;Bueno / Ona;8,38;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;09:00;0,27;0,23;3;13;10;Muy bueno / Oso ona;22,08;Bueno / Ona;8,81;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;08:00;0,29;0,22;8;40;29;Muy bueno / Oso ona;22,71;Bueno / Ona;9;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;07:00;0,23;0,21;3;23;19;Muy bueno / Oso ona;23,88;Bueno / Ona;9,33;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;06:00;0,23;0,2;6;39;31;Muy bueno / Oso ona;24,42;Bueno / Ona;9,2;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;05:00;0,26;0,2;4;38;33;Muy bueno / Oso ona;24,33;Bueno / Ona;9,2;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;04:00;0,19;0,19;1;13;13;Muy bueno / Oso ona;25,04;Bueno / Ona;9,85;Muy bueno / Oso ona;Bueno / Ona
12/06/2025;03:00;0,17;0,18;0;8;8;Muy bueno / Oso ona;25,96;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
12/06/2025;02:00;0,19;0,18;0;7;7;Muy bueno / Oso ona;26,88;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
12/06/2025;01:00;0,17;0,18;0;6;6;Muy bueno / Oso ona;27,88;Bueno / Ona;11,1;Bueno / Ona;Bueno / Ona
11/06/2025;24:00;0,17;0,18;0;5;5;Muy bueno / Oso ona;28,67;Bueno / Ona;11,7;Bueno / Ona;Bueno / Ona
11/06/2025;23:00;0,19;0,18;0;10;10;Muy bueno / Oso ona;29,58;Bueno / Ona;12,2;Bueno / Ona;Bueno / Ona
11/06/2025;22:00;0,19;0,18;0;11;11;Muy bueno / Oso ona;30,58;Bueno / Ona;12,65;Bueno / Ona;Bueno / Ona
11/06/2025;21:00;0,2;0,19;0;11;11;Muy bueno / Oso ona;31,75;Bueno / Ona;13,1;Bueno / Ona;Bueno / Ona
11/06/2025;20:00;0,2;0,2;0;10;10;Muy bueno / Oso ona;31,67;Bueno / Ona;13,05;Bueno / Ona;Bueno / Ona
11/06/2025;19:00;0,15;0,21;0;6;6;Muy bueno / Oso ona;31,79;Bueno / Ona;13,05;Bueno / Ona;Bueno / Ona
11/06/2025;18:00;0,15;0,22;0;10;10;Muy bueno / Oso ona;32,83;Bueno / Ona;12,8;Bueno / Ona;Bueno / Ona
11/06/2025;17:00;0,15;0,24;0;6;6;Muy bueno / Oso ona;33,83;Bueno / Ona;13,05;Bueno / Ona;Bueno / Ona
11/06/2025;16:00;0,17;0,25;0;10;10;Muy bueno / Oso ona;34,25;Bueno / Ona;13,48;Bueno / Ona;Bueno / Ona
11/06/2025;15:00;0,26;0,28;1;10;10;Muy bueno / Oso ona;34,42;Bueno / Ona;13,48;Bueno / Ona;Bueno / Ona
11/06/2025;14:00;0,27;0,31;2;19;16;Muy bueno / Oso ona;34,46;Bueno / Ona;13,43;Bueno / Ona;Bueno / Ona
11/06/2025;13:00;0,27;0,32;2;20;17;Muy bueno / Oso ona;34,83;Bueno / Ona;13,57;Bueno / Ona;Bueno / Ona
11/06/2025;12:00;0,28;0,31;3;22;18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;14,24;Bueno / Ona;Bueno / Ona
11/06/2025;11:00;0,26;0,32;1;17;15;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15;Bueno / Ona;Bueno / Ona
11/06/2025;10:00;0,3;0,33;3;25;21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,29;Bueno / Ona;Bueno / Ona
11/06/2025;09:00;0,29;0,33;3;32;27;Muy bueno / Oso ona;;Sin datos / Daturik gabe;15,57;Bueno / Ona;Bueno / Ona
11/06/2025;08:00;0,4;0,33;18;74;48;Bueno / Ona;;Sin datos / Daturik gabe;16,19;Bueno / Ona;Bueno / Ona
11/06/2025;07:00;0,44;0,33;21;83;51;Bueno / Ona;;Sin datos / Daturik gabe;16,62;Bueno / Ona;Bueno / Ona
11/06/2025;06:00;0,27;0,32;7;43;33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;17,05;Bueno / Ona;Bueno / Ona
11/06/2025;05:00;0,29;0,31;1;24;23;Muy bueno / Oso ona;36,67;Regular / Erregularra;17,82;Bueno / Ona;Regular / Erregularra
11/06/2025;04:00;0,36;0,33;10;43;28;Muy bueno / Oso ona;36,71;Regular / Erregularra;18,14;Bueno / Ona;Regular / Erregularra
11/06/2025;03:00;0,31;0,32;0;16;15;Muy bueno / Oso ona;36,75;Regular / Erregularra;18,45;Bueno / Ona;Regular / Erregularra
11/06/2025;02:00;0,32;0,31;0;14;14;Muy bueno / Oso ona;36,92;Regular / Erregularra;18,86;Bueno / Ona;Regular / Erregularra
