Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
01/10/2024;08:00;0,53;0,48;36;88;33;Muy bueno / Oso ona;15,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/10/2024;07:00;0,65;0,47;59;126;36;Muy bueno / Oso ona;15,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
01/10/2024;06:00;0,5;0,45;26;68;28;Muy bueno / Oso ona;16,21;Muy bueno / Oso ona;11,38;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
01/10/2024;05:00;0,43;0,44;9;35;21;Muy bueno / Oso ona;16,38;Muy bueno / Oso ona;11,33;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
01/10/2024;04:00;0,45;0,44;7;30;20;Muy bueno / Oso ona;16,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/10/2024;03:00;0,43;0,42;1;20;19;Muy bueno / Oso ona;15,75;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/10/2024;02:00;0,42;0,4;1;18;16;Muy bueno / Oso ona;15,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
01/10/2024;01:00;0,46;0,39;0;10;10;Muy bueno / Oso ona;15,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;24:00;0,47;0,36;1;21;21;Muy bueno / Oso ona;15,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;23:00;0,43;0,34;0;24;23;Muy bueno / Oso ona;15,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;22:00;0,42;0,3;0;21;20;Muy bueno / Oso ona;14,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;21:00;0,41;0,27;0;16;16;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;20:00;0,33;0,23;1;18;17;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;3;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;19:00;0,31;0,22;1;25;23;Muy bueno / Oso ona;14,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;18:00;0,29;0,21;3;32;28;Muy bueno / Oso ona;14,29;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;17:00;0,27;0,22;5;29;22;Muy bueno / Oso ona;13,79;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;16:00;0,26;0,26;3;21;16;Muy bueno / Oso ona;13,46;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;15:00;0,15;0,31;2;17;14;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;14:00;0,14;0,37;4;20;15;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;13:00;0,14;0,42;3;15;11;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;12:00;0,16;0,47;2;15;12;Muy bueno / Oso ona;12,63;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;11:00;0,26;0,51;9;39;26;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;10:00;0,39;0,53;24;83;46;Bueno / Ona;12,17;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
30/09/2024;09:00;0,56;0,54;59;141;50;Bueno / Ona;11,5;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
30/09/2024;08:00;0,69;0,53;101;204;49;Bueno / Ona;10;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
30/09/2024;07:00;0,61;0,51;50;115;39;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;06:00;0,56;0,49;27;74;33;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;05:00;0,56;0,48;19;60;32;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;04:00;0,45;0,46;2;22;19;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;03:00;0,44;0,47;0;11;11;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;02:00;0,43;0,45;1;13;11;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
30/09/2024;01:00;0,52;0,43;2;31;27;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;24:00;0,5;0,4;0;29;29;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;23:00;0,44;0,36;0;28;28;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;22:00;0,47;0,33;1;35;34;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;21:00;0,46;0,29;5;55;48;Bueno / Ona;7,21;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
29/09/2024;20:00;0,48;0,25;13;78;58;Bueno / Ona;7,13;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
29/09/2024;19:00;0,33;0,21;5;45;37;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;18:00;0,27;0,19;3;24;20;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;17:00;0,24;0,21;0;8;8;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;16:00;0,2;0,23;0;4;4;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;15:00;0,19;0,24;0;3;3;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;14:00;0,13;0,26;1;5;4;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;13:00;0,13;0,28;0;4;4;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;12:00;0,17;0,3;0;4;4;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;11:00;0,23;0,32;2;12;9;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;10:00;0,36;0,33;11;35;18;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;09:00;0,4;0,32;8;27;15;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;08:00;0,35;0,31;8;27;15;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;07:00;0,31;0,31;10;29;15;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;06:00;0,31;0,32;7;26;15;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;05:00;0,3;0,33;1;14;13;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;04:00;0,29;0,35;1;11;10;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;03:00;0,29;0,36;0;11;11;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;02:00;0,35;0,36;1;18;18;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
29/09/2024;01:00;0,33;0,36;1;23;22;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;24:00;0,35;0,35;0;23;23;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;23:00;0,36;0,34;1;20;19;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;22:00;0,41;0,32;7;44;34;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;21:00;0,39;0,3;4;37;32;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;20:00;0,39;0,28;2;27;24;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;2,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;19:00;0,33;0,26;2;20;17;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;18:00;0,31;0,25;2;19;15;Muy bueno / Oso ona;5;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;17:00;0,29;0,25;4;16;10;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;16:00;0,25;0,27;1;8;6;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;15:00;0,23;0,28;1;9;7;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;14:00;0,23;0,3;1;7;5;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;13:00;0,22;0,31;3;10;6;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;12:00;0,22;0,32;2;10;7;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;11:00;0,26;0,33;2;13;9;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;10:00;0,34;0,34;2;10;7;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;09:00;0,4;0,34;2;14;11;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;08:00;0,36;0,33;2;18;15;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;07:00;0,35;0,32;1;14;13;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;06:00;0,33;0,32;1;9;9;Muy bueno / Oso ona;5,54;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;05:00;0,33;0,32;0;6;6;Muy bueno / Oso ona;5,42;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;04:00;0,31;0,32;0;3;3;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;03:00;0,31;0,32;0;4;4;Muy bueno / Oso ona;5,5;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;02:00;0,31;0,32;1;6;4;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
28/09/2024;01:00;0,32;0,31;1;4;3;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;24:00;0,31;0,3;1;5;4;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;23:00;0,32;0,29;1;10;8;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;22:00;0,34;0,27;1;7;6;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;21:00;0,33;0,26;2;15;12;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;20:00;0,32;0,25;3;21;16;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;4,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;19:00;0,3;0,25;2;21;19;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;18:00;0,24;0,26;2;16;13;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;17:00;0,24;0,27;2;14;11;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;16:00;0,23;0,28;2;14;10;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;15:00;0,2;0,3;3;14;9;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;14:00;0,21;0,32;4;17;11;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;13:00;0,28;0,33;3;14;9;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;12:00;0,34;0,34;4;17;12;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;11:00;0,35;0,34;4;17;12;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;10:00;0,34;0,33;4;22;17;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;09:00;0,32;0,33;4;20;13;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;08:00;0,35;0,32;2;11;9;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;07:00;0,36;0,32;1;14;13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;06:00;0,34;0,31;1;11;9;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;05:00;0,33;0,31;0;4;4;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;04:00;0,33;0,31;0;4;4;Muy bueno / Oso ona;7;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;03:00;0,31;0,32;0;1;1;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;02:00;0,28;0,33;0;6;5;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
27/09/2024;01:00;0,3;0,34;0;8;8;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;24:00;0,29;0,35;1;6;6;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;23:00;0,32;0,35;0;6;6;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;22:00;0,32;0,35;1;10;9;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;21:00;0,34;0,33;1;19;17;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;20:00;0,39;0,32;1;20;19;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;19:00;0,39;0,3;2;24;22;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;18:00;0,39;0,29;5;30;21;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;17:00;0,36;0,28;5;29;22;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;16:00;0,31;0,27;3;18;14;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3,13;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;15:00;0,27;0,27;0;9;9;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;14:00;0,22;0,28;1;9;7;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;13:00;0,21;0,29;1;6;5;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;12:00;0,27;0,31;1;6;5;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;11:00;0,28;0,31;1;8;6;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;10:00;0,28;0,32;1;7;6;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;09:00;0,3;0,32;2;11;8;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;08:00;0,34;0,32;1;8;6;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;07:00;0,34;0,32;1;7;6;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;06:00;0,33;0,31;1;6;4;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;05:00;0,32;0,3;0;0;0;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;04:00;0,33;0,3;0;0;0;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;03:00;0,33;0,27;0;0;0;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;02:00;0,3;0,24;0;1;0;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
26/09/2024;01:00;0,29;0,22;0;0;0;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;24:00;0,29;0,21;0;0;0;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;23:00;0,28;0,2;0;1;1;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;22:00;0,28;0,19;0;1;1;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;21:00;0,27;0,17;0;2;2;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;3,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;20:00;0,12;0,16;0;3;3;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;19:00;0,13;0,17;0;4;4;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;3,33;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;18:00;0,16;0,19;1;14;12;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;17:00;0,17;0,21;1;14;13;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;16:00;0,2;0,23;3;22;18;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;15:00;0,18;0,26;1;12;11;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
25/09/2024;14:00;0,17;0,29;1;10;8;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
