Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;ICA Estación
20/02/2024;19:00;10;73;57;Bueno / Ona;16,54;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;18:00;3;46;42;Bueno / Ona;16;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;17:00;2;34;31;Muy bueno / Oso ona;15,46;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;16:00;4;41;34;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;15:00;7;46;35;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;14:00;9;55;41;Bueno / Ona;13,92;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;13:00;12;58;39;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;12:00;13;53;32;Muy bueno / Oso ona;11,71;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;11:00;6;31;22;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;10:00;7;42;31;Muy bueno / Oso ona;10,54;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;09:00;33;93;42;Bueno / Ona;10;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Bueno / Ona
20/02/2024;08:00;43;105;39;Muy bueno / Oso ona;9;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;07:00;12;46;28;Muy bueno / Oso ona;8,17;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;06:00;1;24;21;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;4,33;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;05:00;1;22;20;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;04:00;0;7;7;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;03:00;0;6;5;Muy bueno / Oso ona;7,33;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;02:00;1;10;9;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;Muy bueno / Oso ona
20/02/2024;01:00;1;8;6;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;24:00;1;7;5;Muy bueno / Oso ona;7,58;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;23:00;1;9;7;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;22:00;1;12;10;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;21:00;1;15;13;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;20:00;1;20;17;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;19:00;1;20;18;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;18:00;1;17;15;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;17:00;1;13;11;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;16:00;1;11;9;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;15:00;2;11;8;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;14:00;1;10;8;Muy bueno / Oso ona;9;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;13:00;1;8;6;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;12:00;1;10;8;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;11:00;1;10;7;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;10:00;2;12;9;Muy bueno / Oso ona;10,42;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;09:00;3;23;18;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;08:00;4;40;33;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;07:00;1;23;20;Muy bueno / Oso ona;11,38;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;06:00;1;22;19;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;05:00;1;15;13;Muy bueno / Oso ona;11,79;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;04:00;1;12;10;Muy bueno / Oso ona;12;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;03:00;1;14;12;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;02:00;1;10;9;Muy bueno / Oso ona;12,21;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
19/02/2024;01:00;1;14;12;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;24:00;1;14;12;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;23:00;1;9;8;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;22:00;1;11;10;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;21:00;1;15;13;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;20:00;1;23;21;Muy bueno / Oso ona;12,5;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;19:00;1;26;24;Muy bueno / Oso ona;12,67;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;18:00;1;22;20;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;17:00;1;17;15;Muy bueno / Oso ona;12,79;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;16:00;1;11;9;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;15:00;2;16;13;Muy bueno / Oso ona;13;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;14:00;3;18;13;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;13:00;15;58;35;Muy bueno / Oso ona;13,33;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;12:00;9;34;20;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;11:00;11;37;20;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;10:00;18;46;19;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;09:00;12;36;18;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;08:00;3;20;15;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;07:00;0;14;13;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;06:00;0;9;9;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;05:00;0;13;13;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;04:00;1;23;22;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;03:00;0;11;11;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;02:00;0;6;6;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;Muy bueno / Oso ona
18/02/2024;01:00;0;16;15;Muy bueno / Oso ona;12,29;Muy bueno / Oso ona;8,21;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;24:00;1;15;13;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;23:00;1;28;26;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;22:00;2;34;31;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;21:00;1;28;26;Muy bueno / Oso ona;12,38;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;20:00;1;30;28;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;19:00;1;24;22;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;18:00;1;18;16;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;17:00;0;9;9;Muy bueno / Oso ona;12,33;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;16:00;1;8;6;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;15:00;1;8;6;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;14:00;1;8;6;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;13:00;1;6;5;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;12:00;1;7;5;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;11:00;3;20;14;Muy bueno / Oso ona;13,25;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;10:00;7;35;25;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;09:00;9;42;29;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;08:00;7;38;27;Muy bueno / Oso ona;13,5;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;07:00;3;30;25;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;06:00;1;26;24;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;05:00;0;14;14;Muy bueno / Oso ona;13,13;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;04:00;1;8;7;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;03:00;0;7;7;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;02:00;0;13;13;Muy bueno / Oso ona;12,75;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;Muy bueno / Oso ona
17/02/2024;01:00;1;17;16;Muy bueno / Oso ona;12,54;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;24:00;2;28;26;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;23:00;1;23;21;Muy bueno / Oso ona;11,88;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;22:00;1;27;25;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;21:00;1;21;19;Muy bueno / Oso ona;11,04;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;20:00;1;28;26;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;19:00;1;27;25;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;18:00;1;18;16;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;17:00;1;18;16;Muy bueno / Oso ona;10,08;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;16:00;1;16;14;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;15:00;2;14;12;Muy bueno / Oso ona;10,88;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;14:00;2;16;13;Muy bueno / Oso ona;11,29;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;13:00;1;15;12;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;12:00;3;18;13;Muy bueno / Oso ona;12,17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;11:00;2;23;19;Muy bueno / Oso ona;12,92;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;10:00;3;21;16;Muy bueno / Oso ona;13,83;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;09:00;1;18;16;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;08:00;2;31;28;Muy bueno / Oso ona;17,46;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;Muy bueno / Oso ona
16/02/2024;07:00;1;19;17;Muy bueno / Oso ona;18,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/02/2024;06:00;0;10;10;Muy bueno / Oso ona;19,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
16/02/2024;05:00;0;5;5;Muy bueno / Oso ona;19,79;Muy bueno / Oso ona;11,29;Bueno / Ona;Bueno / Ona
16/02/2024;04:00;0;4;4;Muy bueno / Oso ona;19,92;Muy bueno / Oso ona;11,38;Bueno / Ona;Bueno / Ona
16/02/2024;03:00;0;9;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,46;Bueno / Ona;Bueno / Ona
16/02/2024;02:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,58;Bueno / Ona;Bueno / Ona
16/02/2024;01:00;0;4;4;Muy bueno / Oso ona;;Sin datos / Daturik gabe;11,83;Bueno / Ona;Bueno / Ona
15/02/2024;24:00;0;6;6;Muy bueno / Oso ona;;Sin datos / Daturik gabe;12,17;Bueno / Ona;Bueno / Ona
15/02/2024;23:00;0;7;7;Muy bueno / Oso ona;21,5;Bueno / Ona;12,67;Bueno / Ona;Bueno / Ona
15/02/2024;22:00;0;12;11;Muy bueno / Oso ona;22,21;Bueno / Ona;13,29;Bueno / Ona;Bueno / Ona
15/02/2024;21:00;0;11;11;Muy bueno / Oso ona;22,75;Bueno / Ona;13,75;Bueno / Ona;Bueno / Ona
15/02/2024;20:00;0;10;10;Muy bueno / Oso ona;23,83;Bueno / Ona;14,5;Bueno / Ona;Bueno / Ona
15/02/2024;19:00;0;8;8;Muy bueno / Oso ona;24,54;Bueno / Ona;14,92;Bueno / Ona;Bueno / Ona
15/02/2024;18:00;0;10;10;Muy bueno / Oso ona;24,92;Bueno / Ona;15,17;Bueno / Ona;Bueno / Ona
15/02/2024;17:00;0;9;8;Muy bueno / Oso ona;24,63;Bueno / Ona;14,96;Bueno / Ona;Bueno / Ona
15/02/2024;16:00;;;;Sin datos / Daturik gabe;23,92;Bueno / Ona;14,46;Bueno / Ona;Bueno / Ona
15/02/2024;15:00;;;;Sin datos / Daturik gabe;23,29;Bueno / Ona;13,92;Bueno / Ona;Bueno / Ona
15/02/2024;14:00;;;;Sin datos / Daturik gabe;22,63;Bueno / Ona;13,67;Bueno / Ona;Bueno / Ona
15/02/2024;13:00;;;;Sin datos / Daturik gabe;21,96;Bueno / Ona;13,5;Bueno / Ona;Bueno / Ona
15/02/2024;12:00;;;;Sin datos / Daturik gabe;21,17;Bueno / Ona;13,13;Bueno / Ona;Bueno / Ona
15/02/2024;11:00;30;95;50;Bueno / Ona;;Sin datos / Daturik gabe;12,79;Bueno / Ona;Bueno / Ona
15/02/2024;10:00;68;165;61;Bueno / Ona;19,54;Muy bueno / Oso ona;12,46;Bueno / Ona;Bueno / Ona
15/02/2024;09:00;100;217;65;Bueno / Ona;18,83;Muy bueno / Oso ona;12,25;Bueno / Ona;Bueno / Ona
15/02/2024;08:00;99;215;64;Bueno / Ona;16,46;Muy bueno / Oso ona;11,46;Bueno / Ona;Bueno / Ona
15/02/2024;07:00;23;86;51;Bueno / Ona;15,38;Muy bueno / Oso ona;11,08;Bueno / Ona;Bueno / Ona
15/02/2024;06:00;6;42;33;Muy bueno / Oso ona;14,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/02/2024;05:00;3;24;20;Muy bueno / Oso ona;14,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/02/2024;04:00;4;25;18;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/02/2024;03:00;2;25;22;Muy bueno / Oso ona;14,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/02/2024;02:00;4;35;29;Muy bueno / Oso ona;14,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/02/2024;01:00;3;37;32;Muy bueno / Oso ona;14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
14/02/2024;24:00;8;54;42;Bueno / Ona;13,67;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;23:00;13;76;55;Bueno / Ona;13,08;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;22:00;8;57;46;Bueno / Ona;12,75;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;21:00;37;123;67;Bueno / Ona;12,42;Muy bueno / Oso ona;8,71;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;20:00;25;106;67;Bueno / Ona;11,54;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;19:00;12;80;63;Bueno / Ona;10,96;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;18:00;3;33;28;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;17:00;2;18;15;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;16:00;2;10;8;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;15:00;2;13;11;Muy bueno / Oso ona;10;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;14:00;3;15;11;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;13:00;2;9;7;Muy bueno / Oso ona;10;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;12:00;6;17;9;Muy bueno / Oso ona;10,17;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;11:00;17;53;26;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;10:00;73;154;43;Bueno / Ona;10,25;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;09:00;44;105;38;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;08:00;66;143;41;Bueno / Ona;12,13;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;Bueno / Ona
14/02/2024;07:00;17;58;31;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;06:00;5;31;23;Muy bueno / Oso ona;12,71;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;05:00;3;16;12;Muy bueno / Oso ona;12,96;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;04:00;1;7;4;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;03:00;2;18;15;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;02:00;2;19;16;Muy bueno / Oso ona;13,54;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;Muy bueno / Oso ona
14/02/2024;01:00;3;21;17;Muy bueno / Oso ona;13,67;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;24:00;2;18;15;Muy bueno / Oso ona;13,83;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;23:00;15;66;44;Bueno / Ona;14,13;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;Bueno / Ona
13/02/2024;22:00;7;54;43;Bueno / Ona;14,13;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;Bueno / Ona
13/02/2024;21:00;3;28;24;Muy bueno / Oso ona;14,17;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;20:00;2;33;30;Muy bueno / Oso ona;14,42;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;19:00;1;19;17;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;18:00;1;12;10;Muy bueno / Oso ona;15,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;17:00;1;10;8;Muy bueno / Oso ona;15,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;16:00;2;9;7;Muy bueno / Oso ona;15,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;15:00;2;10;7;Muy bueno / Oso ona;15,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;14:00;2;12;9;Muy bueno / Oso ona;15,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;13:00;2;9;7;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;12:00;2;10;7;Muy bueno / Oso ona;15,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;11:00;9;34;20;Muy bueno / Oso ona;15,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
13/02/2024;10:00;62;143;49;Bueno / Ona;15,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Bueno / Ona
13/02/2024;09:00;110;222;53;Bueno / Ona;14,67;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Bueno / Ona
13/02/2024;08:00;68;151;46;Bueno / Ona;13,04;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;Bueno / Ona
13/02/2024;07:00;7;44;34;Muy bueno / Oso ona;12,08;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;06:00;3;29;24;Muy bueno / Oso ona;11,58;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;05:00;1;18;16;Muy bueno / Oso ona;11,13;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;04:00;1;13;11;Muy bueno / Oso ona;10,71;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;03:00;1;8;6;Muy bueno / Oso ona;10,38;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;02:00;1;12;10;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;Muy bueno / Oso ona
13/02/2024;01:00;1;11;9;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
