Date;Hour  (GMT);O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
23/03/2024;23:00;77;77;Muy bueno / Oso ona;75;15;73;957,7;0;0;8,3;1,11;Muy bueno / Oso ona
23/03/2024;22:00;75;75;Muy bueno / Oso ona;76;9;73;957,8;0;0;8,4;1,34;Muy bueno / Oso ona
23/03/2024;21:00;74;74;Muy bueno / Oso ona;76;8;71;957,8;0;0;8,5;1,39;Muy bueno / Oso ona
23/03/2024;20:00;69;69;Muy bueno / Oso ona;77;17;72;957,5;0;0;9,1;1,5;Muy bueno / Oso ona
23/03/2024;19:00;71;71;Muy bueno / Oso ona;77;14;68;957,1;0;4,6;10,3;1,67;Muy bueno / Oso ona
23/03/2024;18:00;75;75;Muy bueno / Oso ona;78;13;61;956,8;0;94,4;12,1;1,72;Muy bueno / Oso ona
23/03/2024;17:00;79;79;Muy bueno / Oso ona;77;19;56;956,7;0;100,7;13,5;1,53;Muy bueno / Oso ona
23/03/2024;16:00;81;81;Bueno / Ona;75;14;53;956,9;0;429,2;14,7;1,06;Bueno / Ona
23/03/2024;15:00;81;81;Bueno / Ona;73;14;55;957,1;0;596,3;14,7;1,08;Bueno / Ona
23/03/2024;14:00;79;79;Muy bueno / Oso ona;71;26;57;957,6;0;505,1;14,1;1,26;Muy bueno / Oso ona
23/03/2024;13:00;77;77;Muy bueno / Oso ona;70;33;61;958,3;0;402,8;13,4;1,2;Muy bueno / Oso ona
23/03/2024;12:00;74;74;Muy bueno / Oso ona;69;25;66;959;0;365,9;12,6;1,02;Muy bueno / Oso ona
23/03/2024;11:00;74;74;Muy bueno / Oso ona;68;29;71;959,5;0;456,2;12,1;1,17;Muy bueno / Oso ona
23/03/2024;10:00;69;69;Muy bueno / Oso ona;67;35;83;960,1;0;232,9;9,9;1,35;Muy bueno / Oso ona
23/03/2024;09:00;63;63;Muy bueno / Oso ona;67;19;85;960,2;0;100;10;0,89;Muy bueno / Oso ona
23/03/2024;08:00;65;65;Muy bueno / Oso ona;67;13;83;960,2;0;37,5;9,7;0,7;Muy bueno / Oso ona
23/03/2024;07:00;70;70;Muy bueno / Oso ona;66;17;81;960,1;0;9,3;9,5;0,84;Muy bueno / Oso ona
23/03/2024;06:00;69;69;Muy bueno / Oso ona;64;13;82;959,8;0;0;9,7;0,88;Muy bueno / Oso ona
23/03/2024;05:00;71;71;Muy bueno / Oso ona;62;12;84;959,5;0;0;9,8;1,78;Muy bueno / Oso ona
23/03/2024;04:00;64;64;Muy bueno / Oso ona;60;15;89;959;0;0;10,1;1,31;Muy bueno / Oso ona
23/03/2024;03:00;66;66;Muy bueno / Oso ona;59;18;89;958,8;0;0;10,3;1,25;Muy bueno / Oso ona
23/03/2024;02:00;;;Sin datos / Daturik gabe;57;18;87;959;0;0;10,9;1,35;Sin datos / Daturik gabe
23/03/2024;01:00;62;62;Muy bueno / Oso ona;57;16;92;959;0;0;11,1;1,44;Muy bueno / Oso ona
22/03/2024;24:00;60;60;Muy bueno / Oso ona;57;12;92;958,9;0;0;11,6;1,22;Muy bueno / Oso ona
22/03/2024;23:00;59;59;Muy bueno / Oso ona;58;18;93;958,7;0;0;12;1,47;Muy bueno / Oso ona
22/03/2024;22:00;53;53;Muy bueno / Oso ona;61;15;90;958,2;0;0;12,8;1,44;Muy bueno / Oso ona
22/03/2024;21:00;55;55;Muy bueno / Oso ona;65;11;92;957,5;0;0;12,5;1,95;Muy bueno / Oso ona
22/03/2024;20:00;61;61;Muy bueno / Oso ona;67;8;85;956,3;0;0;13,2;2,01;Muy bueno / Oso ona
22/03/2024;19:00;51;51;Muy bueno / Oso ona;66;2;82;955,2;0;3,1;14,9;1,52;Muy bueno / Oso ona
22/03/2024;18:00;55;55;Muy bueno / Oso ona;63;12;73;953,9;0;89,1;17,8;2,02;Muy bueno / Oso ona
22/03/2024;17:00;61;61;Muy bueno / Oso ona;57;9;60;953,1;0;108,4;21,9;1,96;Muy bueno / Oso ona
22/03/2024;16:00;67;67;Muy bueno / Oso ona;50;14;51;952,8;0;398,1;24,7;1,6;Muy bueno / Oso ona
22/03/2024;15:00;86;86;Bueno / Ona;43;360;34;953,2;0;560,5;27,4;0,63;Bueno / Ona
22/03/2024;14:00;82;82;Bueno / Ona;32;349;41;953,6;0;644;26;0,7;Bueno / Ona
22/03/2024;13:00;69;69;Muy bueno / Oso ona;23;338;44;954,4;0;648,3;25,6;0,41;Muy bueno / Oso ona
22/03/2024;12:00;58;58;Muy bueno / Oso ona;16;336;51;955,1;0;614,1;22,8;0,47;Muy bueno / Oso ona
22/03/2024;11:00;25;25;Muy bueno / Oso ona;10;24;59;955,7;0;525,9;20,2;0,34;Muy bueno / Oso ona
22/03/2024;10:00;11;11;Muy bueno / Oso ona;10;272;72;956,2;0;436,5;16,8;0,33;Muy bueno / Oso ona
22/03/2024;09:00;4;4;Muy bueno / Oso ona;9;295;86;956,7;0;211,9;12,5;0,18;Muy bueno / Oso ona
22/03/2024;08:00;5;5;Muy bueno / Oso ona;12;87;91;957;0;68,5;10,5;0,2;Muy bueno / Oso ona
22/03/2024;07:00;2;2;Muy bueno / Oso ona;15;13;93;957,1;0;6,9;10,4;0,12;Muy bueno / Oso ona
22/03/2024;06:00;8;8;Muy bueno / Oso ona;19;158;94;957,2;0;0;10,1;0,02;Muy bueno / Oso ona
22/03/2024;05:00;11;11;Muy bueno / Oso ona;21;2;88;957,1;0;0;10,7;0,27;Muy bueno / Oso ona
22/03/2024;04:00;16;16;Muy bueno / Oso ona;24;44;87;957,3;0;0;11,4;0,16;Muy bueno / Oso ona
22/03/2024;03:00;19;19;Muy bueno / Oso ona;28;75;86;957,8;0;0;11,9;0,28;Muy bueno / Oso ona
22/03/2024;02:00;;;Sin datos / Daturik gabe;34;16;86;958,3;0;0;12,4;0,24;Sin datos / Daturik gabe
22/03/2024;01:00;22;22;Muy bueno / Oso ona;39;347;85;958,7;0;0;12,7;0,22;Muy bueno / Oso ona
21/03/2024;24:00;26;26;Muy bueno / Oso ona;46;354;84;958,9;0;0;13,4;0,15;Muy bueno / Oso ona
21/03/2024;23:00;28;28;Muy bueno / Oso ona;53;193;82;959,1;0;0;13,9;0,4;Muy bueno / Oso ona
21/03/2024;22:00;28;28;Muy bueno / Oso ona;60;185;79;959,1;0;0;14,6;0,37;Muy bueno / Oso ona
21/03/2024;21:00;32;32;Muy bueno / Oso ona;67;246;73;959,1;0;0;16,4;0,26;Muy bueno / Oso ona
21/03/2024;20:00;44;44;Muy bueno / Oso ona;73;325;67;958,7;0;0;18,5;0,21;Muy bueno / Oso ona
21/03/2024;19:00;57;57;Muy bueno / Oso ona;76;6;61;958,2;0;3,8;20,1;0,75;Muy bueno / Oso ona
21/03/2024;18:00;73;73;Muy bueno / Oso ona;74;11;52;957,9;0;70,3;22,5;1,03;Muy bueno / Oso ona
21/03/2024;17:00;78;78;Muy bueno / Oso ona;68;20;47;957,7;0;106,8;24,1;0,82;Muy bueno / Oso ona
21/03/2024;16:00;82;82;Bueno / Ona;59;30;44;957,7;0;385,1;24,1;1,03;Bueno / Ona
21/03/2024;15:00;83;83;Bueno / Ona;50;25;43;957,9;0;532,5;24,1;0,92;Bueno / Ona
21/03/2024;14:00;83;83;Bueno / Ona;41;29;45;958,2;0;629,8;23,3;1,03;Bueno / Ona
21/03/2024;13:00;82;82;Bueno / Ona;33;52;45;958,5;0;634,3;22,8;0,82;Bueno / Ona
21/03/2024;12:00;70;70;Muy bueno / Oso ona;25;29;48;959,1;0;569,6;21,9;0,46;Muy bueno / Oso ona
21/03/2024;11:00;40;40;Muy bueno / Oso ona;20;1;54;959,4;0;537;20,3;0,34;Muy bueno / Oso ona
21/03/2024;10:00;23;23;Muy bueno / Oso ona;19;341;64;959,4;0;349,4;17,1;0,31;Muy bueno / Oso ona
21/03/2024;09:00;11;11;Muy bueno / Oso ona;18;293;78;959,1;0;166,4;13,5;0,22;Muy bueno / Oso ona
21/03/2024;08:00;10;10;Muy bueno / Oso ona;22;200;83;958,7;0;44,9;11,9;0,13;Muy bueno / Oso ona
21/03/2024;07:00;6;6;Muy bueno / Oso ona;27;249;86;958,1;0;6,2;10,5;0,19;Muy bueno / Oso ona
21/03/2024;06:00;18;18;Muy bueno / Oso ona;31;243;87;957,4;0;0;10,3;0,18;Muy bueno / Oso ona
21/03/2024;05:00;25;25;Muy bueno / Oso ona;33;75;85;956,8;0;0;11,2;0,33;Muy bueno / Oso ona
21/03/2024;04:00;27;27;Muy bueno / Oso ona;34;207;86;956,3;0;0;11,1;0,16;Muy bueno / Oso ona
21/03/2024;03:00;32;32;Muy bueno / Oso ona;36;202;86;955,7;0;0;11,9;0,49;Muy bueno / Oso ona
21/03/2024;02:00;;;Sin datos / Daturik gabe;37;254;86;955,6;0;0;12,4;0,96;Sin datos / Daturik gabe
21/03/2024;01:00;39;39;Muy bueno / Oso ona;42;295;86;955,2;0;0;12,5;0,33;Muy bueno / Oso ona
20/03/2024;24:00;39;39;Muy bueno / Oso ona;47;270;86;955,4;0;0;12,6;0,44;Muy bueno / Oso ona
20/03/2024;23:00;37;37;Muy bueno / Oso ona;52;308;86;955;0;0;13;0,39;Muy bueno / Oso ona
20/03/2024;22:00;31;31;Muy bueno / Oso ona;57;318;85;953,9;0;0;13,3;0,32;Muy bueno / Oso ona
20/03/2024;21:00;35;35;Muy bueno / Oso ona;64;7;88;953;0;0;12,9;0,8;Muy bueno / Oso ona
20/03/2024;20:00;37;37;Muy bueno / Oso ona;69;20;86;952,2;0;0;13,5;1;Muy bueno / Oso ona
20/03/2024;19:00;41;41;Muy bueno / Oso ona;75;5;78;951;0,5;0,3;15,3;1,36;Muy bueno / Oso ona
20/03/2024;18:00;75;75;Muy bueno / Oso ona;79;63;57;949,8;0,2;24,8;18,8;1,51;Muy bueno / Oso ona
20/03/2024;17:00;80;80;Muy bueno / Oso ona;76;74;49;949,1;0;109,2;20,1;2,12;Muy bueno / Oso ona
20/03/2024;16:00;80;80;Muy bueno / Oso ona;69;96;42;948,4;0;346,1;22,5;1,9;Muy bueno / Oso ona
20/03/2024;15:00;79;79;Muy bueno / Oso ona;59;74;45;948,5;0;390,9;21,7;1,68;Muy bueno / Oso ona
20/03/2024;14:00;81;81;Bueno / Ona;50;67;45;949,1;0;322,7;21,1;1,56;Bueno / Ona
20/03/2024;13:00;80;80;Muy bueno / Oso ona;43;65;44;949,4;0;397,2;21,5;1,24;Muy bueno / Oso ona
20/03/2024;12:00;80;80;Muy bueno / Oso ona;35;61;44;949,3;0;573,8;22,3;0,65;Muy bueno / Oso ona
20/03/2024;11:00;73;73;Muy bueno / Oso ona;28;63;46;949,7;0;505,2;20,7;0,63;Muy bueno / Oso ona
20/03/2024;10:00;57;57;Muy bueno / Oso ona;21;30;52;949,8;0;384,3;18,5;0,52;Muy bueno / Oso ona
20/03/2024;09:00;18;18;Muy bueno / Oso ona;16;350;65;949,9;0;183,6;15,8;0,26;Muy bueno / Oso ona
20/03/2024;08:00;5;5;Muy bueno / Oso ona;17;276;76;949,6;0;64,6;13,3;0,21;Muy bueno / Oso ona
20/03/2024;07:00;9;9;Muy bueno / Oso ona;20;244;76;949;0;11,1;13,4;0,13;Muy bueno / Oso ona
20/03/2024;06:00;19;19;Muy bueno / Oso ona;23;357;74;948,6;0;0;13,9;0,41;Muy bueno / Oso ona
20/03/2024;05:00;19;19;Muy bueno / Oso ona;25;265;79;948;0;0;13,4;0,28;Muy bueno / Oso ona
20/03/2024;04:00;21;21;Muy bueno / Oso ona;27;340;79;947,9;0;0;14;0,31;Muy bueno / Oso ona
20/03/2024;03:00;20;20;Muy bueno / Oso ona;29;327;79;948;0;0;14,4;0,38;Muy bueno / Oso ona
20/03/2024;02:00;;;Sin datos / Daturik gabe;34;316;79;948,1;0;0;14,2;0,32;Sin datos / Daturik gabe
20/03/2024;01:00;28;28;Muy bueno / Oso ona;38;312;78;948,3;0;0;15;0,17;Muy bueno / Oso ona
19/03/2024;24:00;27;27;Muy bueno / Oso ona;43;223;81;948,5;0;0;14,5;0,56;Muy bueno / Oso ona
19/03/2024;23:00;29;29;Muy bueno / Oso ona;49;247;80;948,8;0;0;14,9;0,24;Muy bueno / Oso ona
19/03/2024;22:00;33;33;Muy bueno / Oso ona;55;212;76;949,2;0;0;16;0,36;Muy bueno / Oso ona
19/03/2024;21:00;32;32;Muy bueno / Oso ona;59;201;76;949,2;0;0;16,6;0,7;Muy bueno / Oso ona
19/03/2024;20:00;37;37;Muy bueno / Oso ona;61;353;69;949;0;0;18,7;0,5;Muy bueno / Oso ona
19/03/2024;19:00;52;52;Muy bueno / Oso ona;62;6;64;948,8;0;1,6;20,3;0,75;Muy bueno / Oso ona
19/03/2024;18:00;63;63;Muy bueno / Oso ona;58;110;44;948,6;0;51,6;23,2;1,22;Muy bueno / Oso ona
19/03/2024;17:00;73;73;Muy bueno / Oso ona;53;100;41;948,4;0;128,7;24,3;1,38;Muy bueno / Oso ona
19/03/2024;16:00;74;74;Muy bueno / Oso ona;46;85;39;948,5;0;286,4;25,7;0,63;Muy bueno / Oso ona
19/03/2024;15:00;74;74;Muy bueno / Oso ona;37;85;39;948,7;0;509,3;26,1;0,46;Muy bueno / Oso ona
19/03/2024;14:00;65;65;Muy bueno / Oso ona;29;35;44;949,1;0;621,4;25,1;0,64;Muy bueno / Oso ona
19/03/2024;13:00;53;53;Muy bueno / Oso ona;22;37;51;949,8;0;625;23,6;0,52;Muy bueno / Oso ona
19/03/2024;12:00;39;39;Muy bueno / Oso ona;17;12;57;950,6;0;579,5;21,9;0,32;Muy bueno / Oso ona
19/03/2024;11:00;25;25;Muy bueno / Oso ona;14;308;67;951,4;0;519,7;18,9;0,29;Muy bueno / Oso ona
19/03/2024;10:00;20;20;Muy bueno / Oso ona;14;183;80;952,1;0;326,8;15;0,19;Muy bueno / Oso ona
19/03/2024;09:00;15;15;Muy bueno / Oso ona;13;207;86;952,4;0;96;12,8;0,31;Muy bueno / Oso ona
19/03/2024;08:00;7;7;Muy bueno / Oso ona;15;206;89;952,3;0;43,6;11,6;0,5;Muy bueno / Oso ona
19/03/2024;07:00;4;4;Muy bueno / Oso ona;18;25;88;951,9;0;7,8;10,9;0,17;Muy bueno / Oso ona
19/03/2024;06:00;9;9;Muy bueno / Oso ona;21;2;85;951,6;0;0;11,3;0,25;Muy bueno / Oso ona
19/03/2024;05:00;15;15;Muy bueno / Oso ona;23;360;82;951,5;0;0;12,2;0,08;Muy bueno / Oso ona
19/03/2024;04:00;19;19;Muy bueno / Oso ona;25;10;85;951,6;0;0;11,5;0,15;Muy bueno / Oso ona
19/03/2024;03:00;20;20;Muy bueno / Oso ona;27;1;84;951,7;0;0;12,2;0,18;Muy bueno / Oso ona
19/03/2024;02:00;;;Sin datos / Daturik gabe;30;355;81;951,8;0;0;13,9;0,32;Sin datos / Daturik gabe
19/03/2024;01:00;29;29;Muy bueno / Oso ona;34;332;81;952;0;0;14,5;0,22;Muy bueno / Oso ona
18/03/2024;24:00;30;30;Muy bueno / Oso ona;38;116;80;952,8;0;0;14,7;0,82;Muy bueno / Oso ona
18/03/2024;23:00;23;23;Muy bueno / Oso ona;42;288;73;952,7;0;0;14,7;0,17;Muy bueno / Oso ona
18/03/2024;22:00;26;26;Muy bueno / Oso ona;46;210;69;952,1;0;0;14,8;0,38;Muy bueno / Oso ona
18/03/2024;21:00;30;30;Muy bueno / Oso ona;51;302;61;951,8;0;0;16,5;0,03;Muy bueno / Oso ona
18/03/2024;20:00;29;29;Muy bueno / Oso ona;54;21;55;951,7;0;0;18,7;0,17;Muy bueno / Oso ona
18/03/2024;19:00;43;43;Muy bueno / Oso ona;57;172;48;951,4;0;3,2;20,9;0,64;Muy bueno / Oso ona
18/03/2024;18:00;61;61;Muy bueno / Oso ona;58;196;42;951,3;0;61,8;22,9;1,03;Muy bueno / Oso ona
18/03/2024;17:00;60;60;Muy bueno / Oso ona;55;200;40;951,2;0;97,3;24;0,99;Muy bueno / Oso ona
18/03/2024;16:00;61;61;Muy bueno / Oso ona;49;293;40;951,5;0;427,8;24,4;0,65;Muy bueno / Oso ona
18/03/2024;15:00;59;59;Muy bueno / Oso ona;43;260;42;951,9;0;509,5;24,1;0,68;Muy bueno / Oso ona
18/03/2024;14:00;62;62;Muy bueno / Oso ona;37;278;48;952,4;0;594;23,7;0,23;Muy bueno / Oso ona
18/03/2024;13:00;58;58;Muy bueno / Oso ona;32;14;51;953,2;0;553,1;22,3;0,07;Muy bueno / Oso ona
18/03/2024;12:00;55;55;Muy bueno / Oso ona;28;68;55;953,7;0;573,9;21,5;0,49;Muy bueno / Oso ona
18/03/2024;11:00;48;48;Muy bueno / Oso ona;24;86;62;954,4;0;504,9;19,5;0,58;Muy bueno / Oso ona
18/03/2024;10:00;34;34;Muy bueno / Oso ona;21;47;71;954,8;0;437,8;17,3;0,47;Muy bueno / Oso ona
18/03/2024;09:00;17;17;Muy bueno / Oso ona;19;359;77;955,3;0;198,2;14,8;0,42;Muy bueno / Oso ona
18/03/2024;08:00;14;14;Muy bueno / Oso ona;21;195;85;955,4;0;58,8;12,3;0,45;Muy bueno / Oso ona
18/03/2024;07:00;11;11;Muy bueno / Oso ona;23;352;87;955,4;0;5,9;11,5;0,19;Muy bueno / Oso ona
18/03/2024;06:00;18;18;Muy bueno / Oso ona;28;279;86;955,4;0;0;12,2;0,04;Muy bueno / Oso ona
18/03/2024;05:00;27;27;Muy bueno / Oso ona;31;227;87;955,3;0;0;12;0,22;Muy bueno / Oso ona
18/03/2024;04:00;21;21;Muy bueno / Oso ona;33;316;85;955,4;0;0;12;0,19;Muy bueno / Oso ona
18/03/2024;03:00;25;25;Muy bueno / Oso ona;36;242;87;955,5;0;0;11,8;0,22;Muy bueno / Oso ona
18/03/2024;02:00;;;Sin datos / Daturik gabe;39;11;85;955,7;0;0;13;0,68;Sin datos / Daturik gabe
18/03/2024;01:00;31;31;Muy bueno / Oso ona;40;14;79;955,7;0;0;13,8;0,75;Muy bueno / Oso ona
17/03/2024;24:00;28;28;Muy bueno / Oso ona;43;306;70;955,2;0;0;15,4;0,22;Muy bueno / Oso ona
17/03/2024;23:00;43;43;Muy bueno / Oso ona;46;222;65;954,9;0;0;16,4;0,55;Muy bueno / Oso ona
17/03/2024;22:00;45;45;Muy bueno / Oso ona;48;190;66;954,7;0;0;16,5;0,99;Muy bueno / Oso ona
17/03/2024;21:00;41;41;Muy bueno / Oso ona;49;186;66;954,9;0;0;16,6;1,04;Muy bueno / Oso ona
17/03/2024;20:00;38;38;Muy bueno / Oso ona;50;181;63;954,8;0;0;17,4;0,82;Muy bueno / Oso ona
17/03/2024;19:00;44;44;Muy bueno / Oso ona;52;192;59;954,8;0;1,5;18,5;1,62;Muy bueno / Oso ona
17/03/2024;18:00;52;52;Muy bueno / Oso ona;53;212;55;954,6;0;47,9;19,9;1,89;Muy bueno / Oso ona
17/03/2024;17:00;53;53;Muy bueno / Oso ona;53;203;53;954,4;0;128,5;21;1,49;Muy bueno / Oso ona
17/03/2024;16:00;55;55;Muy bueno / Oso ona;52;197;54;954,5;0;157,7;20,3;3,12;Muy bueno / Oso ona
17/03/2024;15:00;54;54;Muy bueno / Oso ona;50;205;51;954,4;0;355,4;21,4;2,63;Muy bueno / Oso ona
17/03/2024;14:00;53;53;Muy bueno / Oso ona;50;195;56;954,9;0;292,2;20,6;2,14;Muy bueno / Oso ona
17/03/2024;13:00;54;54;Muy bueno / Oso ona;50;203;56;955,3;0;493;20,4;3,41;Muy bueno / Oso ona
17/03/2024;12:00;53;53;Muy bueno / Oso ona;50;203;55;955,8;0;521,5;20,4;2,18;Muy bueno / Oso ona
17/03/2024;11:00;50;50;Muy bueno / Oso ona;50;197;61;956,3;0;386,8;18,5;2,49;Muy bueno / Oso ona
17/03/2024;10:00;49;49;Muy bueno / Oso ona;50;198;63;956,3;0;353,5;17,8;1,52;Muy bueno / Oso ona
17/03/2024;09:00;45;45;Muy bueno / Oso ona;50;181;64;956,6;0;253,6;17,5;0,59;Muy bueno / Oso ona
17/03/2024;08:00;44;44;Muy bueno / Oso ona;51;245;65;956,5;0;124,7;16,7;0,24;Muy bueno / Oso ona
17/03/2024;07:00;50;50;Muy bueno / Oso ona;53;192;70;956,5;0;11,6;14,6;2,32;Muy bueno / Oso ona
17/03/2024;06:00;53;53;Muy bueno / Oso ona;54;180;68;956,4;0;0;15,1;0,96;Muy bueno / Oso ona
17/03/2024;05:00;53;53;Muy bueno / Oso ona;54;19;68;956,4;0;0;15,1;0,3;Muy bueno / Oso ona
17/03/2024;04:00;53;53;Muy bueno / Oso ona;55;202;68;956,2;0;0;15;0,53;Muy bueno / Oso ona
17/03/2024;03:00;51;51;Muy bueno / Oso ona;56;189;68;956,4;0;0;14,8;1,38;Muy bueno / Oso ona
17/03/2024;02:00;;;Sin datos / Daturik gabe;58;207;67;956,4;0;0;14,8;2,01;Sin datos / Daturik gabe
17/03/2024;01:00;54;54;Muy bueno / Oso ona;60;212;67;956,8;0;0;14,6;2,29;Muy bueno / Oso ona
16/03/2024;24:00;56;56;Muy bueno / Oso ona;62;243;65;957,1;0;0;15,1;1,2;Muy bueno / Oso ona
16/03/2024;23:00;56;56;Muy bueno / Oso ona;64;196;65;957,3;0;0;15,3;2,71;Muy bueno / Oso ona
16/03/2024;22:00;57;57;Muy bueno / Oso ona;67;202;63;957,6;0;0;15,8;2,58;Muy bueno / Oso ona
16/03/2024;21:00;58;58;Muy bueno / Oso ona;68;193;62;957,5;0;0;16;1,98;Muy bueno / Oso ona
16/03/2024;20:00;61;61;Muy bueno / Oso ona;70;197;58;957,4;0;0;16,8;1,84;Muy bueno / Oso ona
16/03/2024;19:00;64;64;Muy bueno / Oso ona;70;200;54;957,1;0;0,3;17,6;1,52;Muy bueno / Oso ona
16/03/2024;18:00;71;71;Muy bueno / Oso ona;67;211;49;957,2;0;21,8;18,7;1,54;Muy bueno / Oso ona
16/03/2024;17:00;74;74;Muy bueno / Oso ona;62;212;46;956,9;0;107;19,6;2,02;Muy bueno / Oso ona
16/03/2024;16:00;74;74;Muy bueno / Oso ona;56;205;48;956,9;0;198,3;20;2,51;Muy bueno / Oso ona
16/03/2024;15:00;73;73;Muy bueno / Oso ona;49;194;47;957,1;0;271,1;20,3;2,26;Muy bueno / Oso ona
16/03/2024;14:00;72;72;Muy bueno / Oso ona;41;215;48;957,4;0;401;20,5;2,46;Muy bueno / Oso ona
16/03/2024;13:00;70;70;Muy bueno / Oso ona;35;211;49;957,5;0;628;20;2,4;Muy bueno / Oso ona
16/03/2024;12:00;60;60;Muy bueno / Oso ona;29;259;54;958,4;0;556,4;18,9;1,13;Muy bueno / Oso ona
16/03/2024;11:00;41;41;Muy bueno / Oso ona;24;20;61;959,1;0;393,7;17;0,38;Muy bueno / Oso ona
16/03/2024;10:00;31;31;Muy bueno / Oso ona;22;15;67;959,3;0;368,7;14,8;0,29;Muy bueno / Oso ona
16/03/2024;09:00;25;25;Muy bueno / Oso ona;21;63;74;959,2;0;258,5;12,5;0,26;Muy bueno / Oso ona
16/03/2024;08:00;17;17;Muy bueno / Oso ona;22;57;82;959,2;0;99,1;9,1;0,46;Muy bueno / Oso ona
16/03/2024;07:00;12;12;Muy bueno / Oso ona;24;31;86;959;0;7;7,7;0,28;Muy bueno / Oso ona
16/03/2024;06:00;20;20;Muy bueno / Oso ona;28;329;88;958,8;0;0;7,2;0,28;Muy bueno / Oso ona
16/03/2024;05:00;23;23;Muy bueno / Oso ona;34;356;88;958,5;0;0;7,5;0,13;Muy bueno / Oso ona
16/03/2024;04:00;24;24;Muy bueno / Oso ona;39;358;87;958,6;0;0;7,9;0,22;Muy bueno / Oso ona
16/03/2024;03:00;25;25;Muy bueno / Oso ona;44;355;86;958,9;0;0;8,2;0,2;Muy bueno / Oso ona
16/03/2024;02:00;;;Sin datos / Daturik gabe;50;298;87;959;0;0;8,4;0,11;Sin datos / Daturik gabe
16/03/2024;01:00;31;31;Muy bueno / Oso ona;52;194;87;959;0;0;8,7;0,11;Muy bueno / Oso ona
15/03/2024;24:00;33;33;Muy bueno / Oso ona;57;284;86;959;0;0;9,2;0,11;Muy bueno / Oso ona
15/03/2024;23:00;39;39;Muy bueno / Oso ona;61;220;84;959;0;0;10,4;0,38;Muy bueno / Oso ona
15/03/2024;22:00;60;60;Muy bueno / Oso ona;64;355;80;958,7;0;0;11,9;0,79;Muy bueno / Oso ona
15/03/2024;21:00;61;61;Muy bueno / Oso ona;64;4;79;958,4;0;0;12,4;0,86;Muy bueno / Oso ona
15/03/2024;20:00;62;62;Muy bueno / Oso ona;64;10;77;957,8;0;0;13,1;1,05;Muy bueno / Oso ona
15/03/2024;19:00;63;63;Muy bueno / Oso ona;64;7;74;957,1;0;1,1;13,8;1,34;Muy bueno / Oso ona
15/03/2024;18:00;67;67;Muy bueno / Oso ona;62;9;71;956,3;0;30,2;15;1,62;Muy bueno / Oso ona
15/03/2024;17:00;70;70;Muy bueno / Oso ona;60;15;64;955,5;0;74,8;16,6;1,68;Muy bueno / Oso ona
15/03/2024;16:00;65;65;Muy bueno / Oso ona;57;196;49;954,8;0;155,6;18,9;2,34;Muy bueno / Oso ona
15/03/2024;15:00;66;66;Muy bueno / Oso ona;55;227;46;954,3;0;436,8;19,9;2,02;Muy bueno / Oso ona
15/03/2024;14:00;61;61;Muy bueno / Oso ona;52;220;51;954,5;0;461,4;19,2;2,85;Muy bueno / Oso ona
15/03/2024;13:00;60;60;Muy bueno / Oso ona;51;201;53;954,2;0;617,4;18,7;3,63;Muy bueno / Oso ona
15/03/2024;12:00;56;56;Muy bueno / Oso ona;51;186;59;954,2;0;601,7;17,8;2,81;Muy bueno / Oso ona
15/03/2024;11:00;53;53;Muy bueno / Oso ona;51;198;62;954,3;0;513,9;16,8;2,57;Muy bueno / Oso ona
15/03/2024;10:00;52;52;Muy bueno / Oso ona;52;213;65;954,4;0;423,8;15,9;2,08;Muy bueno / Oso ona
15/03/2024;09:00;46;46;Muy bueno / Oso ona;52;196;72;954,3;0;284,7;13,9;2,55;Muy bueno / Oso ona
15/03/2024;08:00;46;46;Muy bueno / Oso ona;53;202;76;953,8;0;137,6;12,5;3,35;Muy bueno / Oso ona
15/03/2024;07:00;45;45;Muy bueno / Oso ona;56;192;77;953,9;0;14,3;11,5;2,15;Muy bueno / Oso ona
15/03/2024;06:00;52;52;Muy bueno / Oso ona;59;198;73;953,9;0;0;12,5;1,41;Muy bueno / Oso ona
15/03/2024;05:00;56;56;Muy bueno / Oso ona;60;201;71;953,7;0;0;12,8;1,74;Muy bueno / Oso ona
15/03/2024;04:00;59;59;Muy bueno / Oso ona;62;206;69;953,3;0;0;12,9;1,3;Muy bueno / Oso ona
15/03/2024;03:00;58;58;Muy bueno / Oso ona;63;180;70;953,2;0;0;12,4;1,14;Muy bueno / Oso ona
15/03/2024;02:00;;;Sin datos / Daturik gabe;65;190;69;953,3;0;0;12,4;1,53;Sin datos / Daturik gabe
15/03/2024;01:00;58;58;Muy bueno / Oso ona;66;191;68;953,2;0;0;12,3;1,52;Muy bueno / Oso ona
14/03/2024;24:00;63;63;Muy bueno / Oso ona;68;218;64;953;0;0;13;2,16;Muy bueno / Oso ona
14/03/2024;23:00;64;64;Muy bueno / Oso ona;71;209;63;952,6;0;0;13,1;2,62;Muy bueno / Oso ona
14/03/2024;22:00;63;63;Muy bueno / Oso ona;73;203;61;952,4;0;0;13,4;2,06;Muy bueno / Oso ona
14/03/2024;21:00;66;66;Muy bueno / Oso ona;75;203;57;952,1;0;0;14,3;2,4;Muy bueno / Oso ona
