Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
19/07/2024;12:00;0,1;0,14;6;27;18;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;;23,71;Bueno / Ona;17,71;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;11:00;0,11;0,15;18;50;23;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;;23,63;Bueno / Ona;17,5;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;10:00;0,11;0,15;31;90;43;Bueno / Ona;46;46;Muy bueno / Oso ona;;23,29;Bueno / Ona;17,17;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;09:00;;0,15;25;77;38;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;;23,42;Bueno / Ona;16,92;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;08:00;;0,14;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;23,42;Bueno / Ona;16,67;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;07:00;;0,14;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;46;23,42;Bueno / Ona;16,38;Bueno / Ona;;Sin datos / Daturik gabe;Bueno / Ona
19/07/2024;06:00;0,2;0,14;26;74;34;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;47;23,38;Bueno / Ona;16,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;05:00;0,15;0,13;6;40;30;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;49;23,04;Bueno / Ona;15,75;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;04:00;0,13;0,13;1;18;16;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;55;22,96;Bueno / Ona;15,63;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;03:00;0,13;0,14;0;11;11;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;58;23;Bueno / Ona;15,54;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;02:00;0,12;0,14;0;6;6;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;58;22,92;Bueno / Ona;15,42;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
19/07/2024;01:00;0,13;0,15;0;10;10;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;58;22,83;Bueno / Ona;15,33;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;24:00;0,13;0,16;1;10;10;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;57;22,71;Bueno / Ona;15,25;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;23:00;0,13;0,16;1;12;10;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;58;22,75;Bueno / Ona;15,29;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;22:00;0,15;0,17;1;15;13;Muy bueno / Oso ona;59;59;Muy bueno / Oso ona;61;22,92;Bueno / Ona;15,29;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;21:00;0,15;0,17;2;23;20;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;64;23;Bueno / Ona;15,25;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;20:00;0,17;0,17;3;23;19;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;65;22,96;Bueno / Ona;15,17;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;19:00;0,17;0,18;3;22;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;69;22,96;Bueno / Ona;15,17;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;18:00;0,19;0,19;4;29;22;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;73;22,92;Bueno / Ona;15,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;17:00;0,17;0,19;4;21;16;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;72;22,79;Bueno / Ona;15,04;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;16:00;0,18;0,21;4;21;15;Muy bueno / Oso ona;70;70;Muy bueno / Oso ona;72;22,75;Bueno / Ona;14,92;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;15:00;0,17;0,22;4;21;15;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;65;22,54;Bueno / Ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;14:00;;0,23;6;25;16;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;58;22,67;Bueno / Ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;13:00;0,19;0,24;4;22;15;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;50;22,58;Bueno / Ona;14,63;Bueno / Ona;4;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;12:00;0,22;0,23;7;27;17;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;42;22,33;Bueno / Ona;14,38;Bueno / Ona;5;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;11:00;0,23;0,23;7;29;19;Muy bueno / Oso ona;74;74;Muy bueno / Oso ona;33;21,88;Bueno / Ona;14,08;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;10:00;0,23;0,22;15;62;40;Muy bueno / Oso ona;50;50;Muy bueno / Oso ona;24;21,54;Bueno / Ona;13,83;Bueno / Ona;12;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;09:00;0,26;0,2;33;95;45;Bueno / Ona;25;25;Muy bueno / Oso ona;17;;Sin datos / Daturik gabe;13,46;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;08:00;0,27;0,19;50;113;36;Muy bueno / Oso ona;14;14;Muy bueno / Oso ona;15;;Sin datos / Daturik gabe;13,17;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;07:00;0,25;0,17;48;102;28;Muy bueno / Oso ona;11;11;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;12,92;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;06:00;0,22;0,16;36;82;26;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;24;19,83;Muy bueno / Oso ona;12,75;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;05:00;0,18;0,15;21;59;27;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;30;19,71;Muy bueno / Oso ona;12,58;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;04:00;0,17;0,15;11;47;30;Muy bueno / Oso ona;8;8;Muy bueno / Oso ona;36;19,46;Muy bueno / Oso ona;12,42;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;03:00;0,16;0,15;2;28;25;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;41;19,17;Muy bueno / Oso ona;12,25;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;02:00;0,14;0,15;1;23;22;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;46;19,08;Muy bueno / Oso ona;12,13;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
18/07/2024;01:00;0,14;0,15;1;16;14;Muy bueno / Oso ona;47;47;Muy bueno / Oso ona;53;19,04;Muy bueno / Oso ona;12;Bueno / Ona;6;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;24:00;0,15;0,15;1;18;17;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;59;18,79;Muy bueno / Oso ona;11,79;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;23:00;0,15;0,15;1;21;19;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;62;18,58;Muy bueno / Oso ona;11,58;Bueno / Ona;7;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;22:00;0,15;0,16;2;19;16;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;66;18,33;Muy bueno / Oso ona;11,38;Bueno / Ona;8;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;21:00;0,16;0,16;2;27;24;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;68;18,13;Muy bueno / Oso ona;11,25;Bueno / Ona;10;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;20:00;0,15;0,16;3;35;31;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;71;17,96;Muy bueno / Oso ona;11,08;Bueno / Ona;14;Muy bueno / Oso ona;Bueno / Ona
17/07/2024;19:00;0,15;0,16;4;37;31;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;73;17,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;9;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;18:00;0,15;0,16;4;30;24;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;71;17,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;5;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;17:00;0,16;0,16;7;37;27;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;70;17,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;16:00;0,17;0,16;6;31;22;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;68;17,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;15:00;0,17;0,17;7;34;23;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;63;16,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;14:00;;0,18;5;24;17;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;56;16,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;13:00;0,16;0,19;7;24;14;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;49;16,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;12:00;0,16;0,19;9;33;19;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;42;16,79;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;11:00;0,15;0,19;11;37;20;Muy bueno / Oso ona;57;57;Muy bueno / Oso ona;36;16,79;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/07/2024;10:00;0,15;0,2;7;30;19;Muy bueno / Oso ona;53;53;Muy bueno / Oso ona;31;16,83;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/07/2024;09:00;0,17;0,2;8;33;20;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;26;16,79;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/07/2024;08:00;0,21;0,2;27;69;28;Muy bueno / Oso ona;24;24;Muy bueno / Oso ona;21;16,83;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/07/2024;07:00;0,24;0,19;38;83;25;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;19;16,79;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;06:00;0,24;0,18;24;65;28;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;19;16,46;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;05:00;0,22;0,18;11;51;34;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;19;16,42;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;04:00;0,18;0,17;3;30;27;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;20;16,5;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;03:00;0,17;0,17;2;25;23;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;20;16,54;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;02:00;0,17;0,18;1;18;17;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;22;16,63;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/07/2024;01:00;0,16;0,18;0;10;10;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;25;16,75;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;24:00;0,16;0,18;0;9;9;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;25;16,96;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;23:00;0,17;0,19;0;8;8;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;27;17,13;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;22:00;0,18;0,2;1;10;9;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;28;17,13;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;21:00;0,17;0,2;1;12;10;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;28;17,17;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;20:00;0,19;0,2;1;15;13;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;29;17,29;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;19:00;0,22;0,2;2;16;14;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;28;17,33;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;18:00;0,19;0,2;2;18;14;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;27;17,29;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;17:00;0,2;0,2;4;24;18;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;25;17,29;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;16:00;0,21;0,2;6;29;20;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;25;17,25;Muy bueno / Oso ona;9,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;15:00;0,21;0,2;4;23;16;Muy bueno / Oso ona;30;30;Muy bueno / Oso ona;23;17,21;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;14:00;;0,21;4;19;13;Muy bueno / Oso ona;27;27;Muy bueno / Oso ona;22;17,04;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;13:00;0,19;0,22;4;19;13;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;21;16,71;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;12:00;0,19;0,22;4;18;12;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;19;16,71;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;11:00;0,2;0,22;10;38;23;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;18;16,96;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;10:00;0,22;0,22;10;44;28;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;17;17,13;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;09:00;0,21;0,21;12;51;33;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;16;17,42;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;08:00;0,23;0,21;31;89;42;Bueno / Ona;17;17;Muy bueno / Oso ona;16;17,46;Muy bueno / Oso ona;9,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
16/07/2024;07:00;0,25;0,2;51;112;33;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;16;17;Muy bueno / Oso ona;9;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;06:00;0,27;0,19;40;90;28;Muy bueno / Oso ona;15;15;Muy bueno / Oso ona;16;16,67;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;05:00;0,21;0,17;27;69;28;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;17;16,96;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;04:00;0,19;0,17;17;53;28;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;17;17,54;Muy bueno / Oso ona;9,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;03:00;0,17;0,17;11;46;29;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;17;17,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;02:00;0,17;0,17;7;42;31;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;18;18,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/07/2024;01:00;0,17;0,16;2;31;28;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;18;18,58;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;24:00;0,17;0,16;1;27;26;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;19;18,83;Muy bueno / Oso ona;11,46;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;23:00;0,16;0,16;1;21;20;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;19;19,08;Muy bueno / Oso ona;11,88;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;22:00;0,15;0,15;1;17;15;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;20;19,46;Muy bueno / Oso ona;12,29;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;21:00;0,19;0,15;5;34;26;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;23;19,79;Muy bueno / Oso ona;12,75;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;20:00;0,16;0,15;2;17;14;Muy bueno / Oso ona;17;17;Muy bueno / Oso ona;23;;Sin datos / Daturik gabe;13,13;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;19:00;0,15;0,15;2;14;11;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;26;;Sin datos / Daturik gabe;13,46;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;18:00;0,14;0,15;2;16;13;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;27;;Sin datos / Daturik gabe;13,75;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;17:00;0,14;0,16;3;20;16;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;28;;Sin datos / Daturik gabe;14,08;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;16:00;0,15;0,17;3;17;13;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;28;21;Bueno / Ona;14,29;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;15:00;0,15;0,18;3;18;13;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;28;21;Bueno / Ona;14,46;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;14:00;;0,19;4;17;11;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;27;;Sin datos / Daturik gabe;14,58;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;13:00;0,15;0,21;5;20;13;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;25;;Sin datos / Daturik gabe;14,71;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;12:00;0,17;0,22;5;22;14;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;25;;Sin datos / Daturik gabe;14,88;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;11:00;0,19;0,22;7;35;24;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;23;;Sin datos / Daturik gabe;15,08;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;10:00;0,19;0,22;7;33;22;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;21;;Sin datos / Daturik gabe;15,29;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;09:00;0,22;0,23;13;47;28;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;15,5;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;08:00;0,22;0,22;30;81;36;Muy bueno / Oso ona;21;21;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;15,58;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;07:00;0,22;0,22;21;55;24;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;15,83;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;06:00;0,28;0,22;40;92;31;Muy bueno / Oso ona;18;18;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;16,13;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;05:00;0,24;0,22;31;72;25;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;20;;Sin datos / Daturik gabe;15,83;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;04:00;0,23;0,22;27;68;27;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;20;19,63;Muy bueno / Oso ona;15,38;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;03:00;0,21;0,22;8;37;25;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;20;19,42;Muy bueno / Oso ona;15,08;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;02:00;0,21;0,22;6;35;26;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;21;19,13;Muy bueno / Oso ona;14,75;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
15/07/2024;01:00;0,2;0,22;3;31;26;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;21;18,83;Muy bueno / Oso ona;14,42;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;24:00;0,21;0,22;4;34;28;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;21;18,5;Muy bueno / Oso ona;14,08;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;23:00;0,21;0,21;8;44;32;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;23;18,08;Muy bueno / Oso ona;13,67;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;22:00;0,26;0,2;15;61;37;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;25;17,67;Muy bueno / Oso ona;13,29;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;21:00;0,23;0,19;15;62;39;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;26;17,33;Muy bueno / Oso ona;12,88;Bueno / Ona;3;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;20:00;0,23;0,18;8;45;33;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;28;16,92;Muy bueno / Oso ona;12,5;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;19:00;0,21;0,17;5;29;22;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;29;16,5;Muy bueno / Oso ona;12,17;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;18:00;0,2;0,17;3;24;19;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;31;16,17;Muy bueno / Oso ona;11,88;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;17:00;0,18;0,17;2;13;11;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;31;15,83;Muy bueno / Oso ona;11,58;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;16:00;0,15;0,17;1;13;10;Muy bueno / Oso ona;32;32;Muy bueno / Oso ona;31;15,58;Muy bueno / Oso ona;11,33;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;15:00;0,15;0,17;1;10;8;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;30;15,33;Muy bueno / Oso ona;11,04;Bueno / Ona;2;Muy bueno / Oso ona;Bueno / Ona
14/07/2024;14:00;;0,17;2;14;10;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;28;15,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/07/2024;13:00;0,18;0,18;4;21;15;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;27;14,71;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/07/2024;12:00;0,18;0,18;5;25;18;Muy bueno / Oso ona;34;34;Muy bueno / Oso ona;24;14,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/07/2024;11:00;0,21;0,18;7;36;25;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;21;13,92;Muy bueno / Oso ona;9,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
14/07/2024;10:00;0,17;0,18;8;33;22;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;18;13,46;Muy bueno / Oso ona;9,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
