Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s);ICA Estación
12/10/2024;03:00;0;16;16;Muy bueno / Oso ona;11,42;Muy bueno / Oso ona;5,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;121;53;994,1;0,3;20;2,19;Muy bueno / Oso ona
12/10/2024;02:00;0;13;13;Muy bueno / Oso ona;11,83;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;109;54;994,3;0,3;20,3;2,33;Muy bueno / Oso ona
12/10/2024;01:00;0;13;13;Muy bueno / Oso ona;12;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;151;51;993,7;0,3;21,8;2,55;Muy bueno / Oso ona
11/10/2024;24:00;0;13;13;Muy bueno / Oso ona;12,25;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;96;51;994;0,3;20,6;1,71;Muy bueno / Oso ona
11/10/2024;23:00;0;17;17;Muy bueno / Oso ona;12,46;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;110;51;994,1;0,3;20,5;2,3;Muy bueno / Oso ona
11/10/2024;22:00;0;16;16;Muy bueno / Oso ona;12,58;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;109;49;994,6;0,3;20,8;2,5;Muy bueno / Oso ona
11/10/2024;21:00;0;18;18;Muy bueno / Oso ona;12,83;Muy bueno / Oso ona;6,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;112;50;995,2;0,3;20,7;2,04;Muy bueno / Oso ona
11/10/2024;20:00;0;19;19;Muy bueno / Oso ona;13,08;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;105;48;995,1;0,3;21;2,33;Muy bueno / Oso ona
11/10/2024;19:00;0;18;18;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;111;47;994,9;0,3;21;2,95;Muy bueno / Oso ona
11/10/2024;18:00;0;24;24;Muy bueno / Oso ona;13,21;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;3;Muy bueno / Oso ona;106;49;995,1;6,2;21,1;2,02;Muy bueno / Oso ona
11/10/2024;17:00;1;27;26;Muy bueno / Oso ona;13,29;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;102;49;995,5;54,3;21,8;2,14;Muy bueno / Oso ona
11/10/2024;16:00;1;26;25;Muy bueno / Oso ona;13,42;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;97;47;996,2;117,9;22,5;1,89;Muy bueno / Oso ona
11/10/2024;15:00;1;22;21;Muy bueno / Oso ona;13,63;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;116;41;996,7;185,7;23,2;1,71;Muy bueno / Oso ona
11/10/2024;14:00;1;24;23;Muy bueno / Oso ona;13,83;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;126;41;997,1;546,1;23,2;2,02;Muy bueno / Oso ona
11/10/2024;13:00;1;27;26;Muy bueno / Oso ona;14,13;Muy bueno / Oso ona;6,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;92;45;997,3;760,3;22,6;2,45;Muy bueno / Oso ona
11/10/2024;12:00;1;27;26;Muy bueno / Oso ona;14,5;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;95;52;999;796,6;21,8;1,64;Muy bueno / Oso ona
11/10/2024;11:00;4;33;27;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;4;Muy bueno / Oso ona;102;64;1000,3;736,4;19,7;0,89;Muy bueno / Oso ona
11/10/2024;10:00;17;65;40;Muy bueno / Oso ona;14,71;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;5;Muy bueno / Oso ona;112;78;1001;590,1;16,9;1,07;Muy bueno / Oso ona
11/10/2024;09:00;25;82;43;Bueno / Ona;14,58;Muy bueno / Oso ona;6,75;Muy bueno / Oso ona;5;Muy bueno / Oso ona;153;89;1001,5;406,3;13,7;1,79;Bueno / Ona
11/10/2024;08:00;40;109;47;Bueno / Ona;14,33;Muy bueno / Oso ona;6,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;150;96;1001,7;193,6;11,9;1,69;Bueno / Ona
11/10/2024;07:00;32;99;50;Bueno / Ona;13,75;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;138;99;1001,7;19,3;10,8;1,71;Bueno / Ona
11/10/2024;06:00;20;80;50;Bueno / Ona;13,21;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;125;98;1001,8;0,3;11,4;1,16;Bueno / Ona
11/10/2024;05:00;9;62;49;Bueno / Ona;12,79;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;125;97;1001,8;0,3;12;1,13;Bueno / Ona
11/10/2024;04:00;4;57;51;Bueno / Ona;12,46;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;138;94;1002;0,3;12,7;1,19;Bueno / Ona
11/10/2024;03:00;2;47;45;Bueno / Ona;11,88;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;131;91;1002,4;0,3;13,4;1,16;Bueno / Ona
11/10/2024;02:00;1;45;44;Bueno / Ona;11,54;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;114;90;1002,8;0,3;13,9;0,45;Bueno / Ona
11/10/2024;01:00;1;47;46;Bueno / Ona;11,46;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;99;89;1003,1;0,3;14,4;0,81;Bueno / Ona
10/10/2024;24:00;1;49;48;Bueno / Ona;11,25;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;107;88;1003,2;0,3;14,4;0,92;Bueno / Ona
10/10/2024;23:00;1;49;48;Bueno / Ona;11,17;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;129;89;1003,3;0,3;14,5;0,75;Bueno / Ona
10/10/2024;22:00;1;52;51;Bueno / Ona;11,08;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;110;86;1003,2;0,3;15,1;1;Bueno / Ona
10/10/2024;21:00;1;51;50;Bueno / Ona;10,79;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;105;84;1003;0,3;15,7;1,04;Bueno / Ona
10/10/2024;20:00;1;55;54;Bueno / Ona;10,33;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;93;81;1002,8;0,3;16,3;0,43;Bueno / Ona
10/10/2024;19:00;1;44;43;Bueno / Ona;10,13;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;48;79;1002,5;0,3;16,7;0,18;Bueno / Ona
10/10/2024;18:00;1;35;35;Muy bueno / Oso ona;10;Muy bueno / Oso ona;4,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;13;77;1002,2;6,4;16,8;0,57;Muy bueno / Oso ona
10/10/2024;17:00;3;42;38;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;349;73;1001,8;56,6;17,2;1,35;Muy bueno / Oso ona
10/10/2024;16:00;1;34;33;Muy bueno / Oso ona;9,33;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;325;68;1001,5;203,4;18,1;2,34;Muy bueno / Oso ona
10/10/2024;15:00;1;30;29;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;3,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;316;63;1001;493,4;18,8;3,16;Muy bueno / Oso ona
10/10/2024;14:00;2;31;29;Muy bueno / Oso ona;8,63;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;328;66;1000,9;441;18,8;2,99;Muy bueno / Oso ona
10/10/2024;13:00;2;31;29;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;358;65;1000,5;544,1;18,8;2,48;Muy bueno / Oso ona
10/10/2024;12:00;3;44;40;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;321;59;1000,7;425,5;19,3;2,09;Muy bueno / Oso ona
10/10/2024;11:00;1;44;43;Bueno / Ona;8,67;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;287;58;1000,4;386,4;19,3;1,11;Bueno / Ona
10/10/2024;10:00;4;56;50;Bueno / Ona;9;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;322;67;999,9;449;19,1;0,56;Bueno / Ona
10/10/2024;09:00;7;71;61;Bueno / Ona;9,17;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;36;81;999,6;213,1;17,1;0,38;Bueno / Ona
10/10/2024;08:00;5;79;72;Bueno / Ona;9,42;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;3;84;999,1;69,9;15,8;0,3;Bueno / Ona
10/10/2024;07:00;7;67;57;Bueno / Ona;9,79;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;316;83;998,4;10,3;15,3;1,15;Bueno / Ona
10/10/2024;06:00;14;92;70;Bueno / Ona;9,96;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2;Muy bueno / Oso ona;37;90;997,6;0,3;15,4;0,24;Bueno / Ona
10/10/2024;05:00;1;50;49;Bueno / Ona;9,92;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;96;89;997,3;0,3;15,4;0,5;Bueno / Ona
10/10/2024;04:00;0;33;33;Muy bueno / Oso ona;9,92;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;55;87;996,9;0,3;15,6;0,43;Muy bueno / Oso ona
10/10/2024;03:00;0;35;35;Muy bueno / Oso ona;9,96;Muy bueno / Oso ona;2,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;346;80;996,5;0,3;16,2;0,65;Muy bueno / Oso ona
10/10/2024;02:00;0;43;43;Bueno / Ona;9,88;Muy bueno / Oso ona;2,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;95;79;996;0,3;15,9;0,7;Bueno / Ona
10/10/2024;01:00;0;42;42;Bueno / Ona;9,71;Muy bueno / Oso ona;2,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;106;84;995,5;0,3;15,1;0,97;Bueno / Ona
09/10/2024;24:00;0;52;52;Bueno / Ona;9,46;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;98;84;994,8;0,3;15,1;1,1;Bueno / Ona
09/10/2024;23:00;0;46;46;Bueno / Ona;9,25;Muy bueno / Oso ona;2,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;26;77;994,2;0,3;16,3;0,16;Bueno / Ona
09/10/2024;22:00;0;50;50;Bueno / Ona;9,08;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;118;79;993,5;0,3;16,2;0,52;Bueno / Ona
09/10/2024;21:00;0;52;52;Bueno / Ona;8,83;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;298;80;992,9;0,3;16,4;1,29;Bueno / Ona
09/10/2024;20:00;0;58;58;Bueno / Ona;8,83;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;290;79;991,6;0,3;16,9;1,65;Bueno / Ona
09/10/2024;19:00;0;59;59;Bueno / Ona;8,83;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;282;84;990,1;0,3;16,1;2,77;Bueno / Ona
09/10/2024;18:00;0;52;52;Bueno / Ona;8,92;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;297;96;988,6;3,8;14,7;3,61;Bueno / Ona
09/10/2024;17:00;0;50;50;Bueno / Ona;9,13;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;300;97;986,3;16,7;15,1;2,79;Bueno / Ona
09/10/2024;16:00;1;41;41;Bueno / Ona;9,21;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;305;100;984,2;15,4;15;3,95;Bueno / Ona
09/10/2024;15:00;1;30;29;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;287;99;981,5;46,1;15,8;5,88;Muy bueno / Oso ona
09/10/2024;14:00;1;28;28;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;240;64;976,5;193,8;24,6;4,98;Muy bueno / Oso ona
09/10/2024;13:00;1;29;28;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;196;51;975,3;272,2;26,5;6,06;Muy bueno / Oso ona
09/10/2024;12:00;1;32;31;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;2,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;186;50;975,3;255,7;25,7;8,2;Muy bueno / Oso ona
09/10/2024;11:00;0;33;33;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;45;975,4;55,5;26,1;5,79;Muy bueno / Oso ona
09/10/2024;10:00;0;35;35;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;174;45;976,6;27,7;25,8;4,27;Muy bueno / Oso ona
09/10/2024;09:00;1;40;38;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;177;48;978,4;42,5;25,2;2,95;Muy bueno / Oso ona
09/10/2024;08:00;0;41;41;Bueno / Ona;7;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;160;50;979,7;89,7;24,3;3,14;Bueno / Ona
09/10/2024;07:00;1;42;41;Bueno / Ona;7;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;179;51;980,7;18,3;23,4;4,53;Bueno / Ona
09/10/2024;06:00;0;36;36;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;53;981,2;0,3;23,4;4,86;Muy bueno / Oso ona
09/10/2024;05:00;0;35;35;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;179;55;982,1;0,3;23,1;4,92;Muy bueno / Oso ona
09/10/2024;04:00;0;33;33;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;181;54;982,7;0,3;23,1;5,1;Muy bueno / Oso ona
09/10/2024;03:00;0;31;31;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;2,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;180;55;984;0,3;23;5,4;Muy bueno / Oso ona
09/10/2024;02:00;0;28;28;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;2,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;177;56;985,2;0,3;22,7;4,31;Muy bueno / Oso ona
09/10/2024;01:00;0;33;33;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;184;54;986,6;0,3;22,8;4,89;Muy bueno / Oso ona
08/10/2024;24:00;0;38;38;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;2,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;192;53;987,4;0,3;22,5;5,25;Muy bueno / Oso ona
08/10/2024;23:00;0;40;40;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;2,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;189;51;987,9;0,3;22,1;5,99;Muy bueno / Oso ona
08/10/2024;22:00;0;35;35;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;199;56;989,1;0,3;21,5;3,81;Muy bueno / Oso ona
08/10/2024;21:00;0;34;34;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;178;61;989,8;0,3;21,2;2,49;Muy bueno / Oso ona
08/10/2024;20:00;1;37;37;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;2,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;111;66;990,5;0,3;20;1,1;Muy bueno / Oso ona
08/10/2024;19:00;1;47;46;Bueno / Ona;7,92;Muy bueno / Oso ona;2,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;111;64;991,8;0,3;20,2;0,84;Bueno / Ona
08/10/2024;18:00;0;47;47;Bueno / Ona;7,83;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;142;55;992;3,3;21,6;0,6;Bueno / Ona
08/10/2024;17:00;0;31;31;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;177;56;992,4;69,6;21,6;1,64;Muy bueno / Oso ona
08/10/2024;16:00;1;29;28;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;198;54;992,5;88,9;21,7;2,84;Muy bueno / Oso ona
08/10/2024;15:00;1;26;25;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;2;Muy bueno / Oso ona;191;52;992,6;159,5;22,2;3,36;Muy bueno / Oso ona
08/10/2024;14:00;1;27;26;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;3;Muy bueno / Oso ona;191;52;992,6;215,5;22,3;2,5;Muy bueno / Oso ona
08/10/2024;13:00;1;25;25;Muy bueno / Oso ona;8,08;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;201;50;992,9;306,4;22,4;2,89;Muy bueno / Oso ona
08/10/2024;12:00;0;24;23;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;3,08;Muy bueno / Oso ona;3;Muy bueno / Oso ona;204;49;992,9;422,1;22,4;3,79;Muy bueno / Oso ona
08/10/2024;11:00;1;30;29;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;3,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;197;51;992,6;468,3;22,3;2,82;Muy bueno / Oso ona
08/10/2024;10:00;2;28;26;Muy bueno / Oso ona;9,67;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;3;Muy bueno / Oso ona;189;54;992,3;522,9;21,7;2,07;Muy bueno / Oso ona
08/10/2024;09:00;2;34;31;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;166;59;992,5;424,6;20,6;1,62;Muy bueno / Oso ona
08/10/2024;08:00;4;49;43;Bueno / Ona;10,67;Muy bueno / Oso ona;3,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;136;62;992,3;210,2;19,7;1,31;Bueno / Ona
08/10/2024;07:00;1;39;38;Muy bueno / Oso ona;10,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;169;61;992;26;19;2,08;Muy bueno / Oso ona
08/10/2024;06:00;0;24;24;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;4,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;197;60;991,5;0,3;19;2,82;Muy bueno / Oso ona
08/10/2024;05:00;0;26;26;Muy bueno / Oso ona;11,33;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;191;60;990,9;0,3;18,9;2,77;Muy bueno / Oso ona
08/10/2024;04:00;0;26;26;Muy bueno / Oso ona;11,67;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;2;Muy bueno / Oso ona;201;59;990,5;0,3;18,9;2,98;Muy bueno / Oso ona
08/10/2024;03:00;0;33;33;Muy bueno / Oso ona;11,96;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;181;59;990,6;0,3;19;3,06;Muy bueno / Oso ona
08/10/2024;02:00;0;43;43;Bueno / Ona;12,75;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;170;58;990,6;0,3;19,1;2,89;Bueno / Ona
08/10/2024;01:00;0;60;60;Bueno / Ona;13,46;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;159;57;990,7;0,3;19,4;2,99;Bueno / Ona
07/10/2024;24:00;0;75;75;Bueno / Ona;14,13;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;168;59;990,7;0,3;19,4;1,94;Bueno / Ona
07/10/2024;23:00;1;88;87;Bueno / Ona;14,63;Muy bueno / Oso ona;6;Muy bueno / Oso ona;3;Muy bueno / Oso ona;107;72;991,2;0,3;18,1;1,42;Bueno / Ona
07/10/2024;22:00;1;81;80;Bueno / Ona;14,5;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;105;83;990,7;0,3;16,8;1,25;Bueno / Ona
07/10/2024;21:00;1;62;61;Bueno / Ona;14,42;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;131;85;990,8;0,3;17;1,79;Bueno / Ona
07/10/2024;20:00;1;66;65;Bueno / Ona;14,54;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;129;85;990,7;0,3;17,8;0,76;Bueno / Ona
07/10/2024;19:00;1;57;56;Bueno / Ona;14,63;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;358;80;990,4;0,3;19,1;0,56;Bueno / Ona
07/10/2024;18:00;1;52;51;Bueno / Ona;14,96;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;300;74;989,4;20,8;20;2,44;Bueno / Ona
07/10/2024;17:00;2;78;76;Bueno / Ona;15,63;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;156;61;988,2;88,9;22,3;1,15;Bueno / Ona
07/10/2024;16:00;2;72;69;Bueno / Ona;16,25;Muy bueno / Oso ona;6,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;175;59;987,7;183,2;22,4;2,35;Bueno / Ona
07/10/2024;15:00;2;78;76;Bueno / Ona;16,67;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;182;60;987,6;184,8;22,5;1,74;Bueno / Ona
07/10/2024;14:00;1;93;92;Bueno / Ona;17,17;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;193;58;987,3;254,7;22,7;2,66;Bueno / Ona
07/10/2024;13:00;1;109;108;Regular / Erregularra;17,42;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;197;57;987,2;276,1;22,9;4,14;Regular / Erregularra
07/10/2024;12:00;1;106;105;Regular / Erregularra;18,29;Muy bueno / Oso ona;7,92;Muy bueno / Oso ona;3;Muy bueno / Oso ona;168;61;987,7;205,5;22,4;3,02;Regular / Erregularra
07/10/2024;11:00;3;91;87;Bueno / Ona;19,96;Muy bueno / Oso ona;8,46;Muy bueno / Oso ona;3;Muy bueno / Oso ona;171;67;987,4;145,6;22;2,52;Bueno / Ona
07/10/2024;10:00;7;92;82;Bueno / Ona;21,54;Bueno / Ona;9;Muy bueno / Oso ona;2;Muy bueno / Oso ona;140;74;988,5;130,5;21,5;0,71;Bueno / Ona
07/10/2024;09:00;12;118;100;Bueno / Ona;23,42;Bueno / Ona;9,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;101;86;988,3;75,7;19,5;0,33;Bueno / Ona
07/10/2024;08:00;8;105;94;Bueno / Ona;26,25;Bueno / Ona;;Sin datos / Daturik gabe;2;Muy bueno / Oso ona;88;90;988,3;41,1;18,9;0,6;Bueno / Ona
07/10/2024;07:00;15;116;93;Bueno / Ona;28,96;Bueno / Ona;11,5;Bueno / Ona;2;Muy bueno / Oso ona;98;94;989,2;4,5;18,6;1,17;Bueno / Ona
07/10/2024;06:00;2;91;87;Bueno / Ona;30,96;Bueno / Ona;12,08;Bueno / Ona;2;Muy bueno / Oso ona;115;96;990;0,3;17,9;1,04;Bueno / Ona
07/10/2024;05:00;1;71;70;Bueno / Ona;32,21;Bueno / Ona;12,46;Bueno / Ona;2;Muy bueno / Oso ona;289;94;990,3;0,3;18;1,48;Bueno / Ona
07/10/2024;04:00;1;66;65;Bueno / Ona;33,08;Bueno / Ona;12,71;Bueno / Ona;2;Muy bueno / Oso ona;289;91;990,4;0,3;18,3;1,94;Bueno / Ona
07/10/2024;03:00;2;67;65;Bueno / Ona;33,96;Bueno / Ona;13,04;Bueno / Ona;2;Muy bueno / Oso ona;230;93;990,6;0,3;18,9;0,38;Bueno / Ona
07/10/2024;02:00;2;59;56;Bueno / Ona;34,54;Bueno / Ona;13,33;Bueno / Ona;2;Muy bueno / Oso ona;136;93;990,9;0,3;19;1,72;Bueno / Ona
07/10/2024;01:00;2;57;55;Bueno / Ona;;Sin datos / Daturik gabe;13,63;Bueno / Ona;2;Muy bueno / Oso ona;111;93;991;0,3;19,1;1,58;Bueno / Ona
06/10/2024;24:00;2;62;60;Bueno / Ona;;Sin datos / Daturik gabe;13,79;Bueno / Ona;2;Muy bueno / Oso ona;109;95;991,9;0,3;19;1,08;Bueno / Ona
06/10/2024;23:00;1;67;66;Bueno / Ona;36,13;Regular / Erregularra;13,92;Bueno / Ona;2;Muy bueno / Oso ona;143;98;992,4;0,3;18,2;1,49;Regular / Erregularra
06/10/2024;22:00;3;81;77;Bueno / Ona;36,17;Regular / Erregularra;13,88;Bueno / Ona;2;Muy bueno / Oso ona;119;97;992,8;0,3;18,2;0,64;Regular / Erregularra
06/10/2024;21:00;2;84;82;Bueno / Ona;36,13;Regular / Erregularra;13,88;Bueno / Ona;2;Muy bueno / Oso ona;115;95;993,2;0,3;18,4;0,63;Regular / Erregularra
06/10/2024;20:00;1;65;64;Bueno / Ona;36,13;Regular / Erregularra;13,83;Bueno / Ona;2;Muy bueno / Oso ona;2;90;993,4;0,3;18,8;0,38;Regular / Erregularra
06/10/2024;19:00;2;63;60;Bueno / Ona;36,46;Regular / Erregularra;13,92;Bueno / Ona;2;Muy bueno / Oso ona;292;92;993,7;0,3;19,2;0,97;Regular / Erregularra
06/10/2024;18:00;5;53;47;Bueno / Ona;36,38;Regular / Erregularra;13,83;Bueno / Ona;2;Muy bueno / Oso ona;97;97;993,6;5,2;20,3;0,4;Regular / Erregularra
