Date;Hour  (GMT);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;O3 (µg/m3);OZONO;O3 - ICA;O3 8h (µg/m3);PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
21/05/2024;21:00;0;10;10;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;89;14,92;Muy bueno / Oso ona;8,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;20:00;0;9;9;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;91;15,08;Muy bueno / Oso ona;8,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;19:00;0;6;6;Muy bueno / Oso ona;86;86;Bueno / Ona;93;15,17;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;18:00;1;6;4;Muy bueno / Oso ona;90;90;Bueno / Ona;93;15,21;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;17:00;1;8;6;Muy bueno / Oso ona;90;90;Bueno / Ona;93;15,29;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;16:00;1;8;6;Muy bueno / Oso ona;93;93;Bueno / Ona;91;15,29;Muy bueno / Oso ona;8,83;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;15:00;1;9;7;Muy bueno / Oso ona;95;95;Bueno / Ona;82;15,33;Muy bueno / Oso ona;8,88;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;14:00;1;7;5;Muy bueno / Oso ona;98;98;Bueno / Ona;70;15,38;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;13:00;1;9;7;Muy bueno / Oso ona;97;97;Bueno / Ona;58;15,38;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;12:00;1;11;9;Muy bueno / Oso ona;91;91;Bueno / Ona;46;15,21;Muy bueno / Oso ona;8,79;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;11:00;2;14;11;Muy bueno / Oso ona;87;87;Bueno / Ona;35;15,13;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;10:00;1;14;11;Muy bueno / Oso ona;89;89;Bueno / Ona;25;15;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;09:00;2;15;12;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;15;14,67;Muy bueno / Oso ona;8,33;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;08:00;20;69;38;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;7;14,25;Muy bueno / Oso ona;8,13;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;07:00;42;105;41;Bueno / Ona;2;2;Muy bueno / Oso ona;8;13,67;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;11;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;06:00;26;80;41;Bueno / Ona;2;2;Muy bueno / Oso ona;11;13;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;10;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;05:00;19;69;41;Bueno / Ona;0;0;Muy bueno / Oso ona;17;12,46;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Bueno / Ona
21/05/2024;04:00;13;59;39;Muy bueno / Oso ona;0;0;Muy bueno / Oso ona;24;12,08;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;9;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;03:00;1;32;29;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;34;11,5;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;7;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;02:00;1;23;21;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;46;10,92;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
21/05/2024;01:00;1;21;19;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;50;10,17;Muy bueno / Oso ona;6,04;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;24:00;1;19;17;Muy bueno / Oso ona;26;26;Muy bueno / Oso ona;59;9,42;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;23:00;1;22;20;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;66;8,92;Muy bueno / Oso ona;5,33;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;22:00;1;21;19;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;74;8,5;Muy bueno / Oso ona;5,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;21:00;1;24;22;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;80;8,29;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;20:00;0;9;9;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;84;8,04;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;19:00;1;7;6;Muy bueno / Oso ona;82;82;Bueno / Ona;84;7,88;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;18:00;1;7;5;Muy bueno / Oso ona;84;84;Bueno / Ona;83;7,71;Muy bueno / Oso ona;4,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;17:00;1;5;3;Muy bueno / Oso ona;86;86;Bueno / Ona;80;7,54;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;16:00;1;7;5;Muy bueno / Oso ona;88;88;Bueno / Ona;78;7,38;Muy bueno / Oso ona;4,17;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;15:00;1;6;4;Muy bueno / Oso ona;88;88;Bueno / Ona;70;7,08;Muy bueno / Oso ona;4;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;14:00;1;6;4;Muy bueno / Oso ona;87;87;Bueno / Ona;60;6,79;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
20/05/2024;13:00;1;8;6;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;49;6,54;Muy bueno / Oso ona;3,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;12:00;1;8;6;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;42;6,33;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;11:00;1;10;8;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;37;6,13;Muy bueno / Oso ona;3,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;10:00;2;12;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;34;6;Muy bueno / Oso ona;3,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;09:00;1;10;8;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;30;5,88;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;08:00;9;41;28;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;30;5,92;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;07:00;17;66;40;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;35;5,71;Muy bueno / Oso ona;3,21;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;06:00;10;54;39;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;44;5,42;Muy bueno / Oso ona;2,96;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;05:00;1;29;27;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;52;5,17;Muy bueno / Oso ona;2,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;04:00;1;17;16;Muy bueno / Oso ona;36;36;Muy bueno / Oso ona;58;5,21;Muy bueno / Oso ona;2,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;03:00;0;8;8;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;63;5,38;Muy bueno / Oso ona;3,04;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;02:00;0;6;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;64;5,5;Muy bueno / Oso ona;3,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
20/05/2024;01:00;0;7;7;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;66;5,79;Muy bueno / Oso ona;3,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;24:00;0;8;8;Muy bueno / Oso ona;63;63;Muy bueno / Oso ona;67;6,04;Muy bueno / Oso ona;3,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;23:00;0;6;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;69;6,17;Muy bueno / Oso ona;3,63;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;22:00;0;11;11;Muy bueno / Oso ona;60;60;Muy bueno / Oso ona;70;6,38;Muy bueno / Oso ona;3,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;21:00;0;7;7;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;73;6,42;Muy bueno / Oso ona;3,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;20:00;0;8;8;Muy bueno / Oso ona;66;66;Muy bueno / Oso ona;74;6,5;Muy bueno / Oso ona;3,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;19:00;1;9;8;Muy bueno / Oso ona;62;62;Muy bueno / Oso ona;74;6,58;Muy bueno / Oso ona;4;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;18:00;1;8;6;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;75;6,71;Muy bueno / Oso ona;4,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;17:00;1;7;5;Muy bueno / Oso ona;78;78;Muy bueno / Oso ona;73;6,88;Muy bueno / Oso ona;4,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;16:00;1;7;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;71;6,96;Muy bueno / Oso ona;4,29;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;15:00;1;5;3;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;69;7,08;Muy bueno / Oso ona;4,38;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;14:00;1;6;4;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;68;7,21;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;13:00;1;8;6;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;66;7,46;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;12:00;2;11;8;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;61;7,54;Muy bueno / Oso ona;4,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;11:00;1;11;9;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;55;7,63;Muy bueno / Oso ona;4,71;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;10:00;1;10;8;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;51;7,67;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;09:00;1;12;10;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;49;7,83;Muy bueno / Oso ona;4,92;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;08:00;1;11;9;Muy bueno / Oso ona;61;61;Muy bueno / Oso ona;44;8,21;Muy bueno / Oso ona;5,17;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;07:00;0;8;7;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;41;8,75;Muy bueno / Oso ona;5,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;06:00;0;5;5;Muy bueno / Oso ona;65;65;Muy bueno / Oso ona;38;9,42;Muy bueno / Oso ona;6,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;05:00;1;11;9;Muy bueno / Oso ona;33;33;Muy bueno / Oso ona;36;10,25;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;04:00;1;11;9;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;37;10,58;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;03:00;1;9;7;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;40;10,67;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;02:00;1;11;9;Muy bueno / Oso ona;28;28;Muy bueno / Oso ona;42;10,79;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
19/05/2024;01:00;1;11;9;Muy bueno / Oso ona;31;31;Muy bueno / Oso ona;43;10,83;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;24:00;1;9;8;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;46;10,92;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;23:00;1;12;11;Muy bueno / Oso ona;43;43;Muy bueno / Oso ona;49;11,17;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;22:00;1;10;9;Muy bueno / Oso ona;49;49;Muy bueno / Oso ona;52;11,29;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;21:00;1;16;14;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;56;11,5;Muy bueno / Oso ona;7,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;20:00;1;22;20;Muy bueno / Oso ona;41;41;Muy bueno / Oso ona;60;11,63;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;19:00;1;22;20;Muy bueno / Oso ona;44;44;Muy bueno / Oso ona;65;11,54;Muy bueno / Oso ona;7,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;18:00;1;20;18;Muy bueno / Oso ona;48;48;Muy bueno / Oso ona;68;11,42;Muy bueno / Oso ona;7,71;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;17:00;1;14;12;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;71;11,38;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;16:00;1;9;7;Muy bueno / Oso ona;69;69;Muy bueno / Oso ona;68;11,42;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;15:00;1;9;7;Muy bueno / Oso ona;68;68;Muy bueno / Oso ona;61;11,46;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;14:00;1;9;7;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;54;11,42;Muy bueno / Oso ona;7,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;13:00;1;5;3;Muy bueno / Oso ona;79;79;Muy bueno / Oso ona;45;11,17;Muy bueno / Oso ona;7,38;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;12:00;1;7;5;Muy bueno / Oso ona;76;76;Muy bueno / Oso ona;36;11,43;Muy bueno / Oso ona;7,57;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;11:00;1;6;4;Muy bueno / Oso ona;71;71;Muy bueno / Oso ona;28;11,68;Muy bueno / Oso ona;7,77;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;10:00;1;8;6;Muy bueno / Oso ona;67;67;Muy bueno / Oso ona;20;12,27;Muy bueno / Oso ona;8,05;Muy bueno / Oso ona;6;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;09:00;4;18;12;Muy bueno / Oso ona;37;37;Muy bueno / Oso ona;13;12,73;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;08:00;9;30;17;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;11;13,18;Muy bueno / Oso ona;8,73;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;07:00;8;30;18;Muy bueno / Oso ona;10;10;Muy bueno / Oso ona;11;13,55;Muy bueno / Oso ona;9,09;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;06:00;6;29;21;Muy bueno / Oso ona;5;5;Muy bueno / Oso ona;12;13,59;Muy bueno / Oso ona;9,09;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;05:00;3;24;20;Muy bueno / Oso ona;6;6;Muy bueno / Oso ona;14;13,32;Muy bueno / Oso ona;8,77;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;04:00;1;19;17;Muy bueno / Oso ona;9;9;Muy bueno / Oso ona;15;13,09;Muy bueno / Oso ona;8,5;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;03:00;1;19;17;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;20;12,95;Muy bueno / Oso ona;8,36;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;02:00;1;17;15;Muy bueno / Oso ona;20;20;Muy bueno / Oso ona;28;12,91;Muy bueno / Oso ona;8,27;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
18/05/2024;01:00;1;17;15;Muy bueno / Oso ona;22;22;Muy bueno / Oso ona;32;12,86;Muy bueno / Oso ona;8,18;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;24:00;1;25;23;Muy bueno / Oso ona;16;16;Muy bueno / Oso ona;39;12,86;Muy bueno / Oso ona;8,09;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;23:00;1;33;31;Muy bueno / Oso ona;13;13;Muy bueno / Oso ona;47;12,73;Muy bueno / Oso ona;7,86;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;22:00;1;33;31;Muy bueno / Oso ona;19;19;Muy bueno / Oso ona;56;12,45;Muy bueno / Oso ona;7,59;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;21:00;1;44;41;Bueno / Ona;17;17;Muy bueno / Oso ona;64;12,18;Muy bueno / Oso ona;7,32;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
17/05/2024;20:00;1;29;27;Muy bueno / Oso ona;42;42;Muy bueno / Oso ona;71;12;Muy bueno / Oso ona;7,18;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;19:00;1;20;18;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;76;12;Muy bueno / Oso ona;7,14;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;18:00;1;23;21;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;74;12,14;Muy bueno / Oso ona;7,09;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;17:00;1;17;15;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;72;12,09;Muy bueno / Oso ona;7;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;16:00;1;11;9;Muy bueno / Oso ona;80;80;Muy bueno / Oso ona;67;12,05;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;15:00;1;6;4;Muy bueno / Oso ona;87;87;Bueno / Ona;58;12;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Bueno / Ona
17/05/2024;14:00;1;7;5;Muy bueno / Oso ona;85;85;Bueno / Ona;45;11,91;Muy bueno / Oso ona;6,91;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Bueno / Ona
17/05/2024;13:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;31;11,82;Muy bueno / Oso ona;6,86;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/05/2024;12:00;;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;30;11,48;Muy bueno / Oso ona;6,65;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/05/2024;11:00;4;27;21;Muy bueno / Oso ona;55;55;Muy bueno / Oso ona;34;11,17;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;8;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;10:00;4;25;18;Muy bueno / Oso ona;51;51;Muy bueno / Oso ona;35;10,63;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;09:00;5;27;19;Muy bueno / Oso ona;45;45;Muy bueno / Oso ona;33;10,08;Muy bueno / Oso ona;5,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;08:00;8;39;26;Muy bueno / Oso ona;25;25;Muy bueno / Oso ona;32;9,38;Muy bueno / Oso ona;5,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;07:00;16;54;30;Muy bueno / Oso ona;7;7;Muy bueno / Oso ona;34;8,83;Muy bueno / Oso ona;4,79;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;06:00;17;58;32;Muy bueno / Oso ona;4;4;Muy bueno / Oso ona;40;8,54;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;05:00;1;23;21;Muy bueno / Oso ona;23;23;Muy bueno / Oso ona;47;8,33;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;04:00;0;10;9;Muy bueno / Oso ona;58;58;Muy bueno / Oso ona;53;8,13;Muy bueno / Oso ona;4,46;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;03:00;0;6;6;Muy bueno / Oso ona;;;Sin datos / Daturik gabe;55;8,04;Muy bueno / Oso ona;4,5;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;02:00;1;11;9;Muy bueno / Oso ona;40;40;Muy bueno / Oso ona;55;7,96;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
17/05/2024;01:00;1;13;11;Muy bueno / Oso ona;39;39;Muy bueno / Oso ona;58;7,92;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;24:00;1;14;12;Muy bueno / Oso ona;38;38;Muy bueno / Oso ona;62;7,83;Muy bueno / Oso ona;4,58;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;23:00;1;13;11;Muy bueno / Oso ona;46;46;Muy bueno / Oso ona;67;7,63;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;22:00;1;17;16;Muy bueno / Oso ona;54;54;Muy bueno / Oso ona;70;7,5;Muy bueno / Oso ona;4,54;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;21:00;1;15;14;Muy bueno / Oso ona;64;64;Muy bueno / Oso ona;71;7,54;Muy bueno / Oso ona;4,63;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;20:00;0;13;13;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;72;7,63;Muy bueno / Oso ona;4,75;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;19:00;1;13;11;Muy bueno / Oso ona;75;75;Muy bueno / Oso ona;72;7,71;Muy bueno / Oso ona;4,83;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;18:00;1;14;12;Muy bueno / Oso ona;72;72;Muy bueno / Oso ona;70;7,63;Muy bueno / Oso ona;4,88;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;17:00;1;11;9;Muy bueno / Oso ona;77;77;Muy bueno / Oso ona;70;7,63;Muy bueno / Oso ona;4,96;Muy bueno / Oso ona;4;Muy bueno / Oso ona;Muy bueno / Oso ona
16/05/2024;16:00;1;10;8;Muy bueno / Oso ona;73;73;Muy bueno / Oso ona;67;7,58;Muy bueno / Oso ona;5;Muy bueno / Oso ona;3;Muy bueno / Oso ona;Muy bueno / Oso ona
